rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,form,102,99.34570989563694,0.08417425516299003
2,klischee,126,84.21660630659872,0.0713555735387024
3,stereotyp,75,74.75032414067067,0.0633349227092227
4,weltkrieg,20,31.00768453082684,0.02627238511308826
5,grundrecht,13,28.527470802445198,0.024170934094711514
6,demokratie,9,24.844752902341355,0.02105061781188161
7,bedeutung,22,24.58665963370435,0.020831938931103335
8,nationalsozialismus,10,23.627965585788456,0.020019650635038157
9,bne,29,22.54118150971862,0.01909883341784502
10,toleranz,67,20.132946301306745,0.0170583688105831
11,gruppe,18,18.48350104926793,0.01566081650894521
12,imperialismus,24,17.799802799259748,0.015081528374498995
13,umgang,31,17.082809106122006,0.01447402946850868
14,gesellschaftlich,29,16.464220494111593,0.013949907835848515
15,rolle,28,15.526889345151417,0.013155720030580664
16,abbau,24,13.765856959283287,0.01166362148345595
17,identifizieren,25,13.527108447733061,0.01146133314959509
18,solidarität,18,12.778570167871639,0.010827106948639751
19,inklusion,18,12.775788144906892,0.010824749778801719
20,politisch,20,12.641279666297676,0.010710782592780986
