term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
wissenschaft,9,0.0002,0.0004,0.0005,0.0001,0.0039,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0296,0.0002,0.0001,0.0012
äußerer,9,0.0002,0.0004,0.0005,0.0001,0.0004,0.0058,0.0004,0.0007,0.0005,0.0001,0.0001,0.0007,0.0045,0.0001,0.0011
alters,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0195,0.0004,0.0002,0.0001,0.0011
auseinander,8,0.0002,0.0004,0.009,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0002,0.0001,0.0004,0.0125,0.0001,0.0011
erhalten,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0406,0.0001,0.0004,0.0002,0.0003,0.0011
handlungsmuster,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0401,0.0001,0.0001,0.0004,0.0004,0.0002,0.0011
hintergrund,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0163,0.0001,0.0011
lebensform,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0654,0.0004,0.0007,0.0005,0.0002,0.0001,0.0004,0.0002,0.0001,0.0011
sicht,8,0.0034,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0124,0.0002,0.0011
technik,8,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0296,0.0002,0.0001,0.0011
untersuchen,8,0.0002,0.0239,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0002,0.0001,0.0004,0.0035,0.0001,0.0011
werbung,8,0.0011,0.0004,0.0005,0.0001,0.0168,0.0001,0.0004,0.0144,0.0005,0.0013,0.0001,0.0004,0.0003,0.0001,0.0011
art,7,0.0002,0.0004,0.0005,0.0001,0.022,0.0001,0.0004,0.0007,0.0056,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
beschreibung,7,0.0002,0.0215,0.0005,0.0001,0.0042,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0003,0.0012
bewusst,7,0.0002,0.0004,0.0005,0.0001,0.0176,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0047,0.0001,0.0011
gewohnheit,7,0.0002,0.0004,0.0005,0.0001,0.0004,0.0002,0.0004,0.0007,0.0343,0.0001,0.0001,0.0004,0.0005,0.0001,0.0011
handelnd,7,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0168,0.0007,0.0005,0.0001,0.002,0.0004,0.0002,0.0001,0.0012
kontextbezog,7,0.0043,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0223,0.0002,0.0001,0.0004,0.0002,0.0002,0.0011
prüfen,7,0.0002,0.0004,0.0281,0.0001,0.0004,0.0005,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
rahmen,7,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0134,0.0007,0.0005,0.0354,0.0001,0.0004,0.0002,0.0003,0.0011
selbstbestimmung,7,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0139,0.0001,0.0011
strategie,7,0.0002,0.0004,0.0005,0.0001,0.019,0.0001,0.0004,0.0007,0.0005,0.0008,0.0001,0.0004,0.003,0.0001,0.0011
stressreaktion,7,0.0002,0.0004,0.0005,0.0001,0.0258,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
unterscheidung,7,0.0005,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0209
wahrnehmen,7,0.0002,0.0004,0.0005,0.0001,0.0045,0.0001,0.0004,0.0007,0.0299,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
wahrnehmungsprozess,7,0.0043,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0222,0.0002,0.0001,0.0004,0.0002,0.0002,0.0011
aktuell,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0003,0.0004,0.0384,0.0005,0.0001,0.0001,0.0004,0.0002,0.0002,0.0012
bestimmen,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0002,0.0244,0.0007,0.0005,0.0001,0.0001,0.0006,0.0003,0.0001,0.0012
deskriptiv,6,0.0002,0.0112,0.009,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0118
einnehmen,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0156,0.0041,0.0001,0.0004,0.0002,0.0001,0.0011
erkenntnis,6,0.0002,0.0004,0.0005,0.0001,0.0218,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
film,6,0.0002,0.0004,0.0262,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0002,0.0011
foto,6,0.0002,0.0004,0.0227,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0019,0.0001,0.0012
friedlich,6,0.0002,0.0216,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0006,0.0003,0.0001,0.0004,0.0002,0.0001,0.0011
herausforderung,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0246,0.0007,0.0005,0.0002,0.0001,0.0004,0.0002,0.0001,0.0012
informationsverarbeitung,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0212,0.0005,0.0001,0.0001,0.0004,0.0064,0.0001,0.0011
konkret,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0253,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
mediengesellschaft,6,0.0035,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0145,0.0005,0.0001,0.0001,0.0081,0.0002,0.0001,0.0012
neuronal,6,0.0002,0.0004,0.0005,0.0001,0.0113,0.0001,0.0004,0.0212,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
philosophie,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0337,0.0005,0.0005,0.0001,0.0023,0.0002,0.0004,0.0011
politisch,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0005,0.0259,0.0005,0.0002,0.0085,0.0004,0.0002,0.0004,0.0011
position,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0209,0.0007,0.0005,0.0015,0.0001,0.0004,0.0002,0.0001,0.0012
raum,6,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0378,0.0001,0.0004,0.0002,0.0003,0.0011
sagen,6,0.0002,0.02,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0006,0.0001,0.0001,0.0004,0.0013,0.0001,0.0011
unterschied,6,0.0002,0.0222,0.0005,0.0001,0.0004,0.0001,0.0004,0.0008,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
verbinden,6,0.0002,0.0221,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0003,0.0001,0.0011
wirklichkeit,6,0.0002,0.0004,0.026,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
abbildung,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
anteil,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0188,0.0002,0.0001,0.0012
erhöht,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0018,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0003,0.0316
escher,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
figur,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
gehirn,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0348,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
grundlegend,5,0.0051,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0002,0.0216
kooperation,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.034,0.0001,0.0082,0.0002,0.0003,0.0011
medienspezifisch,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
normativ,5,0.0002,0.0112,0.0005,0.0001,0.0004,0.0001,0.0004,0.0075,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0118
risiko,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0191,0.0003,0.0001,0.0011
subjektiv,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
thema,5,0.0002,0.0004,0.0005,0.0001,0.0004,0.0001,0.0168,0.0076,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0012
tier,5,0.0002,0.0004,0.0047,0.0001,0.0004,0.0001,0.0004,0.0241,0.0006,0.0001,0.0001,0.0004,0.0002,0.0007,0.0011
werturteil,5,0.0002,0.0004,0.0218,0.0001,0.0004,0.0001,0.0004,0.0007,0.0005,0.0001,0.0001,0.0004,0.0002,0.0001,0.0011
