rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,46,19.927288128992004,0.0329081776484994
2,human,29,17.7761146881272,0.029355702405181202
3,gesellschaftlich,55,15.60481695571606,0.025769993650259712
4,gesellschaft,31,15.350692291161417,0.025350328939642987
5,wirtschaft,24,14.96681651643149,0.02471639159162077
6,politisch,114,14.690638926768946,0.02426030839935104
7,wirtschaftlich,39,14.645274656704943,0.024185393265465423
8,entwickeln,60,13.425936963594394,0.02217176345499391
9,fähigkeit,68,11.564289466949699,0.019097415046826105
10,handeln,35,11.203355563348712,0.018501364197248286
11,rechtlich,10,10.81991194676147,0.017868140520692036
12,nachhaltig,11,9.913125647281582,0.01637066206605502
13,unterschiedlich,22,9.274535873472871,0.015316086772870099
14,setzen,21,9.164201911031485,0.015133879860761399
15,bereitschaft,23,9.080297384881428,0.014995318856665609
16,identität,14,8.904215537569819,0.014704535049330782
17,ökonomisch,48,8.658392372412942,0.014298579540646717
18,wirtschaftspolitisch,7,8.567870364052343,0.014149090342069036
19,politik,20,8.535340436031769,0.014095370004245622
20,hinaus,18,8.373945621943845,0.01382884055080611
