rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,teilche,12,4.224757453835007,0.10271095250392387
2,demokratisch,5,3.20730584385189,0.077974994255444
3,übertragen,6,2.4430913322756873,0.059395655380010855
4,stoff,14,1.8453639750709616,0.04486389897339842
5,veränderung,5,1.8451919784639286,0.04485971744687794
6,basis,5,1.2491406353414258,0.030368707758787493
7,einfach,8,0.6628194549425518,0.016114254675965566
8,beziehung,7,0.6611422848830641,0.016073479853693895
9,datum,18,0.6609595566491056,0.01606903742329065
10,berücksichtigen,9,0.6609082512605389,0.016067790103086864
11,erhalten,5,0.6605717901336077,0.016059610167740216
12,analyse,9,0.660489228949905,0.016057602966637996
13,text,6,0.660170097815172,0.016049844352521027
14,zusammenhang,38,0.6601064404662909,0.01604829673540717
15,setzen,10,0.6600621247133326,0.01604721934498961
16,bewertung,9,0.6593930599441005,0.01603095325622935
17,beziehungsweise,6,0.6593676655736218,0.016030335876413206
18,komplexität,6,0.6593143777508558,0.016029040359902977
19,grad,6,0.659279040742325,0.01602818125784931
20,ordn,10,0.6592181141307647,0.01602670002954814
