rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gesellschaft,8,6.809806047768796,0.18905055348625283
2,begriff,9,3.4791541169099434,0.09658659980210514
3,funktion,6,2.7054926573337594,0.07510858323043176
4,vergleich,9,2.4551139806073046,0.06815769107810671
5,ausgewählt,5,1.8992151823679055,0.052725096558922935
6,individuell,5,0.9073994790842878,0.0251907870137106
7,anpassung,5,0.660402983051955,0.01833378933176092
8,neu,7,0.6602448656250065,0.01832939975195927
9,selektion,5,0.6468812652740592,0.01795840591965425
10,umfasst,29,0.3222844275765905,0.008947104952176635
11,prinzip,9,0.11088021997017414,0.0030782032276685744
12,einzeln,6,0.09583580576043443,0.0026605474510903834
13,bedeutung,12,0.09464076285356572,0.002627371245865365
14,gestalten,10,0.07235318487733736,0.0020086342476722196
15,ler,18,0.07233297879086442,0.002008073296037958
16,kriterium,10,0.06786773823318057,0.0018841114397151952
17,aufgabenstellung,12,0.06780971640543566,0.0018825006656971815
18,schaffen,5,0.0676509051957464,0.0018780918254334544
19,gelernt,12,0.06742159441832271,0.0018717258101478185
20,sinnvoll,6,0.06738215125404189,0.0018706308080308372
