term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
ursache,131,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0931,0.0,0.011,0.0061,0.0,0.0,0.0001,0.0001,0.0056,0.0001,0.0,0.0001,0.0
psychologisch,125,0.0,0.0,0.0,0.0001,0.0001,0.0287,0.0001,0.0001,0.0214,0.0,0.0,0.0,0.006,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
regel,124,0.0133,0.0107,0.0032,0.0001,0.0001,0.0,0.0059,0.0001,0.0,0.0,0.0,0.002,0.001,0.0001,0.0004,0.0001,0.0042,0.0014,0.0036,0.0007
kenntnis,122,0.0127,0.0039,0.0,0.0001,0.0038,0.0,0.0001,0.0067,0.0,0.0,0.0029,0.0,0.0049,0.0001,0.0001,0.0001,0.0001,0.0129,0.0001,0.0
kommunikation,120,0.0,0.0174,0.0114,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0209,0.017,0.0,0.0,0.0001,0.0001,0.0096,0.0001,0.0,0.0001,0.0
bedeutung,119,0.0,0.0042,0.001,0.0037,0.0001,0.0085,0.0146,0.0111,0.0015,0.0013,0.0091,0.0021,0.0,0.0001,0.0001,0.0001,0.0049,0.0098,0.0001,0.0116
wert,114,0.0,0.0048,0.0,0.0173,0.0001,0.0,0.0001,0.032,0.0012,0.0,0.0069,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0004,0.0162
evolution,113,0.0,0.0006,0.0,0.0455,0.0001,0.0,0.0001,0.015,0.0,0.0025,0.0342,0.0,0.0,0.0001,0.0001,0.0001,0.0003,0.0,0.0001,0.0
unterschiedlich,109,0.0,0.0048,0.0067,0.0001,0.0001,0.0,0.0001,0.0001,0.0165,0.0,0.0,0.0094,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0158,0.0
phänomen,107,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0085,0.0574,0.0,0.0,0.0001,0.007,0.0001,0.0001,0.0001,0.0,0.0001,0.0
möglichkeit,106,0.0,0.0,0.0101,0.0001,0.014,0.0,0.0001,0.0001,0.0123,0.0,0.0,0.0011,0.0073,0.0001,0.0173,0.0221,0.0001,0.0,0.0001,0.0
inhalt,105,0.0,0.0071,0.0,0.0001,0.0001,0.0165,0.0001,0.0001,0.0035,0.0,0.0058,0.0,0.0,0.0001,0.0001,0.017,0.0001,0.0089,0.0001,0.0048
einstellung,101,0.0036,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0124,0.0018,0.0,0.0,0.0027,0.0001,0.0001,0.012,0.0185,0.0,0.0001,0.0
modell,101,0.0,0.0042,0.0,0.0001,0.0115,0.0,0.0001,0.0001,0.0152,0.025,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
angemessen,99,0.0039,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0428,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
tier,97,0.0,0.0106,0.0,0.0001,0.0001,0.0,0.0007,0.0144,0.0,0.0,0.0118,0.0076,0.0,0.0211,0.0001,0.0001,0.0001,0.0,0.0001,0.0
entscheidung,96,0.0042,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0439,0.0001,0.0
politisch,95,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0149,0.0001,0.0,0.0001,0.0409
gesellschaft,92,0.0,0.0,0.0,0.018,0.0001,0.0,0.0001,0.0001,0.0034,0.0,0.0,0.0127,0.0,0.0001,0.0001,0.0001,0.0001,0.0148,0.0001,0.0077
biologisch,89,0.0,0.0101,0.0154,0.0001,0.0001,0.0,0.0007,0.0001,0.0094,0.0,0.0038,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
verantwortung,86,0.0,0.0,0.0106,0.0013,0.0001,0.0,0.0001,0.0001,0.0141,0.0,0.0,0.0021,0.0,0.0001,0.0001,0.0001,0.0001,0.0072,0.0001,0.0
zusammenhang,86,0.0,0.0131,0.0079,0.0001,0.0047,0.0,0.0001,0.0001,0.0,0.0069,0.0,0.0,0.0,0.0025,0.0023,0.0001,0.0001,0.0029,0.0001,0.0114
maßnahme,85,0.0,0.0021,0.0102,0.0001,0.0089,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0053,0.0001,0.0001,0.0001,0.0001,0.0331,0.0001,0.0
gesellschaftlich,81,0.0,0.0,0.0,0.0001,0.0001,0.0053,0.0001,0.0001,0.006,0.0,0.0,0.0043,0.0,0.0001,0.0001,0.0001,0.0001,0.0021,0.0001,0.0189
form,80,0.0,0.009,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0029,0.0,0.0019,0.0,0.0045,0.0001,0.0262,0.0001,0.0,0.0082,0.0073
begründen,78,0.0,0.0049,0.0,0.0001,0.0001,0.0,0.0001,0.0081,0.0056,0.0073,0.0,0.0,0.0016,0.0001,0.0001,0.011,0.0001,0.009,0.0001,0.0
ultimat,77,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0671,0.0,0.0022,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
individuell,76,0.0,0.0,0.0031,0.0001,0.0001,0.0129,0.0001,0.0001,0.0112,0.0,0.0,0.0,0.0045,0.0001,0.0001,0.0001,0.0001,0.0006,0.0001,0.0023
medium,76,0.0,0.0001,0.02,0.0001,0.0001,0.0,0.0001,0.0093,0.0099,0.0,0.0016,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
leben,74,0.0,0.0039,0.0,0.0187,0.0001,0.0,0.0001,0.0001,0.0018,0.0,0.0028,0.0031,0.0,0.0001,0.0001,0.008,0.0001,0.0001,0.0204,0.0041
umgang,73,0.0,0.001,0.0048,0.0001,0.0001,0.0,0.0001,0.0001,0.004,0.0,0.002,0.0081,0.0023,0.0001,0.0001,0.0001,0.0001,0.0022,0.0001,0.0115
natur,73,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.026,0.0,0.0001,0.0001,0.0012,0.0001,0.0095,0.0001,0.0024
nachhaltig,72,0.0,0.0,0.0,0.0001,0.0047,0.0,0.0001,0.0049,0.003,0.0,0.0117,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0094,0.0001,0.008
proximat,72,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.065,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
psychisch,72,0.0,0.0,0.0035,0.0001,0.0001,0.0283,0.0001,0.0001,0.0073,0.0,0.0,0.0,0.0,0.0005,0.0001,0.0001,0.0001,0.0,0.0001,0.0
methode,71,0.0,0.0086,0.0,0.0001,0.0001,0.0077,0.0001,0.0001,0.003,0.0105,0.0058,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0036,0.0001,0.0
gesundheit,70,0.0,0.0,0.0126,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0058,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0266,0.0001,0.0
grundlegend,69,0.0,0.0,0.0,0.0054,0.0001,0.0091,0.0001,0.0001,0.0127,0.0,0.0027,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
gruppe,68,0.0,0.0015,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0178,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
situation,68,0.0302,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0097,0.0,0.0,0.0,0.0069,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
bewertung,68,0.0034,0.0,0.01,0.0001,0.0086,0.0,0.0001,0.0001,0.0,0.0104,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0049,0.015,0.0
organismus,68,0.0,0.0112,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.008,0.004,0.0,0.0,0.0143,0.0001,0.006,0.0001,0.0,0.0062,0.0
naturwissenschaftlich,67,0.0,0.003,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0005,0.0028,0.0001,0.0001,0.0001,0.0001,0.0327,0.0001,0.0
rolle,66,0.0292,0.0008,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0121,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
erklärung,66,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0031,0.0418,0.0,0.0,0.0,0.0001,0.0001,0.0035,0.0001,0.0,0.0001,0.0
funktion,66,0.0,0.008,0.013,0.0001,0.0106,0.0,0.0001,0.0001,0.0,0.0042,0.0017,0.0,0.0,0.0001,0.0001,0.0154,0.0001,0.0,0.0001,0.0
perspektive,65,0.0,0.0009,0.0,0.0001,0.0001,0.0162,0.0001,0.0001,0.0,0.0,0.0,0.0053,0.0,0.0001,0.0001,0.0001,0.0001,0.0088,0.0001,0.0074
information,64,0.0,0.009,0.0,0.0001,0.0001,0.0053,0.0001,0.0001,0.0006,0.0,0.0204,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
verstehen,63,0.0,0.0,0.0,0.0064,0.0001,0.0059,0.0001,0.0001,0.0,0.0,0.0,0.0208,0.0,0.0001,0.0001,0.0001,0.0001,0.0066,0.0001,0.0
zeigen,63,0.0,0.0008,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0275,0.0,0.0001,0.0001,0.0033,0.0001,0.0041,0.0001,0.0
theorie,62,0.0,0.0,0.0,0.0001,0.0195,0.0,0.0001,0.0001,0.0079,0.0,0.0,0.0,0.0,0.0042,0.0001,0.0113,0.0001,0.0,0.0001,0.0046
grenze,61,0.0,0.0,0.0021,0.0001,0.0001,0.0,0.0001,0.0001,0.0043,0.01,0.0,0.0,0.0,0.0001,0.0288,0.0001,0.0001,0.0085,0.0001,0.0
kontext,61,0.0,0.0085,0.0,0.0001,0.0001,0.0009,0.0001,0.0001,0.0102,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
auswirkung,60,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0138,0.0,0.0,0.005,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
interesse,59,0.0509,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0008,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0099,0.0001,0.0
folge,59,0.0,0.0012,0.0073,0.0129,0.0001,0.0,0.0094,0.0001,0.0001,0.0,0.0,0.0028,0.0,0.0001,0.0168,0.0001,0.0001,0.0094,0.0001,0.0
ergebnis,57,0.0,0.0018,0.0,0.0001,0.0001,0.0,0.0001,0.0085,0.0036,0.0001,0.015,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0032,0.0001,0.0
problem,57,0.0,0.0,0.0006,0.0169,0.0001,0.0005,0.0001,0.0001,0.0097,0.0,0.0,0.0031,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
nutzen,56,0.0001,0.0081,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0016,0.0,0.0,0.0112,0.0403,0.0001,0.0001,0.0001,0.0001,0.0
adaptiv,54,0.0,0.0,0.0,0.005,0.0001,0.0,0.0001,0.0322,0.0,0.0,0.0092,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
norm,54,0.0,0.0035,0.0,0.0001,0.0001,0.0,0.0087,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0051,0.0,0.0001,0.0166
prozeß,54,0.0,0.0034,0.0,0.0001,0.0001,0.0192,0.0001,0.0025,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0067,0.0001,0.0031,0.0055,0.0
kostennutzenanalyse,53,0.0,0.0,0.0,0.0048,0.0001,0.0,0.0093,0.0276,0.0,0.0001,0.009,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
konflikt,52,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0185,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0094
wissenschaftlich,52,0.0,0.0,0.0,0.0013,0.0001,0.0172,0.0001,0.0001,0.0004,0.0047,0.0,0.0,0.0024,0.0182,0.0001,0.0001,0.0001,0.0,0.0001,0.0
ökonomisch,52,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0024,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0218
fitness,52,0.0,0.0,0.0,0.0158,0.0001,0.0,0.0001,0.0329,0.0,0.0,0.0016,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
fragestellung,52,0.0,0.005,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.001,0.0163,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0099,0.0001,0.0
vertreten,51,0.0441,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
struktur,50,0.0,0.0091,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.001,0.0,0.0018,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0104
system,50,0.0,0.0077,0.0,0.0001,0.0001,0.0146,0.0038,0.0001,0.0017,0.0,0.0,0.0013,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
vorstellung,50,0.0,0.0,0.0022,0.0357,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0019,0.0001,0.0018,0.017,0.0
einfluss,50,0.0,0.0059,0.0,0.0001,0.0001,0.0,0.0225,0.0001,0.0057,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.003,0.0,0.0001,0.0004
entstehung,50,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0245,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0006,0.0001,0.0053
reproduktiv,50,0.0,0.0,0.0,0.0114,0.0001,0.0,0.0001,0.0288,0.0,0.0,0.0056,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
sexuell,49,0.0,0.0,0.0355,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
angepasstheit,48,0.0,0.0097,0.0,0.0001,0.0001,0.0,0.0009,0.0131,0.0,0.0001,0.0055,0.0,0.0,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0
art,47,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0108,0.0,0.0,0.0115,0.0,0.0,0.0001,0.0055,0.0068,0.0001,0.0039,0.0001,0.0
kulturell,47,0.0,0.0032,0.0,0.0134,0.0001,0.0018,0.0001,0.0001,0.0,0.0,0.0064,0.0015,0.0059,0.0001,0.0001,0.0001,0.0001,0.0029,0.0001,0.0
setzen,46,0.0,0.0,0.0113,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0087,0.0,0.0346,0.0
fortpflanzung,46,0.0,0.0083,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0158,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
lebensweise,45,0.0,0.0053,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0175,0.0001,0.0
sinn,44,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0037,0.0021,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0049,0.0001,0.0132
individuum,44,0.0,0.0123,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.009,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
treffen,44,0.0039,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0129,0.0001,0.0
zentral,44,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0009,0.0,0.0,0.0091,0.0001,0.0001,0.0001,0.0,0.0001,0.0166
ermöglichen,44,0.0,0.0013,0.0,0.0001,0.0001,0.024,0.0001,0.0001,0.0,0.0017,0.0,0.0,0.0,0.0001,0.0001,0.0032,0.0001,0.0,0.0001,0.0
wahrnehmung,43,0.0,0.0163,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0041,0.0001,0.0001,0.0001,0.0,0.0001,0.0
paradigm,43,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.038,0.0001,0.0089,0.0001,0.0,0.0001,0.0
fachlich,43,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0202,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0094,0.0
frage,43,0.0,0.0009,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0048,0.0028,0.0,0.0,0.0164,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
aggression,42,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0054,0.0,0.0,0.0001,0.0001,0.0343,0.0001,0.0,0.0001,0.0
demokratisch,42,0.03,0.0,0.0,0.0123,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0043,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0027
merkmal,42,0.0,0.0041,0.0029,0.0075,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0068,0.0,0.0,0.0001,0.0001,0.0117,0.0001,0.0,0.0001,0.0
moralisch,42,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0591,0.0
aktuell,41,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0015,0.0001,0.0,0.0001,0.0001,0.0001,0.01,0.0,0.0001,0.0142
aussage,41,0.0,0.0009,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0015,0.0,0.002,0.0,0.0,0.0001,0.0001,0.0022,0.0001,0.0164,0.0001,0.0
begriff,41,0.0,0.0,0.0,0.0001,0.0061,0.0,0.0001,0.0001,0.0,0.0311,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
darstellung,41,0.0026,0.0034,0.0,0.0001,0.0001,0.0,0.0001,0.0017,0.0,0.0,0.0026,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0185,0.0
empathie,41,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.002,0.0,0.0,0.0179,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
wirtschaftlich,41,0.0,0.0,0.0,0.0001,0.0001,0.0036,0.0001,0.0021,0.0,0.0,0.0,0.0021,0.0013,0.0001,0.0001,0.0061,0.0001,0.0,0.0001,0.012
ökosystem,41,0.0,0.0104,0.0,0.0001,0.0001,0.0,0.0045,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0015,0.0154,0.0
formulieren,41,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0043,0.0,0.0,0.03,0.0001,0.0001,0.0001,0.0001,0.0,0.0016,0.0
abweichend,40,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0015,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0175
sachgerecht,40,0.0,0.0028,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0005,0.0,0.0182,0.0001,0.0001,0.0142,0.0,0.0001,0.0
bau,40,0.0,0.0002,0.0115,0.0001,0.0116,0.0029,0.0001,0.0041,0.0001,0.0,0.0051,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
einschätzen,40,0.0041,0.0,0.0,0.0001,0.0001,0.0103,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0019,0.0001,0.0,0.0001,0.0
analyse,39,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0145,0.0001,0.0001,0.0223,0.0001,0.0,0.0001,0.0005
konsequenz,39,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0205,0.0001,0.0001,0.0096,0.0072,0.0029
geeignet,39,0.0,0.0004,0.0025,0.0001,0.0001,0.0191,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.004,0.0001,0.0001,0.0,0.0073,0.0
lebewesen,38,0.0,0.0117,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0012,0.0,0.0001,0.0001,0.0001,0.0001,0.0039,0.0001,0.0
erhaltung,38,0.0,0.0,0.0076,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0161,0.0001,0.0
ökologisch,38,0.0,0.0,0.0,0.0126,0.0001,0.0043,0.008,0.0001,0.0001,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0058,0.0032,0.0027
fremd,38,0.0,0.0,0.0,0.0002,0.0001,0.0047,0.0001,0.0001,0.0,0.0,0.0,0.0035,0.0017,0.0001,0.0001,0.0001,0.0001,0.0,0.0328,0.0
sozialkompetenz,37,0.0,0.0,0.0,0.0001,0.0001,0.001,0.0001,0.0029,0.0,0.0,0.0,0.0066,0.0,0.0001,0.0001,0.0037,0.0166,0.0,0.0001,0.0
beobachtung,37,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.024,0.0016,0.0,0.0,0.0001,0.0001,0.0052,0.0001,0.0,0.0001,0.0
bereich,37,0.0,0.0011,0.0,0.0001,0.0001,0.0035,0.0001,0.0001,0.0025,0.0,0.0,0.0,0.0169,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
weise,37,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0006,0.0,0.0,0.0161,0.0042,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
zusammenleben,37,0.0,0.0,0.0,0.0071,0.0001,0.0041,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0255,0.0001,0.0,0.0001,0.0
positiv,37,0.0,0.0017,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0299,0.0,0.0001,0.0014
hinsichtlich,36,0.0,0.0,0.0022,0.0001,0.0001,0.0,0.0001,0.0039,0.0042,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0023,0.0145,0.0
thema,36,0.0,0.001,0.0,0.0001,0.0001,0.0105,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0088
kognitiv,36,0.0,0.0,0.0,0.0001,0.0091,0.0,0.0462,0.0001,0.0028,0.0,0.0,0.0,0.0,0.001,0.0001,0.0001,0.0001,0.0,0.0001,0.0
verfahren,36,0.0,0.003,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.001,0.0,0.0148,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0013,0.0001,0.0
hilfe,35,0.0,0.0007,0.0,0.0001,0.0001,0.0,0.0001,0.0118,0.0019,0.0,0.0001,0.0,0.0068,0.0001,0.0086,0.0001,0.0001,0.0,0.0001,0.0
faktor,35,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0054,0.0001,0.0025,0.011,0.0054,0.0,0.0,0.0001,0.0001,0.0012,0.0001,0.0,0.0001,0.0
bestimmt,34,0.0,0.0008,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0023,0.0,0.0017,0.0001,0.0059,0.0001,0.0001,0.0,0.0001,0.0105
