rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,selbstständigkeit,14,14.520671097083898,0.039214938110138
2,lernen,179,13.757056532441563,0.03715269885878116
3,fördern,72,11.136263770040058,0.03007491124897075
4,arbeitsform,46,9.659982426377722,0.026088023787791625
5,lehrer,9,8.868705220995224,0.023951078020645288
6,präsentieren,35,7.666791315345859,0.020705155080264142
7,gegenseitig,7,7.409014857476084,0.020008996633176672
8,stehen,11,7.214536469115126,0.019483782756190924
9,ergebnis,34,6.646451935828894,0.017949597478857562
10,anfertigung,6,6.523193148222275,0.017616721284967673
11,traditionell,6,6.522144938040778,0.0176138904586843
12,lernprozeß,8,6.521160070493648,0.017611230697324155
13,vertrauen,6,6.489397996779527,0.017525453136037816
14,organisieren,9,6.485253518085367,0.017514260438785487
15,jung,10,6.468777949367456,0.01746976604845859
16,eigenständig,21,6.427470567894712,0.017358210157059684
17,verständnis,13,6.423633819863823,0.01734784852600492
18,stufe,6,6.39878756583816,0.01728074802442543
19,verbinden,13,6.339817813960501,0.017121492632247517
20,arbeitsprozess,10,6.1344814169024,0.016566955307591134
