rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,digital,61,41.01255591318918,0.03019937597402533
2,respektieren,27,23.40999394473215,0.017237823708989318
3,fachübergreifend,38,22.317286020165003,0.016433214078864118
4,solidarität,40,21.63261183234246,0.015929057906263474
5,schulintern,20,21.37308829939389,0.01573795914221154
6,lernen,179,21.259922343012917,0.015654629996097288
7,meinung,22,20.864755113143286,0.015363650722025531
8,curriculum,19,20.58624861075506,0.01515857395005756
9,regel,21,20.099768994587354,0.014800357289202645
10,sozial,104,19.28374231379373,0.014199480411636536
11,gestaltung,34,19.272377075225904,0.01419111167906423
12,arbeiten,42,17.87624750301392,0.013163079143151834
13,verhaltensweise,20,17.482987092783212,0.012873503945512484
14,individuell,117,16.372354858209313,0.012055695845676822
15,formulieren,26,15.133433548447423,0.011143422772159375
16,zeigen,17,14.660598029409364,0.010795252869178233
17,konkretisieren,12,14.332050932650183,0.01055332897345209
18,aufgabe,58,14.247781665861478,0.010491277750012266
19,sowohl,61,14.177185252467808,0.010439294458968278
20,kommunikation,136,13.954475820608305,0.010275303561158279
