topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,194,0,0,0,0,194
2,30,0,0,0,0,30
3,13,6,0,0,0,19
4,59,0,16,1,3,79
5,42,2,2,0,3,49
6,41,0,0,0,0,41
7,163,0,0,2,0,165
8,64,1,5,0,0,70
9,76,5,5,2,3,91
10,88,2,0,0,0,90
11,91,5,0,1,0,97
12,65,1,0,0,0,66
