rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,individuell,117,55.68837161433812,0.02343324302743266
2,lernen,179,46.485377041307565,0.019560692939176106
3,medium,85,44.906518725764386,0.018896321373955468
4,rahmen,49,40.0202285914044,0.01684020766651994
5,angebot,64,36.22873984104532,0.015244778050832169
6,aktiv,45,29.645253425835573,0.01247449706284058
7,fördern,72,25.65539004273233,0.010795592911180296
8,fähigkeit,56,25.380816707150323,0.010680054540870159
9,information,45,24.79003139365489,0.01043145657639651
10,lerngruppe,45,24.441009626498722,0.010284590872578218
11,klasse,26,24.124874122160605,0.01015156345791329
12,verhalten,26,23.091324100171263,0.009716653473221822
13,erweitern,19,20.914655888241903,0.008800728052499063
14,wichtig,35,20.111126362420414,0.008462608942306861
15,bereich,29,20.102684059613786,0.008459056485525597
16,perspektive,38,19.72708071895559,0.008301005457844032
17,präsentieren,35,19.44491359132546,0.00818227167762326
18,entsprechend,17,18.7383985175699,0.007884975510651197
19,gestalten,23,18.214775981700633,0.007664639131942901
20,unterrichtsergänzend,18,18.106583674608945,0.007619112632383245
