term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
haloeffekte,9,0.0183,0.0002,0.0002,0.0002,0.0002,0.0066,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0009,0.0001,0.0012
individuell,9,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0139,0.0002,0.0003,0.0001,0.0001,0.003,0.0012
konformitätsdenke,9,0.0183,0.0002,0.0002,0.0002,0.0002,0.0066,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0009,0.0001,0.0012
selbstständig,9,0.0137,0.0175,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0085,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
verantwortung,9,0.0005,0.0002,0.0002,0.0002,0.0002,0.028,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0019
analysekompetenz,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0157,0.0012
ausländer,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0128,0.0011,0.0001,0.0139,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
beobachtungsprotokoll,8,0.0003,0.0002,0.0002,0.0192,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0013
biologismus,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.034,0.0002,0.0002,0.0003,0.0003,0.0001,0.0001,0.0012
chauvinismen,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.034,0.0002,0.0002,0.0003,0.0003,0.0001,0.0001,0.0012
ethnozentrismen,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.034,0.0002,0.0002,0.0003,0.0002,0.0001,0.0001,0.0012
fällen,8,0.0003,0.02,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
gefährlich,8,0.0003,0.0002,0.0002,0.0192,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0013
gegebenenfalls,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.025,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
gewohnheit,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0143,0.0003,0.0001,0.0001,0.0001,0.0012
inhaltsbezogen,8,0.0003,0.0002,0.0002,0.0002,0.0117,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0012,0.0012
inwiefern,8,0.0003,0.0002,0.0002,0.0192,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0013
lebenswirklichkeit,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0426,0.0001,0.0002,0.0002,0.0091,0.0001,0.0001,0.0007,0.0012
methodischdidaktisch,8,0.0003,0.0002,0.0002,0.0002,0.0117,0.0003,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0012,0.0012
orientierung,8,0.0003,0.0002,0.0311,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0003,0.0003,0.0001,0.0001,0.0001,0.0012
sachurteil,8,0.0003,0.02,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
schreiben,8,0.0003,0.0002,0.0002,0.0192,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
versatzstück,8,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.034,0.0002,0.0002,0.0003,0.0003,0.0001,0.0001,0.0012
beeinflussung,7,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.001,0.0001,0.0002,0.0127,0.0003,0.0001,0.0002,0.0001,0.0012
bereit,7,0.0003,0.0002,0.0002,0.0002,0.0002,0.0219,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0013
erfahrungsbericht,7,0.0003,0.0002,0.0002,0.0167,0.0003,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
geschlecht,7,0.0003,0.0002,0.0175,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
islam,7,0.0003,0.0002,0.0002,0.0002,0.0129,0.0003,0.0011,0.0001,0.0002,0.0007,0.0003,0.0001,0.0001,0.0001,0.0012
korrigier,7,0.0003,0.0002,0.0002,0.0002,0.0002,0.0219,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0013
modell,7,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0298,0.0002,0.0002,0.0003,0.0002,0.0001,0.0001,0.0012
verbindlich,7,0.003,0.0002,0.0159,0.0002,0.0002,0.0003,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
wesen,7,0.0003,0.0002,0.0002,0.0002,0.004,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0012,0.0001,0.0011,0.0256
überwinden,7,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.022,0.0001,0.0002,0.009,0.0003,0.0001,0.0001,0.0001,0.0012
exemplarisch,6,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0316,0.0001,0.0002,0.0002,0.0091,0.0001,0.0001,0.0001,0.0012
handlungsweise,6,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.022,0.0001,0.0002,0.0002,0.0003,0.004,0.0001,0.0001,0.0012
kompetenzerwerb,6,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0171,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
notwendigkeit,6,0.0003,0.0002,0.0002,0.0002,0.0097,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0131
ordnung,6,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0256,0.0002,0.0002,0.0003,0.0002,0.0001,0.0001,0.0012
subjektiv,6,0.0003,0.0002,0.0002,0.0002,0.0002,0.0188,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
vorgegeben,6,0.0003,0.0026,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0155,0.0001,0.0007,0.0012
zumindest,6,0.0003,0.0002,0.0002,0.0002,0.0117,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0012
auffassung,5,0.0003,0.0002,0.0002,0.0002,0.0059,0.0003,0.001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0256
bestimmt,5,0.0003,0.0002,0.0002,0.0055,0.0002,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0354
philosophisch,5,0.0003,0.0002,0.0002,0.0003,0.004,0.0003,0.0011,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0373
sinnentwürfe,5,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.001,0.0001,0.0002,0.0002,0.0144,0.0001,0.0001,0.0001,0.0012
staat,5,0.0153,0.0002,0.0002,0.0002,0.0002,0.0003,0.0011,0.0001,0.0002,0.0019,0.0006,0.0063,0.0001,0.0001,0.0012
vielfältig,5,0.0003,0.0002,0.0157,0.0002,0.0002,0.0003,0.001,0.0053,0.0002,0.0002,0.0003,0.0001,0.0001,0.0006,0.0012
zugehörigkeit,5,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0345,0.0001,0.0084,0.0002,0.0003,0.0001,0.0012,0.0001,0.0012
