term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
politisch,43,0.0485,0.0052,0.0001,0.0002,0.0135,0.0007,0.0002,0.016,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
wirtschaftlich,43,0.0294,0.0001,0.0001,0.0002,0.0006,0.009,0.0003,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
interspezifisch,42,0.0,0.0001,0.0303,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0005,0.0004,0.002,0.032,0.0076,0.0005
europäisch,39,0.0014,0.0655,0.0001,0.0002,0.0006,0.0006,0.0001,0.0151,0.0219,0.0089,0.0004,0.0019,0.0003,0.0003,0.0155
symbios,36,0.0,0.0001,0.0255,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0005,0.0004,0.002,0.0292,0.0004,0.0064
art,35,0.0,0.0001,0.0113,0.0002,0.0007,0.0006,0.0003,0.0009,0.0013,0.0005,0.0004,0.0019,0.0106,0.0007,0.0698
globalisierung,34,0.0055,0.0436,0.0001,0.0002,0.0006,0.0312,0.0004,0.0009,0.0014,0.0004,0.0004,0.002,0.0003,0.0003,0.0004
ökosystem,34,0.0,0.0001,0.0332,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0022,0.0089,0.004,0.0005
biotisch,33,0.0,0.0001,0.0291,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0005,0.0004,0.0021,0.0179,0.0006,0.0007
angepasstheit,32,0.0,0.0001,0.0074,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0005,0.002,0.0003,0.0416,0.0405
beurteilungskompetenz,32,0.0001,0.0001,0.0001,0.0002,0.0006,0.0006,0.0473,0.0008,0.0013,0.0004,0.0004,0.0023,0.0003,0.0003,0.0004
abiotisch,31,0.0,0.0001,0.0216,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.002,0.0287,0.0017,0.0004
unternehmen,31,0.0203,0.0103,0.0001,0.0002,0.0006,0.0006,0.0224,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
inhalt,29,0.0071,0.0158,0.0065,0.0002,0.0334,0.0028,0.0003,0.0008,0.0175,0.0004,0.0006,0.0019,0.0003,0.0003,0.0004
umweltfaktor,28,0.0,0.0001,0.0173,0.0002,0.0007,0.0006,0.0002,0.0008,0.0014,0.0005,0.0005,0.0022,0.0287,0.004,0.0004
unterschiedlich,28,0.0001,0.0243,0.0002,0.0019,0.0006,0.0006,0.004,0.0008,0.0013,0.0004,0.0219,0.0019,0.0101,0.0003,0.0004
auswirkung,27,0.0009,0.0154,0.0002,0.0048,0.028,0.005,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
demokratie,27,0.0001,0.0001,0.0001,0.0013,0.1164,0.0006,0.0003,0.0352,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
kooperation,27,0.0221,0.0001,0.0001,0.0301,0.0006,0.0006,0.0002,0.029,0.022,0.0086,0.0004,0.0019,0.0003,0.0003,0.0004
marktwirtschaftlich,27,0.0195,0.0001,0.0001,0.0002,0.0006,0.0006,0.0048,0.0008,0.0013,0.0004,0.0004,0.002,0.0003,0.0003,0.0004
system,27,0.0079,0.0045,0.0024,0.0053,0.0007,0.0006,0.0076,0.0008,0.0014,0.0004,0.0004,0.0027,0.0003,0.0003,0.0005
deutsch,26,0.0011,0.0003,0.0003,0.015,0.0006,0.0006,0.0042,0.0008,0.1306,0.0004,0.0004,0.0019,0.0003,0.0004,0.0004
einfluss,26,0.0,0.0001,0.0168,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0206,0.0093,0.0004
handeln,26,0.008,0.0052,0.0001,0.0002,0.0006,0.0006,0.0005,0.0008,0.0013,0.0042,0.0004,0.0019,0.0003,0.0236,0.0004
organismus,26,0.0,0.0001,0.0109,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0005,0.0004,0.0019,0.0211,0.0247,0.0004
angebot,25,0.0126,0.0001,0.0001,0.0002,0.0006,0.0007,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
ordnung,25,0.0185,0.0001,0.0001,0.0002,0.0006,0.0006,0.0058,0.0008,0.0014,0.0004,0.0004,0.002,0.0003,0.0003,0.0004
rolle,25,0.0096,0.0021,0.0001,0.0002,0.0006,0.0006,0.0172,0.0008,0.0014,0.0004,0.0185,0.0019,0.0003,0.0003,0.0004
intra,24,0.0,0.0001,0.0161,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.002,0.0245,0.0003,0.0005
kommunikation,24,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0001,0.0462,0.0014,0.0004,0.0004,0.0019,0.015,0.0007,0.04
hinblick,23,0.0002,0.0389,0.0001,0.0002,0.0007,0.0006,0.0016,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0094,0.0004
nachfrage,23,0.0103,0.0001,0.0001,0.0002,0.0005,0.0006,0.0219,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
potenz,23,0.0,0.0001,0.0171,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0115,0.0109,0.0004
ziel,23,0.0144,0.0031,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
modell,22,0.0002,0.0002,0.0001,0.0002,0.0006,0.0006,0.0685,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0186,0.0004
lernleistung,21,0.0,0.0001,0.0001,0.0243,0.0005,0.0006,0.0002,0.001,0.0014,0.0617,0.0004,0.0019,0.0003,0.0003,0.0004
erkenntnisgewinnung,20,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0199,0.0003,0.0405
erörtern,20,0.0086,0.057,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
verschieden,20,0.0046,0.0021,0.0035,0.0002,0.0006,0.0007,0.0202,0.0008,0.0014,0.0004,0.0185,0.0025,0.0003,0.0125,0.0004
grenze,19,0.0027,0.0298,0.0001,0.0002,0.0006,0.0006,0.0031,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
konflikt,19,0.0094,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0789,0.0372,0.0004,0.0004,0.0023,0.0003,0.0003,0.0004
grundlegend,18,0.0033,0.002,0.0001,0.0002,0.0006,0.0345,0.0013,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
herausforderung,18,0.001,0.0003,0.0001,0.0002,0.0006,0.068,0.0052,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
selektion,18,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0008,0.0598
umfassend,18,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0009,0.0013,0.0693,0.0004,0.0019,0.0003,0.0003,0.0004
wechselwirkung,18,0.0001,0.0001,0.01,0.0002,0.001,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0229,0.0003,0.0004
wirtschaftskreislauf,18,0.0061,0.0001,0.0001,0.0002,0.0006,0.0006,0.0168,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
europa,17,0.0,0.0001,0.0001,0.0057,0.0006,0.0006,0.0002,0.0008,0.0013,0.012,0.0004,0.0019,0.0003,0.0003,0.0362
hinsichtlich,17,0.0,0.0001,0.0024,0.0002,0.0372,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0198,0.0003,0.0005
intraspezifisch,17,0.0,0.0001,0.0181,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0005,0.0006,0.0019,0.0025,0.0006,0.0004
bne,16,0.0055,0.0001,0.0001,0.0002,0.0006,0.0276,0.0002,0.0008,0.0247,0.0004,0.0004,0.0019,0.0028,0.0003,0.0114
inhaltsfeld,16,0.0039,0.0001,0.0001,0.0002,0.0006,0.0006,0.0003,0.0008,0.0014,0.0196,0.0004,0.0019,0.0003,0.0003,0.0004
licht,16,0.0,0.0001,0.0181,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0007,0.002,0.0003,0.0003,0.0004
marktformen,16,0.004,0.0001,0.0001,0.0002,0.0006,0.0006,0.0226,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
mensch,16,0.0007,0.0001,0.0036,0.0033,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0054,0.0064,0.0168
möglichkeit,16,0.0,0.0335,0.0001,0.0002,0.0006,0.0147,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
rahmen,16,0.0018,0.0001,0.0001,0.0243,0.0006,0.0006,0.0002,0.0009,0.0013,0.0234,0.0004,0.0019,0.0003,0.0003,0.0004
staatlich,16,0.0019,0.0001,0.0001,0.0002,0.0006,0.0006,0.0159,0.0008,0.0014,0.0004,0.0004,0.0021,0.0003,0.0003,0.0004
tier,16,0.0,0.0001,0.018,0.0002,0.0007,0.0006,0.0002,0.0008,0.0014,0.0005,0.0011,0.002,0.0003,0.0003,0.0004
wirtschaftswachstum,16,0.0047,0.0001,0.0001,0.0002,0.0006,0.0169,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
beitrag,15,0.0051,0.0002,0.0001,0.0002,0.0005,0.0228,0.0002,0.0009,0.0014,0.0272,0.0004,0.0019,0.0003,0.0003,0.0004
demokratisch,15,0.0104,0.0001,0.0001,0.0002,0.0347,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
ergebnis,15,0.0006,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0009,0.0013,0.0313,0.0004,0.0019,0.0003,0.0167,0.0004
geschichte,15,0.0,0.0001,0.0024,0.0002,0.0006,0.0006,0.0162,0.0008,0.0013,0.0004,0.0004,0.0148,0.0003,0.0034,0.0004
prinzip,15,0.002,0.0047,0.0001,0.0002,0.0006,0.0006,0.0332,0.0008,0.0014,0.0004,0.0004,0.0019,0.0027,0.0071,0.0004
unvollkommen,15,0.0008,0.0001,0.0001,0.0002,0.0006,0.0006,0.0194,0.0008,0.0013,0.0004,0.0004,0.0021,0.0003,0.0003,0.0004
variabilität,15,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0082,0.0419
vollkommen,15,0.0001,0.0001,0.0001,0.0002,0.0006,0.0006,0.0376,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
zunehmend,15,0.0001,0.0054,0.0001,0.0313,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.002,0.0003,0.0003,0.0004
akteur,14,0.0024,0.0019,0.0001,0.0002,0.0006,0.0297,0.0008,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
bundesrepublik,14,0.0009,0.0001,0.0001,0.0002,0.0287,0.0006,0.0097,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
einflussfaktor,14,0.0067,0.0002,0.0001,0.0002,0.0006,0.0321,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
einnischung,14,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0198,0.0186,0.0004
entstehung,14,0.0,0.0001,0.0013,0.0002,0.006,0.0006,0.0002,0.016,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0337
krieg,14,0.0,0.0001,0.0001,0.0045,0.0006,0.0006,0.0044,0.0179,0.0013,0.022,0.0004,0.0019,0.0007,0.0003,0.0004
land,14,0.0,0.0052,0.0001,0.0002,0.0006,0.0007,0.0002,0.0009,0.0014,0.0347,0.0004,0.0019,0.0003,0.0003,0.0004
polypol,14,0.0001,0.0001,0.0001,0.0002,0.0006,0.0006,0.0361,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
prozeß,14,0.0209,0.0065,0.0001,0.0003,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
versus,14,0.0136,0.0067,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
anregung,13,0.0,0.0001,0.0042,0.0002,0.0331,0.0006,0.0002,0.0008,0.0175,0.0004,0.0009,0.0019,0.001,0.0003,0.0053
lebewesen,13,0.0,0.0001,0.0061,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0064,0.0195
nahrungsnetz,13,0.0,0.0001,0.0139,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.002,0.0003,0.0004,0.0031
standortfaktor,13,0.0,0.0333,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
verstehen,13,0.0,0.002,0.0001,0.0273,0.0006,0.0006,0.0001,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0125,0.0004
analyse,12,0.0,0.0005,0.0002,0.0002,0.0006,0.0006,0.0109,0.0008,0.0252,0.0004,0.0004,0.0019,0.0007,0.0064,0.0009
bewertung,12,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.01,0.0003,0.027
evolutionstheorie,12,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0001,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0037,0.0366
extern,12,0.0032,0.0001,0.0001,0.0002,0.0006,0.0177,0.0001,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
gesellschaft,12,0.0,0.0001,0.0001,0.0058,0.0006,0.0006,0.0002,0.0337,0.0013,0.0042,0.0004,0.0019,0.0076,0.0003,0.0004
konsument,12,0.0,0.0011,0.0108,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0021,0.0004,0.0003,0.0053
leistungskurs,12,0.0,0.0001,0.0016,0.0002,0.0006,0.0609,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
norm,12,0.0,0.0001,0.0001,0.0002,0.0457,0.0006,0.0002,0.0159,0.0014,0.0004,0.0004,0.0019,0.0003,0.0042,0.0004
symbiose,12,0.0,0.0001,0.0137,0.0002,0.0006,0.0006,0.0002,0.0009,0.0014,0.0004,0.0004,0.002,0.0003,0.0005,0.0004
wert,12,0.0,0.0001,0.0001,0.0002,0.0219,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0027,0.0212,0.0004
einfluß,11,0.0,0.0001,0.0002,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0189,0.0223,0.0003,0.0037
erbringen,11,0.0,0.0001,0.0001,0.0002,0.0005,0.0006,0.0002,0.0009,0.0013,0.0426,0.0004,0.0019,0.0003,0.0003,0.0004
fitness,11,0.0,0.0001,0.0001,0.0002,0.0005,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0339,0.0004
fähigkeit,11,0.0,0.0001,0.0001,0.0335,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
führen,11,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0005,0.0342,0.0004
handel,11,0.0164,0.0468,0.0001,0.0002,0.0005,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
konkurrenzausschluss,11,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0076,0.0019,0.0223,0.0003,0.0004
real,11,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0005,0.0004,0.0019,0.0273,0.0003,0.0004
religion,11,0.0,0.0001,0.0001,0.0017,0.0212,0.0006,0.0002,0.016,0.0014,0.0042,0.0004,0.0019,0.0076,0.0003,0.0004
darwin,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0337
destruent,10,0.0,0.0001,0.0086,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0022,0.0003,0.0003,0.0086
folge,10,0.0,0.0004,0.0035,0.0002,0.006,0.027,0.0002,0.0008,0.0013,0.0005,0.0004,0.0019,0.0003,0.0003,0.004
frieden,10,0.0002,0.0053,0.0001,0.0002,0.0231,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
herausbildung,10,0.0001,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0763,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
methode,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0107,0.0008,0.0013,0.0004,0.0004,0.0157,0.0052,0.0003,0.0004
produzent,10,0.0,0.0001,0.0096,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0022,0.0004,0.0003,0.0057
projekt,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0117,0.0002,0.0009,0.0014,0.0299,0.0004,0.0019,0.001,0.0003,0.0004
prozess,10,0.0,0.0001,0.0001,0.0007,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.015,0.0003,0.0128
reproduktiv,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0308,0.0004
sinn,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0337
verbindlich,10,0.0008,0.0001,0.0046,0.0002,0.0006,0.0006,0.0002,0.0008,0.0252,0.0004,0.0007,0.0019,0.0003,0.0064,0.0007
überproduktion,10,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0337
bedrohung,9,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0219,0.0019,0.0077,0.0003,0.0004
ethisch,9,0.0,0.0001,0.0001,0.0018,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0011,0.0019,0.0003,0.024,0.0005
gemeinschaft,9,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.033,0.0019,0.0003,0.0003,0.0004
konsequenz,9,0.0001,0.0191,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
kriterium,9,0.0008,0.0001,0.0002,0.0002,0.0058,0.0006,0.0002,0.0008,0.0013,0.0004,0.0219,0.0019,0.0003,0.0003,0.0004
niveau,9,0.0001,0.0001,0.0008,0.0002,0.0006,0.0479,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
orientierung,9,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0093,0.0008,0.0014,0.0082,0.0004,0.016,0.0003,0.0003,0.0004
religiös,9,0.0008,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.016,0.0014,0.0004,0.0185,0.0019,0.0003,0.0003,0.0004
text,9,0.0,0.0001,0.0001,0.0273,0.0005,0.0006,0.0002,0.0008,0.0014,0.0004,0.0076,0.0019,0.0003,0.0003,0.0004
vererbbarkeit,9,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0304
auseinandersetzung,8,0.0,0.0021,0.0024,0.0017,0.0006,0.0006,0.0002,0.0231,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
evolution,8,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0216,0.0037
fundamentalnisch,8,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0198,0.0003,0.0004
gründung,8,0.0,0.0001,0.0001,0.0075,0.0006,0.0006,0.0002,0.0008,0.0282,0.0004,0.0004,0.0197,0.0003,0.0003,0.0004
hochschule,8,0.0,0.0001,0.0001,0.0288,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
leben,8,0.0,0.0001,0.0013,0.0002,0.0006,0.006,0.0002,0.0008,0.0014,0.0004,0.0223,0.0019,0.0003,0.0003,0.0004
marktform,8,0.0001,0.0061,0.0001,0.0002,0.0006,0.0006,0.0183,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
monopol,8,0.0001,0.0001,0.0001,0.0002,0.0006,0.0006,0.0271,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
rahmenbedingung,8,0.0046,0.0008,0.0001,0.0002,0.0006,0.0274,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
unterrichtsstunden,8,0.0,0.0001,0.0001,0.0002,0.0245,0.0006,0.0001,0.0008,0.0186,0.0004,0.0076,0.0019,0.0003,0.0003,0.0004
beruf,7,0.0001,0.0001,0.0001,0.0017,0.0006,0.0006,0.0002,0.0008,0.0014,0.0234,0.0004,0.0019,0.0003,0.0003,0.0004
beurteilung,7,0.0,0.0001,0.0001,0.0002,0.0005,0.0006,0.009,0.0008,0.0014,0.0004,0.0004,0.0198,0.0003,0.0003,0.0004
dar,7,0.0,0.0148,0.0001,0.0002,0.0006,0.0007,0.0008,0.0008,0.0014,0.0042,0.0004,0.0019,0.0003,0.0034,0.0004
erwartung,7,0.0,0.0001,0.0001,0.0273,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
fremdsprache,7,0.0,0.0001,0.0001,0.0273,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
geeignet,7,0.0,0.0021,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0157,0.0004
gefördert,7,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0009,0.0013,0.0272,0.0004,0.0019,0.0003,0.0003,0.0004
haushalt,7,0.0018,0.0001,0.0001,0.0002,0.0006,0.0006,0.0182,0.0008,0.0014,0.0004,0.0004,0.002,0.0003,0.0003,0.0004
individuum,7,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0076,0.0125,0.0004
koevolution,7,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0217,0.0004
konfliktlösung,7,0.0,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0389,0.0255,0.0004,0.0004,0.0019,0.0003,0.0003,0.0005
lernende,7,0.0,0.0001,0.0001,0.0273,0.0005,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
material,7,0.0,0.0001,0.0001,0.0273,0.0006,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
parlamentarisch,7,0.0008,0.0001,0.0001,0.0002,0.0263,0.0006,0.0002,0.0008,0.0014,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
präsentieren,7,0.0,0.0001,0.0001,0.0273,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
stoffkreislauf,7,0.0,0.0001,0.0081,0.0002,0.0006,0.0006,0.0001,0.0008,0.0013,0.0004,0.0004,0.0021,0.0003,0.0003,0.0004
studierend,7,0.0,0.0001,0.0001,0.0273,0.0005,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
thematisieren,7,0.0,0.0141,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0095,0.0004
verbraucher,7,0.0135,0.0001,0.0001,0.0002,0.0006,0.0006,0.0002,0.0008,0.0013,0.0004,0.0004,0.0019,0.0003,0.0003,0.0004
