topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.199,64,16.5899
2,4,0.1639,48,11.8327
3,7,0.1508,47,16.056
4,3,0.1369,35,14.7506
5,1,0.1316,33,12.1606
6,2,0.1254,29,23.9863
7,6,0.0923,23,23.6575
