topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,56,0,0,0,56
2,1,43,16,8,10,78
3,2,24,11,12,17,66
4,1,41,0,0,5,47
5,0,13,10,0,15,38
