topic_name,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,entropy,topic_total,topic_proportion
0_wettbewerb_konkurrenz_marktwirtschaft_bedeutung,0.03,0.095,0.17,0.01,0.695,1.3402,200,0.7463
1_konkurrenz_kologische_beziehungen_nische,0.9706,0.0294,0.0,0.0,0.0,0.1914,68,0.2537
TOTAL,0.2687,0.0784,0.1269,0.0075,0.5187,1.7191,268,1.0
