topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.3649,136,25.006
2,1,0.1164,38,16.5448
3,5,0.1078,30,22.941
4,10,0.1009,27,50.8287
5,9,0.0834,25,26.7551
6,2,0.0683,18,19.8538
7,6,0.0566,13,42.5465
8,7,0.0487,11,34.4456
9,8,0.0484,14,29.6134
10,3,0.0046,0,1.2976
