,text_excerpt,state,school type,grade,year,subject,doc_id
9453,"Grundrechten. Das Fach zielt damit ab auf eine Erziehung hin zu Toleranz, zum Willen und zur Fähigkeit, Konflikte geregelt und sachorientiert auszutragen, zu einem angemessenen Umgang mit eigenen und fremden Gefühlen sowie zu einer von Mitmenschlichkeit getragenen Solidarität und zur Bereitschaft, soziale Verantwortung zu übernehmen. Die Schülerinnen und Schüler entwickeln ein Verständnis für die soziale Existenz des Menschen, indem sie Grundtatsachen",Bayern,Realschule,,2023,"Ethik, Philo",9453
9454,"Gesellschaft gegenüber besonderen Formen der Verwirklichung von Individualität Verfassen eines Essays, z. B. zum Thema: Bei vielen Menschen ist es bereits eine Unverschämtheit, wenn sie Ich sagen. Adorno: Minima Moralia, Gefühl Die Schülerinnen und Schüler erschließen aus eigenen Beobachtungen/Erlebnissen die Relevanz von Gefühlen, definieren Gefühl, analysieren Erscheinungsformen eines bestimmten Gefühls und beurteilen seine Bedeutung für Entscheidungen und Handlungen. Beantwortung der Frage:",Saarland,GemS,"9,10",2018,"Ethik, Philo",9454
9455,"Naturund Tierschutzes, auch mit Blick auf globale Entwicklungen, auseinander. Familien- und Sexualerziehung Ein gelingendes Leben in Familie und Partnerschaft wird insbesondere im Hinblick auf konstruktive Kommunikation und die Wahrnehmung von Gefühlen und Bedürfnissen thematisiert. Medienbildung/Digitale Bildung Der Ethikunterricht leistet einen Beitrag zur Medienbildung, indem er der Frage nach einer sinnvollen und ethisch verantwortlichen Mediennutzung nachgeht. Die Schülerinnen und Schüler berücksichtigen Umgangsregeln,",Bayern,Gym,12,,"Ethik, Philo",9455
9456,"Symbole, Rituale, Transzendenz /: Weltbilder, Religionen, Kulturen Fragen nach dem Sinn II /: Heimat, Fremde /: Sinn, Freizeit, Abhängigkeit /: Leben, Sinn, Arbeit Fragen nach dem Menschen I /: Selbst, Gefühle, Eigenes /: Selbst, Gruppe, Erwachsenwerden /: Selbst, Identität, Geschlecht Fragen nach dem Menschen II /: Mensch, Tier, Umwelt /: Umwelt, Konsum, Lebensstil /: Natur, Kultur, Technik BEITRAG DES FACHES ZU",Rheinland-Pfalz,,Sek1,2021,"Ethik, Philo",9456
9457,"sehen und Verantwortung für sich und andere übernehmen. Überfachliche Kompetenzen: elbstwahrnehmung, Soziale Wahrnehmungsfähigkeit, Gesellschaftliche Verantwortung, esekompetenz Leitperspektiven: Individuum, Gesellschaft, Vergleichende Ideengeschichte Inhaltsfelder: Selbst und Welt Auseinandersetzung mit eigenen und fremden Gefühlen, Interessen Grunderfahrungen menschlichen Lebens. Freiheit und Würde Zusammenhang von Pflicht und Würde, Verantwortung für sich und andere Recht und Gerechtigkeit Erfahrungen von Gerechtigkeit und Ungerechtigkeit Inhaltliche Konkretisierung: Unsere Lernenden können",Hessen,,Sek1,,"Ethik, Philo",9457
9458,"auf das Denken, beschreiben und prüfen äußere Einflüsse auf das Denken, bestimmen davon ausgehend die Bedeutung des Begriffes Selbst-Denken, Rollenspiel: Mr. Spock sein in selbst entworfenen durch Emotionen bestimmte Situationen Gefühle zähmen: Gefühle mitteilen IchBotschaft, Mitfühlen, Das Eisen schmieden, wenn es kalt ist auf dem Prüfstand: Essgewohnheiten, gewohnter Tagesablauf, Lerngewohnheiten Angst-Check: Vorurteile durch Fakten ersetzen Gewissen als bedrängende innere Stimme: Formulieren",Saarland,GemS,"7,8",2018,"Ethik, Philo",9458
9459,"Denken, beschreiben und prüfen äußere Einflüsse auf das Denken, bestimmen davon ausgehend die Bedeutung des Begriffes Selbst-Denken, Rollenspiel: Mr. Spock sein in selbst entworfenen durch Emotionen bestimmte Situationen Gefühle zähmen: Gefühle mitteilen IchBotschaft, Mitfühlen, Das Eisen schmieden, wenn es kalt ist auf dem Prüfstand: Essgewohnheiten, gewohnter Tagesablauf, Lerngewohnheiten Angst-Check: Vorurteile durch Fakten ersetzen Gewissen als bedrängende innere Stimme: Formulieren von Du",Saarland,GemS,"7,8",2018,"Ethik, Philo",9459
9460,"Thema: Bei vielen Menschen ist es bereits eine Unverschämtheit, wenn sie Ich sagen. Adorno: Minima Moralia, Gefühl Die Schülerinnen und Schüler erschließen aus eigenen Beobachtungen/Erlebnissen die Relevanz von Gefühlen, definieren Gefühl, analysieren Erscheinungsformen eines bestimmten Gefühls und beurteilen seine Bedeutung für Entscheidungen und Handlungen. Beantwortung der Frage: Was leisten Emoticons Positionslinie: Geschätzter Anteil von vernünftigen Überlegungen und Gefühlen an Handlungen und",Saarland,GemS,"9,10",2018,"Ethik, Philo",9460
9461,"für ein Internetforum, Artikel für die Schülerzeitung, Reiseberichte. beschreiben gegenwärtige, vergangene und zukünftige Handlungen sowie reale oder fiktive Ereignisse. Dabei schreiben sie detailliert über ihre persönlichen Erfahrungen, Meinungen, Gedanken und Gefühle. nehmen Stellung zu Themen von persönlichem und allgemeinem Interesse, indem sie ihre Gründe dafür oder dagegen bzw. Vor- und Nachteile in einfacher Form angeben. Sprachmittlung Kompetenzerwartungen und Inhalte Die Schülerinnen",Bayern,Realschule,,2023,"Ethik, Philo",9461
9462,"situations- und adressatengerecht an. verwenden in etwas größerem Umfang individuellen Wortschatz, um sich zu ihren Interessen z. B. Berufswünsche, französische Stars zu äußern. drücken zunehmend präzise die eigene Meinung und Gefühle aus u. a. il est important de, ta place. geben Wertungen ab und bringen Gefühle zum Ausdruck u. a. il faut que tu fasses ... / tu aies confiance ...,",Bayern,Realschule,,2023,"Ethik, Philo",9462
9463,"Zusammenhang von Pflicht und Würde, Verantwortung für sich und andere Recht und Gerechtigkeit Erfahrungen von Gerechtigkeit und Ungerechtigkeit Inhaltliche Konkretisierung: Unsere Lernenden können ... unterschiedliche Glücksvorstellungen beschreiben und bewerten, verschiedene Gefühle an Beispielen aus dem Alltag beschreiben, Alltagsgeschichten aus unterschiedlichen Ländern vergleichen, nhaltsbezogene Kompetenzen: Gemeinsame Wünsche erreichbare Ziele Vereinbarungen für die Gestaltung von Lernwegen: - Wie leben Kinder auf der anderen",Hessen,,Sek1,,"Ethik, Philo",9463
9464,LEHRPLAN ETHIK MINISTERIUM FÜR BILDUNG Für die Sekundarstufe I Tiere Würde Ethik Argumente Zugehörigkeit Gerechtigkeit Verantwortung Sinn Konsum Gewissen Glück Mitgefühl Natur Gefühle Medien Der vorliegende Lehrplan gilt mit Beginn des Schuljahres / für den Unterricht in der Orientierungsstufe der allgemeinbildenden Schulen in Rheinland-Pfalz; ab dem Schuljahr / findet der Unterricht nach diesem,Rheinland-Pfalz,,Sek1,2021,"Ethik, Philo",9464
9465,"sich in die Befindlichkeit eines anderen hineinversetzen Sexualität, die Relevanz sozialer Kontexte für Handlungen analysieren Verliebt-Sein, Liebe, Bedürfnisse und Intentionen der Dialogpartner erfassen und berücksichtigen Sexualität, mit Rücksicht auf die Gefühle anderer sachorientiert kommunizieren Sexualität, Formen szenischer Darstellung ... verwenden Verliebt-Sein, Liebe, zu Begriffen Wortfelder erstellen und Begriffe Wortfeldern zuordnen Verliebt-Sein, Liebe. inhaltsbezogenen Kompetenzen methodisch-didaktische Hinweise Verliebt-Sein, Liebe Die Schülerinnen und",Saarland,GemS,"7,8",2018,"Ethik, Philo",9465
9466,"Interessen z. B. Berufswünsche, französische Stars zu äußern. drücken zunehmend präzise die eigene Meinung und Gefühle aus u. a. il est important de, ta place. geben Wertungen ab und bringen Gefühle zum Ausdruck u. a. il faut que tu fasses ... / tu aies confiance ..., je veux que tu viennes ... , il est important que tu sois .... geben",Bayern,Realschule,,2023,"Ethik, Philo",9466
9467,"les pronoms relatifs ce qui, ce que les adverbes en -ment, quelques adverbes irréguliers u. a. vraiment, gentiment, constamment, bien, mal äußern Wünsche, geben Ratschläge, geben Wertungen ab und bringen Gefühle zum Ausdruck, formulieren nicht erfüllbare Bedingungen: le conditionnel présent la proposition de condition type II drücken Handlungen aus: les verbes irréguliers u. a. courir, recevoir, suivre, vivre optimieren Texte selbständig",Bayern,Realschule,,2023,"Ethik, Philo",9467
9468,"erläutern, inwiefern die Gebote der Tora eine Hilfe für ein gelingendes Zusammenleben sein können, und stellen Regeln für ein gemeinsames Miteinander in der Klasse auf. Inhalte zu den Kompetenzen: gemischte Gefühle angesichts des Neuanfangs; die Mitschülerinnen und Mitschüler in der neuen Lerngemeinschaft; aktives Zuhören, Offenheit, Empathie und Respekt; Konfliktlösungsstrategien; Ich als Teil der Gemeinschaft eigene Stärken und Begabungen als Chance, Umgang",Bayern,Realschule,,2023,"Ethik, Philo",9468
9469,Reflexions- und Urteilsprozess auf den verschiedenen Jahrgangsstufen progressiv angelegt ist: Die Schülerinnen und Schüler nehmen in einem ersten Schritt eine Situation oder einen Sachverhalt auch unter Berücksichtigung fremder und eigener Gefühle und verschiedener Perspektiven als moralisch relevant wahr. Mithilfe konkreter Beispiele und bezogen auf Quellen der Praktischen Philosophie und anderer Bezugswissenschaften erschließen sie diese Situation oder diesen Sachverhalt. Sie entwickeln schließlich,BaWü,Gym,,2016,"Ethik, Philo",9469
9470,"illustrieren ihren Charakter als Vertrauens- und Entscheidungsgeschichte. Inhalte zu den Kompetenzen: ich und die anderen: Begabung als Chance und Auftrag, Gleichnis von den Talenten Mt ,-, Umgang mit Schwächen gemischte Gefühle angesichts des Neuanfangs, aktives Zuhören, Offenheit, Empathie und Respekt Merkmale von Vertrauen; Vertrauensübungen und biblische Vertrauensgeschichten; Grenzen des Vertrauens Abrahams gläubiges Vertrauen, z. B. Berufung Abrahams Gen ,-, Abraham im",Bayern,Realschule,,2023,"Ethik, Philo",9470
9471,"den Humanwissenschaften und der Theologie Unterscheidung von philia Freundschaft, storgé Fürsorge, eros Begehren und agape selbstlose Liebe; Homosexualität; Kriterien tragender Beziehungen, z. B. Zurückhaltung, Keuschheit, Besonnenheit; gereiftes Sich-Schenken; Kommunikation über Gefühle; Fehlformen z. B. Prostitution, Pornographie und Gefahren z. B. Illusion der Nähe, Täuschung und Missverständnisse in virtuellen Beziehungen, Früh-Sexualisierung, Degradierung zum Objekt Lernbereich : Der Sinn der Gebote ca. Std.",Bayern,Realschule,,2023,"Ethik, Philo",9471
9472,"über persönliche Erlebnisse, Erfahrungen sowie über vergangene bzw. zukünftige Aktivitäten und Ereignisse z. B. Reiseberichte, Anekdoten und beschreiben in einfacher Form Orte, Personen und Gegenstände. drücken ihre eigene Meinung und Gefühle zu bestimmten Themen z. B. Gebrauch moderner Medien oder Verkehrsmittel in einfacher Form aus und reagieren situationsgerecht auf andere Äußerungen z. B. Es imposible, Qué me ests contando, Qué pena.",Bayern,Realschule,,2023,"Ethik, Philo",9472
9473,"und Kurznachrichten. verfassen zunehmend längere, weitgehend strukturierte Geschichten über vergangene, gegenwärtige sowie zukünftige Ereignisse z. B. Reisetagebuch, Blogeintrag oder Schreib Verfügen über sprachliche Mittel wettbewerb, wobei sie ihre persönlichen Erfahrungen, Gefühle sowie ihre eigene Meinung miteinbeziehen. Sprachmittlung Kompetenzerwartungen und Inhalte Die Schülerinnen und Schüler ... entnehmen gezielt aus etwas längeren, klar strukturierten, auch bildgestützten Texten, mit teilweise unbekanntem oder erschließbarem Sprachmaterial,",Bayern,Realschule,,2023,"Ethik, Philo",9473
9474,"analysieren Leben mit/in anderen Kulturen, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Kultur, die Bedürfnisse und Intentionen der Dialogpartner erfassen und berücksichtigen Leben mit/in anderen Kulturen, mit Rücksicht auf die Gefühle anderer sachorientiert kommunizieren Leben mit/in anderen Kulturen, Formen szenischer Darstellung ... verwenden Leben mit/in anderen Kulturen, die Bedeutung von Begriffen in ihrem Verwendungszusammenhang klären Kultur. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Kultur",Saarland,GemS,"7,8",2018,"Ethik, Philo",9474
9475,"detailliert über persönliche Erfahrungen, reale und fiktive Erlebnisse sowie über vergangene bzw. zukünftige Aktivitäten und Ereignisse z. B. Reiseberichte, Anekdoten, Hoffnungen, Wünsche, Träume und Pläne. bringen die eigene Meinung und Gefühle zu bestimmten Themen z. B. Berufswahl ausführlicher und differenzierter zum Ausdruck und reagieren situationsgerecht auf andere Äußerungen z. B. Yo que t, Yo en ese caso..., Si me veo en",Bayern,Realschule,,2023,"Ethik, Philo",9475
9476,"Kurznachrichten. verfassen zunehmend längere, detailliertere Texte sowie weitgehend strukturierte Geschichten über vergangene, gegenwärtige sowie zukünftige Ereignisse und Handlungen z. B. Reisetagebuch, Blogeintrag, Leserbrief oder Schreibwettbewerb wobei sie ihre persönlichen Erfahrungen, Gefühle sowie ihre eigene Meinung miteinbeziehen. Ferner formulieren sie standardisierte sachliche Schreiben wie Lebenslauf oder Bewerbungsschreiben. Sprachmittlung Kompetenzerwartungen und Inhalte Die Schülerinnen und Schüler ... entnehmen gezielt aus längeren, anspruchsvolleren auch",Bayern,Realschule,,2023,"Ethik, Philo",9476
9477,"Umweltschutz zunehmend differenziert situations- und adressatengerecht an. verwenden in etwas größerem Umfang individuellen Wortschatz, um sich zu ihren Interessen z. B. Berufswünsche, spanische Stars, Freizeitgestaltung zu äußern. drücken zunehmend präzise Gefühle, Wünsche und die eigene Meinung aus u. a. No Me gusta que ..., No Me molesta que ..., No Estoy triste/contento de que ..., No Opino que .... geben Wertungen",Bayern,Realschule,,2023,"Ethik, Philo",9477
9478,"Wertvorstellungen begründen Begründungsmöglichkeiten von Moralvorstellungen, die Bedürfnisse und Intentionen der Dialogpartner erfassen und berücksichtigen Regeln und Gebote im Christentum, Islam und Judentum Moralvorstellungen, Begründungsmöglichkeiten von Moralvorstellungen, mit Rücksicht auf die Gefühle anderer sachorientiert kommunizieren Regeln und Gebote. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Wert- und Moralvorstellungen Die Schülerinnen und Schüler charakterisieren Wert- und Moralvorstellungen, setzen Wert- und Moralvorstellungen miteinander in Beziehung. Noch ohne",Saarland,GemS,"7,8",2018,"Ethik, Philo",9478
9479,Ethik Ausgehend von der Wahrnehmung der eigenen pubertären Veränderungen setzen sich die Schülerinnen und Schüler mit alterstypischen Herausforderungen bei der Suche nach ihrer Identität z. B. ihrem Selbstbild und ihren Gefühlen auseinander. Die Schülerinnen und Schüler reflektieren die Bedeutung der Peergroup für ihr Leben und hinterfragen deren Einfluss auf die eigene Person. Sie wenden gewaltfreie Strategien zur Lösung von Konflikten mit,Bayern,Realschule,,2023,"Ethik, Philo",9479
9480,"zum Beispiel Hume, Schopenhauer d die Orientierung am erwartbaren Nutzen bei Handlungsentscheidungen beschreiben und in seiner Bedeutung für das menschliche Zusammenleben darstellen zum Beispiel Bentham die Bedeutung von Vernunft, Vertrag, Gefühl und Nutzen für die Motivation moralischen Handelns erläutern und diskutieren BNE Demokratiefähigkeit das zugrundeliegende Menschenbild der unterschiedlichen Positionen herausarbeiten die verschiedenen Zugänge zur Begründung von Moral voneinander abgrenzen, vergleichen und",BaWü,Gym,,2016,"Ethik, Philo",9480
9481,"des friedlichen Miteinanderlebens über kulturelle Unterschiede hinweg, Untersuchen von Wortbildungen mit den Wortstämmen fremd und vertraut fremdeln, Fremdsprache/Muttersprache, sich trauen, Trauung etc. im Hinblick auf ihre emotionale Wertigkeit Beschreiben von Gefühlen und typischen Verhaltensweisen, die mit der Situation des Fremd-Seins verbunden sind - Darstellen entsprechend beispielhafter Situationen im Rollenspiel Analysieren mit Hilfe des Eisbergmodells typischer, kulturell bedingter Streitfragen; Darstellen der Standpunkte",Saarland,GemS,"7,8",2018,"Ethik, Philo",9481
9482,"eigene und fremde bildnerische Arbeiten und begründen dabei, inwiefern die gewählten gestalterischen Verfahren die beabsichtigte Bildwirkung umsetzen. Inhalte zu den Kompetenzen: Gegenstand: Mensch z. B. Selbstinszenierung, Image, Zeitgeist, Porträt, Selbstporträt, Gefühle, eigene Vorstellungen, Stillleben, Detailstudien, Innenräume Gestaltungselemente und -prinzipien: Komposition: Wirkung, Formateinteilung, Bildschwerpunkt, Bildspannung, Anschneiden Lernbereich : Bildende Kunst ca. Std. von Bildgegenständen Farbe: Ausdruckswert von Form und Farbe Raum: Räumlichkeit",Bayern,Realschule,,2023,"Ethik, Philo",9482
9483,"und gesellschaftliche Vielfalt unterschiedliche Wert- und Normvorstellungen erschließen und vergleichen zum Beispiel altersbezogen, historisch, inter-, intrakulturell BTV Selbstfindung und Akzeptanz anderer Lebensformen Motive ethischen Handelns analysieren zum Beispiel bezogen auf Gefühle, Vernunft, Gewissen BTV Konfliktbewältigung und Interessenausgleich sich mit Konfliktsituationen auseinandersetzen und Entscheidungsmöglichkeiten mit Bezug auf Normen und ethische Prinzipien ansatzweise begründen BTV Konfliktbewältigung und Interessenausgleich Analysieren und interpretieren , ,",BaWü,Gym,,2016,"Ethik, Philo",9483
9484,"Ausdrucksformen für eigene Gedanken entwickeln z. B. Metaphern, Neologismen Individualität, Formen szenischer Darstellung ..., bildhafter Darstellung ... verwenden Individualität zwischen Gefühl und Vernunft, Gefühl, Begriffe durch Oberbegriffe und Unterscheidungsmerkmale definieren Gefühl. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Individualität Die Schülerinnen und Schüler erstellen ein charakteristisches Profil ihrer Person, Analyse und Problematisierung von Social-Media-Profilen: Was zeigt sich Der Ist-Zustand oder ein Wunschbild, wie man",Saarland,GemS,"9,10",2018,"Ethik, Philo",9484
9485,"Zusammenleben werden u. a. folgende Kompetenzen angestrebt: Die Schülerinnen und Schüler erwerben Gesundheitskompetenzen, die langfristig einen gesunden Lebensstil fördern, nehmen sich selbst und ihre Umwelt reflektiert und differenziert wahr, insbesondere Gefühle, Bedürfnisse und Interessen von sich selbst und anderen, z. B. in Konfliktsituationen, gehen achtsam, verantwortungsvoll und wertschätzend mit sich selbst, ihren Mitmenschen und der Umwelt um, kommunizieren auf einer ihrem",Bayern,Realschule,,2023,"Ethik, Philo",9485
9486,"daran, dass sie bei entsprechender Anstrengung schulische und gesellschaftliche Anforderungen bewältigen und mit ihren Möglichkeiten aktiv und verantwortungsvoll am gesellschaftlichen Leben teilhaben können. Selbstregulierung: Die Lernenden achten auf ihre Fähigkeiten, Gefühle und Bedürfnisse; sie steuern und reflektieren ihre Arbeitsprozesse von ihren kognitiven und psychischen Voraussetzungen her Eigenmotivation, Konzentrationsbereitschaft. Sozialkompetenz Soziale Wahrnehmungsfähigkeit: Die Lernenden nehmen unterschiedliche Bedürfnisse, Emotionen, Überzeugungen sowie Interpretationen sozialer",Hessen,Realschule.pdf,,,"Ethik, Philo",9486
