,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
918,"sie das selbst gesteuerte Lernen von Schülerinnen und Schülern fördern. Sie unterstützen durch den Einsatz von Medien sowie zeitgemäßer Kommunikations- und Informationstechnik sowohl die Differenzierung individueller Lernprozesse als auch das kooperative Lernen. Dies trifft sowohl auf die Nutzung von multimedialen und netzbasierten Lernarrangements als Lernumgebung g g g g möglichen es den Lernenden, eigene Lern- und Arbeitsziele zu formulieren und zu",Kooperation,kooperative,Berlin,Gym,Sek2,2022,"Ethik, Philo",918,1
1149,"Bezüge auch zu Themenfeldern anderer Fächer innerhalb eines Kurshalbjahres herstellen, um sich komplexeren Fragestellungen aus unterschiedlichen Fachperspektiven zu nähern. Auf diese Weise erfahren die Lernenden die Notwendigkeit und Wirksamkeit interdisziplinärer Kooperation und erhalten gleichzeitig Gelegenheit, ihre fachspezifischen Kenntnisse in anderen Kontexten zu erproben und zu nutzen. Dabei erwerben sie neues Wissen, welches die Fachdisziplinen verbindet. Dies bereitet sie auf den Umgang",Kooperation,Kooperation,Hessen,Gym,Sek2,2024,"Ethik, Philo",1149,5
1150,"die junge Lernende bewegen, Berücksichtigung finden. In der Anlage der Themenfelder in den Kurshalbjahren sind - anknüpfend an bewährte Unterrichtspraxis - fachübergreifende und fächerverbindende Bezüge jeweils mitgedacht. Dies erleichtert die Kooperation zwischen den Fächern und ermöglicht interessante Themenstellungen. E Glücksvorstellungen Die Vorstellungen vom Glück erscheinen heute ausgesprochen ambivalent und reichhaltig. Viele Bereiche der heutigen ökonomisch geprägten Lebenswelt versprechen Glück und die",Kooperation,Kooperation,Hessen,Gym,Sek2,2024,"Ethik, Philo",1150,5
1315,"von ihnen in unterschiedlichen Zusammenhängen genutzt und zunehmend selbstständig angewendet werden kann. Wissen Sie entwickeln Kommunikations- und Teamfähigkeit. Sie lernen, sich adressaten-, situations- und wirkungsbezogen zu verständigen und erkennen, dass Kooperation für die Problemlösung zweckdienlich ist. Kommunikationsfähigkeit Sie erwerben Wissen über die Gültigkeitsbedingungen spezifischer Erkenntnismethoden und lernen, dass Erkenntnisse von den eingesetzten Methoden abhängig sind. Dabei entwickeln sie ein differenziertes Weltverständnis.",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",1315,2
1316,"sowie die Ergebnisse eines Arbeitsprozesses strukturiert und in angemessener Form zu präsentieren. Ausdruck dieser hohen Stufe der Selbstständigkeit kann u. a. die Anfertigung einer besonderen Lernleistung BELL sein. Eine von Kooperation und gegenseitigem Verständnis geprägte Lernatmosphäre an der Schule, in der die Lehrer Vertrauen in die Leistungsfähigkeit ihrer Schüler haben, trägt nicht nur zur besseren Problemlösung im Unterricht bei, sondern fördert",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",1316,5
1317,"der Schule bei. Sie können unterrichtsergänzende leistungsdifferenzierte Bildungsangebote, freizeitpädagogische Angebote und offene Angebote im Rahmen der Schulklubarbeit umfassen. Gerade im sportlichen und musisch-künstlerischen Bereich können pädagogisch wertvolle unterrichtsergänzende Angebote in Kooperation mit regionalen Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Die Angebote sollten schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler. Während fachübergreifendes Arbeiten durchgängiges",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",1317,-1
1318,"nicht nur mit einer veränderten Organisationsform verbunden, sondern auch mit anderen, die Selbstständigkeit der Schüler fördernden Arbeitsformen. Der systematische Einsatz von traditionellen und digitalen Medien fördert das selbstgesteuerte, problemorientierte und kooperative Lernen. Unterricht bleibt zwar lehrergesteuert, doch im Mittelpunkt steht die Eigenaktivität der jungen Erwachsenen bei der Gestaltung des Lernprozesses. In der gymnasialen Oberstufe lernen die Schüler Problemlöseprozesse eigenständig zu organisieren",Kooperation,kooperative,Sachsen,Gym,,2019,"Ethik, Philo",1318,1
1777,"jedoch in verschiedenen Themenfeldern die Beschäftigung und kritische Auseinandersetzung mit Medien im Hinblick auf ethische Fragen und Probleme explizit thematisiert, sodass auf Mediengesellschaft, informationelle Selbstbestimmung und Datenschutz sowie Kommunikation und Kooperation rekurriert wird. Verbraucherbildung VB Das Fach Ethik als eine Teildisziplin der Philosophie zeichnet sich auch durch das Infragestellen und Hinterfragen gesellschaftlicher Gegebenheiten und des scheinbar Selbstverständlichen unter ethisch-moralischen Gesichtspunkten aus.",Kooperation,Kooperation,BaWü,Gym,,2016,"Ethik, Philo",1777,3
1778,"bewerten zum Beispiel Freundschaften, Peergroups, Familie, Verein, Klasse VB Bedürfnisse und Wünsche allgemeine Bedingungen für ein verantwortliches Miteinander erläutern und begründen zum Beispiel Respekt, Achtung, Fairness, Gerechtigkeit MB Kommunikation und Kooperation Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , Freiheit und Verantwortung Friedliches Zusammenleben und die Bedeutung von Konflikten Handeln in der medial vermittelten Welt Ethisch-moralische",Kooperation,Kooperation,BaWü,Gym,,2016,"Ethik, Philo",1778,5
1779,"für ein friedliches Zusammenleben erläutern. Die Schülerinnen und Schüler können die Sichtweisen von Betroffenen und Beteiligten in Konfliktsituationen herausarbeiten und bewerten zum Beispiel Elternhaus, Schule, soziale Netzwerke MB Kommunikation und Kooperation Die Schülerinnen und Schüler können Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen selbstständig Strategien zu gewaltfreien und verantwortungsbewussten Konfliktlösungen entwickeln und überprüfen zum Beispiel Kompromiss, Mediation, Konsens BNE",Kooperation,Kooperation,BaWü,Gym,,2016,"Ethik, Philo",1779,5
1780,"und Gewalt VB Medien als Einflussfaktoren den Stellenwert von moralischen Werten und Normen für mediale Darstellungen aus verschiedenen Perspektiven beschreiben und diskutieren zum Beispiel Produktion, Vertrieb, Rezeption MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , , Argumentieren und reflektieren , , Konfliktregelung und Friedensbildung Mensch und",Kooperation,Kooperation,BaWü,Gym,,2016,"Ethik, Philo",1780,5
2175,"die Ausprägung aller Kompetenzen beim Schüler zu gestalten. Das Kompetenz-Modell als gemeinsame Basis der Rahmenpläne ermöglicht es, dass die Fächer unter Wahrung ihrer Selbstständigkeit enger zusammenrücken. Damit wird eine intensive Kooperation der Lehrer einer Klasse notwendig. Zugleich wird fachübergreifendes und fächerverbindendes Lernen nicht mehr nur über Themen/Inhalte, sondern auch über Kompetenzen definiert. Schulinterne Abstimmungsprozesse, insbesondere auf der Ebene des Lehrerkollegiums einer",Kooperation,Kooperation,MeckPomm,,5-6,,"Ethik, Philo",2175,5
2176,"Fächern Deutsch und Kunst und Gestaltung Grundsätzlich ist das Fach Philosophieren mit Kindern dafür angelegt, mit jedem anderen Fach fächerverbindend oder fachübergreifend zu arbeiten. In besonderer Weise geeignet für eine Kooperation ist das Fach Evangelische Religion, mit dem die Philosophie eine Fächergruppe bildet. Die folgenden Vorschläge sind als Anregung zu verstehen, welche der vorgeschlagenen Kursthemen als Projektideen realisierbar sein könnten. Aufgrund",Kooperation,Kooperation,MeckPomm,,5-6,,"Ethik, Philo",2176,5
2614,"höheren Anspruch haben. Diese Angebote dienen der Vertiefung und Erweiterung und lassen komplexe Fragestellungen zu. Innere Differenzierung fordert und fördert fächerübergreifende Kompetenzen wie das eigenverantwortliche, selbstständige Lernen und Arbeiten, die Kooperation und Kommunikation in der Lerngruppe sowie das Erlernen und Beherrschen wichtiger Lern- und Arbeitstechniken. Um den Schülerinnen und Schülern eine aktive Teilnahme am Unterricht zu ermöglichen, ist es vorteilhaft sie",Kooperation,Kooperation,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",2614,0
2615,"B. bei G. Simmel, G.H. Mead oder R. Dahrendorf Darwins Evolutionstheorie Evolutionstheorie vs. Kreationismus vs. theologisches Verständnis von Schöpfung die Vereinbarkeit von Wissenschaft und Glauben die Vereinbarkeit von Egoismus und Kooperation Theorie und Problematik des Sozialdarwinismus ... Rahmenthema - Wahlmodul : Menschenbilder in Religionen und Weltanschauungen Verbindliche Unterrichtsaspekte: Menschenbilder im Christentum, Judentum und im Islam Menschenbilder im Buddhismus und im Hinduismus",Kooperation,Kooperation,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",2615,7
2616,"auch mediengestützt z. B. durch Einsatz von Multimedia, Plakat, Modell, - Ergebnisse von Partner- oder Gruppenarbeiten und deren Darstellung, - Langzeitaufgaben und Lernwerkstattprojekte, - freie Leistungsvergleiche z. B. Schülerwettbewerbe. Bei kooperativen Arbeitsformen sind sowohl die individuelle Leistung als auch die Gesamtleistung der Gruppe in die Bewertung einzubeziehen. So werden neben methodisch-strategischen auch die sozial-kommunikativen Leistungen angemessen berücksichtigt. Die Grundsätze der Leistungsfeststellung",Kooperation,kooperativen,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",2616,4
3052,"Schwerpunkten und Zielen. Sie können unterrichtsergänzende leistungsdifferenzierte Bildungsangebote, freizeitpädagogische Angebote und offene Angebote im Rahmen der Schulclubarbeit umfassen. Gerade im sportlichen und musisch-künstlerischen Bereich können pädagogisch wertvolle unterrichtsergänzende Angebote in Kooperation mit regionalen Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Ganztagsangebote sollen schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler und knüpfen an deren individuelle",Kooperation,Kooperation,Sachsen,Oberschule,,2019,"Ethik, Philo",3052,-1
3053,"Stärken und Schwächen Werteorientierung Einblick gewinnen in die Bedeutung der Arbeit für das eigene Leben individuelle und soziale Aspekte Lern- und Leistungsbereitschaft Anforderungen in der Arbeitswelt am Beispiel sozialer Berufe Kooperation mit außerschulischen Partnern EN HS Kl. //, LB Education and work EN RS, Kl. /, LB Education and work Lernbereich : Islam Ustd. Einblick gewinnen in die Verbreitung des Islam",Kooperation,Kooperation,Sachsen,Oberschule,,2019,"Ethik, Philo",3053,1
3590,"jedoch in verschiedenen Themenfeldern die Beschäftigung und kritische Auseinandersetzung mit Medien im Hinblick auf ethische Fragen und Probleme explizit thematisiert, sodass auf Mediengesellschaft, informationelle Selbstbestimmung und Datenschutz sowie Kommunikation und Kooperation rekurriert wird. Verbraucherbildung VB Das Fach Ethik als eine Teildisziplin der Philosophie zeichnet sich auch durch das Infragestellen und Hinterfragen gesellschaftlicher Gegebenheiten und des scheinbar Selbstverständlichen unter ethisch-moralischen Gesichtspunkten aus.",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3590,3
3591,"anhand von Beispielsituationen erläutern und begründen z. B. Respekt, Achtung, Fairness, Gerechtigkeit allgemeine Bedingungen für ein verantwortliches Miteinander erläutern und begründen z. B. Respekt, Achtung, Fairness, Gerechtigkeit MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , Freiheit und Verantwortung Friedliches Zusammenleben und die Bedeutung von",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3591,5
3592,"und begründen z. B. Respekt, Achtung, Fairness, Gerechtigkeit allgemeine Bedingungen für ein verantwortliches Miteinander erläutern und begründen z. B. Respekt, Achtung, Fairness, Gerechtigkeit MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , Freiheit und Verantwortung Friedliches Zusammenleben und die Bedeutung von Konflikten Handeln in der",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3592,5
3593,"Respekt, Achtung, Fairness, Gerechtigkeit allgemeine Bedingungen für ein verantwortliches Miteinander erläutern und begründen z. B. Respekt, Achtung, Fairness, Gerechtigkeit MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , Freiheit und Verantwortung Friedliches Zusammenleben und die Bedeutung von Konflikten Handeln in der medial vermittelten Welt Ethisch-moralische",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3593,5
3594,"Konfliktsituationen herausarbeiten und bewerten z. B. Elternhaus, Schule, soziale Netzwerke die Sichtweisen von Betroffenen und Beteiligten in Konfliktsituationen herausarbeiten und bewerten z. B. Elternhaus, Schule, soziale Netzwerke MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation einzelne Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen verschiedene Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen Erklärungsansätze für",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3594,5
3595,"z. B. Elternhaus, Schule, soziale Netzwerke die Sichtweisen von Betroffenen und Beteiligten in Konfliktsituationen herausarbeiten und bewerten z. B. Elternhaus, Schule, soziale Netzwerke MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation einzelne Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen verschiedene Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen Erklärungsansätze für Gewalt anhand von Beispielsituationen",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3595,5
3596,"soziale Netzwerke die Sichtweisen von Betroffenen und Beteiligten in Konfliktsituationen herausarbeiten und bewerten z. B. Elternhaus, Schule, soziale Netzwerke MB Kommunikation und Kooperation MB Kommunikation und Kooperation MB Kommunikation und Kooperation einzelne Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen verschiedene Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen Erklärungsansätze für Gewalt anhand von Beispielsituationen herausarbeiten und beurteilen Strategien",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3596,5
3597,"diskutieren z. B. Produktion, Vertrieb, Rezeption den Stellenwert von moralischen Werten und Normen für mediale Darstellungen aus verschiedenen Perspektiven beschreiben und diskutieren z. B. Produktion, Vertrieb, Rezeption MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung Wahrnehmen und sich hineinversetzen",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3597,5
3598,"Werten und Normen für mediale Darstellungen aus verschiedenen Perspektiven beschreiben und diskutieren z. B. Produktion, Vertrieb, Rezeption MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , ,",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3598,5
3599,"und diskutieren z. B. Produktion, Vertrieb, Rezeption MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung MB Kommunikation und Kooperation VB Chancen und Risiken der Lebensführung Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , , , , Argumentieren und reflektieren , , Konfliktregelung und Friedensstiftung Mensch und",Kooperation,Kooperation,BaWü,,Sek1,2016,"Ethik, Philo",3599,5
4243,"und im Raum verteilt, die SuS sollen diese und die entstehenden Beiträge anderer ohne zu sprechen schriftlich kommentieren. Förderung der Kommunikations- und Urteilskompetenz Think-Pair-Share bzw. Square Wechsel von individuellen und kooperativen Lernphasen: Zunächst setzt sich jeder einzelne mit einem Problem/einer Fragestellung auseinander, kann seine Antworten dann in einer Partnerarbeitsphase testen, bevor die Antworten ins Plenum bzw. in eine Vierergruppe gegeben werden.",Kooperation,kooperativen,Saarland,GemS,"9,10",2018,"Ethik, Philo",4243,6
4541,"von ihnen in unterschiedlichen Zusammenhängen genutzt und zunehmend selbstständig angewendet werden kann. Wissen Sie entwickeln Kommunikations- und Teamfähigkeit. Sie lernen, sich adressaten-, situations- und wirkungsbezogen zu verständigen und erkennen, dass Kooperation für die Problemlösung zweckdienlich ist. Kommunikationsfähigkeit Sie erwerben Wissen über die Gültigkeitsbedingungen spezifischer Erkenntnismethoden und lernen, dass Erkenntnisse von den eingesetzten Methoden abhängig sind. Dabei entwickeln sie ein differenziertes Weltverständnis.",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",4541,2
4542,"sowie die Ergebnisse eines Arbeitsprozesses strukturiert und in angemessener Form zu präsentieren. Ausdruck dieser hohen Stufe der Selbstständigkeit kann u. a. die Anfertigung einer besonderen Lernleistung BELL sein. Eine von Kooperation und gegenseitigem Verständnis geprägte Lernatmosphäre an der Schule, in der die Lehrer Vertrauen in die Leistungsfähigkeit ihrer Schüler haben, trägt nicht nur zur besseren Problemlösung im Unterricht bei, sondern fördert",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",4542,5
4543,"Schule bei. Sie können unterrichtsergänzende leistungsdifferenzierte Bildungsangebote, freizeitpädagogische Angebote und offene Angebote im Rahmen der Schulklubarbeit umfassen. Gerade im sportlichen und musisch künstlerischen Bereich können pädagogisch wertvolle unterrichtsergänzende Angebote in Kooperation mit regionalen Verbänden und Vereinen einen wichtigen Beitrag zur ganzheitlichen Bildung leisten. Die Angebote sollten schülerorientiert und bedarfsgerecht gestaltet werden. Sie berücksichtigen die Heterogenität der Schüler. Während fachübergreifendes Arbeiten durchgängiges",Kooperation,Kooperation,Sachsen,Gym,,2019,"Ethik, Philo",4543,-1
4544,"nicht nur mit einer veränderten Organisationsform verbunden, sondern auch mit anderen, die Selbstständigkeit der Schüler fördernden Arbeitsformen. Der systematische Einsatz von traditionellen und digitalen Medien fördert das selbstgesteuerte, problemorientierte und kooperative Lernen. Unterricht bleibt zwar lehrergesteuert, doch im Mittelpunkt steht die Eigenaktivität der jungen Erwachsenen bei der Gestaltung des Lernprozesses. In der gymnasialen Oberstufe lernen die Schüler Problemlöseprozesse eigenständig zu organisieren",Kooperation,kooperative,Sachsen,Gym,,2019,"Ethik, Philo",4544,1
4804,"in den mündlichen Prüfungen - von Bedeutung sind, frühzeitig vorbereitet und angewendet werden. Zu den Bestandteilen der Sonstigen Leistungen im Unterricht/Sonstigen Mitarbeit zählen u. a. unterschiedliche Formen der selbstständigen und kooperativen Aufgabenerfüllung, Beiträge zum Unterricht, von der Lehrkraft abgerufene Leistungsnachweise wie z. B. die schriftliche Übung, von der Schülerin oder dem Schüler vorbereitete, in abgeschlossener Form eingebrachte Elemente zur Unterrichtsarbeit, die",Kooperation,kooperativen,NRW,Gym,Sek2,2014,"Ethik, Philo",4804,-1
5002,"der Kompetenz, Umgangsregeln in der digitalen Welt einzuhalten und zu verinnerlichen. Es geht dem Unterrichtsfach Philosophie zusammen mit Evangelischer Religion bzw. Katholischer Religion darum, dass Verhaltensregeln bei digitaler Interaktion und Kooperation benannt und angewendet werden, Kommunikationen sich der jeweiligen Umgebung anpassen, ethische Prinzipien bei der Kommunikation erkannt und angewendet werden und die kulturelle Vielfalt in digitalen Kontexten berücksichtigt wird. Unter der",Kooperation,Kooperation,MeckPomm,Gym,Sek2,2019,"Ethik, Philo",5002,-1
5003,"Mündlich- bzw. Schriftlichkeit lassen sich im Philosophieunterricht Verfahren identifizieren, die eher von konzeptioneller Mündlichkeit geprägt sind. Dazu gehören Beiträge zum Unterrichtsgespräch, die Durchführung eines Projekts und die Präsentation von Produkten, kooperative Leistungen im Rahmen der Gruppenarbeit, individuelle Leistungen im Unterrichtsprozess, das Anlegen eines Portfolios und dessen Verteidigung gleichermaßen wie die Teilnahme an genuin philosophischen Methoden: Das Sokratische Gespräch, Inquiry, mündliches Argumentieren",Kooperation,kooperative,MeckPomm,Gym,Sek2,2019,"Ethik, Philo",5003,6
5084,"Person verbunden werden. analysieren Menschenbilder in Spielfilmen und prüfen insbesondere, inwiefern dadurch Zuschauer auf subtile Weise beeinflusst werden. Inhalte zu den Kompetenzen: der Mensch als Naturwesen: biologische Evolutionsmerkmale u. a. Kooperation und Aggression der Mensch als geistiges M. Scheler, schöpferisch-kulturelles und soziales Wesen: Bedeutung von Sprache z. B. für die Entwicklung der Menschheit und die Weltwahrnehmung, Kultur A. Gehlen und Gemeinschaft",Kooperation,Kooperation,Bayern,Gym,11,,"Ethik, Philo",5084,7
5131,"einen Beitrag zur Medienbildung, indem er der Frage nach einer sinnvollen und ethisch verantwortlichen Mediennutzung nachgeht. Die Schülerinnen und Schüler berücksichtigen Umgangsregeln, ethisch-moralische Prinzipien sowie Persönlichkeitsrechte bei digitaler Interaktion und Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische",Kooperation,Kooperation,Bayern,Gym,13,,"Ethik, Philo",5131,3
5235,"höheren Anspruch haben. Diese Angebote dienen der Vertiefung und Erweiterung und lassen komplexe Fragestellungen zu. Innere Differenzierung fordert und fördert fächerübergreifende Kompetenzen wie das eigenverantwortliche, selbstständige Lernen und Arbeiten, die Kooperation und Kommunikation in der Lerngruppe sowie das Erlernen und Beherrschen wichtiger Lern- und Arbeitstechniken. Um den Schülerinnen und Schülern eine aktive Teilnahme am Unterricht zu ermöglichen, ist es vorteilhaft sie",Kooperation,Kooperation,Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",5235,0
