topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,2,6,0,35,43
2,5,2,1,0,7,15
3,57,0,0,0,0,57
4,0,2,5,1,12,20
5,0,0,9,0,18,27
6,7,8,7,0,3,25
7,3,7,6,1,64,81
