topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,7,125,10,4,36,182
2,2,20,415,2,96,535
3,5,104,30,1,16,156
4,13,59,21,0,6,99
5,56,49,80,5,99,289
6,19,39,31,1,11,101
7,7,25,49,0,23,104
