topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.2303,46,10.0902
2,6,0.1661,32,21.4714
3,7,0.1639,29,8.0166
4,3,0.1423,27,10.6883
5,1,0.1086,18,10.3103
6,2,0.1042,17,17.0917
7,5,0.0845,16,15.4186
