topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.2887,97,9.244
2,3,0.2631,77,20.4701
3,5,0.2067,54,17.8656
4,1,0.1801,44,18.3058
5,4,0.0614,11,28.9885
