rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,international,199,206.56530393386535,0.027533466788183143
2,historisch,295,195.39481106355234,0.026044531383276663
3,folge,433,167.59821576128013,0.022339472406747322
4,konflikt,280,135.5654543179055,0.018069767105138083
5,akteur,132,134.6208573431377,0.017943860048446145
6,politisch,311,128.6466096250806,0.01714754165422943
7,krieg,147,114.97519138688413,0.01532525333745935
8,interesse,86,78.94985196875078,0.010523370022535509
9,staat,85,75.76436634966977,0.010098770823992067
10,prozeß,132,72.74642698412414,0.009696504171715338
11,europäisch,96,68.96990941920238,0.009193125245203776
12,aktuell,86,65.0562698765216,0.008671469079733601
13,ereignis,80,61.25381020671492,0.00816463228266168
14,grenze,72,58.84218154885269,0.007843181892435743
15,frieden,58,57.915720117240674,0.007719692155427494
16,gesellschaftlich,226,55.589380233572015,0.007409610061749632
17,auswirkung,235,54.12377242209771,0.007214256518665508
18,struktur,102,53.40716720551922,0.007118738899998921
19,entwicklung,273,50.910301738375836,0.0067859271397230315
20,form,163,50.80555211221557,0.006771964870658322
