rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethik,635,206.96979007798743,0.08057431541599522
2,normativ,89,58.76847239386504,0.02287884347466955
3,praktisch,75,44.09175746440149,0.017165129132341406
4,philosophisch,115,41.05196887021191,0.015981725095965443
5,deskriptiv,39,35.14447488623094,0.01368190982628758
6,allgemein,63,32.70570383997182,0.012732484755920375
7,gesellschaft,195,32.143044349431904,0.012513438762563165
8,modell,33,32.08161271459233,0.012489523137388018
9,grundlegend,71,30.61318398896917,0.01191785690890276
10,syllogismus,30,27.947983599335675,0.010880281827243526
11,nämlich,26,25.529979938872064,0.009938941598112436
12,prinzip,149,25.254914410688812,0.009831857290689826
13,metaethik,25,24.80384417016217,0.009656253518654942
14,utilitarismus,25,24.54699523861993,0.009556261018220229
15,analyse,45,23.79181450805825,0.009262265598128094
16,sprache,35,22.83751961300525,0.00889075409471061
17,politik,19,21.93905831007267,0.008540978872035466
18,relativismus,20,20.900780592820443,0.008136772459844791
19,theorie,32,20.26487737080912,0.007889212336383868
20,problem,127,20.03809611385633,0.00780092532347602
