topic_name,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,entropy,topic_total,topic_proportion
-1_beschreiben_mobbing_vergleichen_vorurteile klischees,0.0,1.0,0.0,0.0,0.0,0.0,16,0.0561
0_historische_eigene_wertvorstellungen_gegenwart,0.0,0.1333,0.8667,0.0,0.0,0.5665,15,0.0526
1_rolle_gegenber_weltanschauung_mobbing,0.0625,0.875,0.0,0.0625,0.0,0.6686,16,0.0561
2_beschreiben_wahrnehmung_knnen_analysieren,0.0184,0.6564,0.0552,0.092,0.1779,1.4953,163,0.5719
3_klischees_stereotypen klischees_formen vorurteilen_vorurteilen stereotypen,0.0,0.4524,0.2619,0.0952,0.1905,1.8027,42,0.1474
4_vorurteil_urteil_mensch_ursachen,0.0,0.5758,0.1212,0.0,0.303,1.3495,33,0.1158
TOTAL,0.014,0.6211,0.1298,0.0702,0.1649,1.5933,285,1.0
