term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
ziel,95,0.0,0.0001,0.0001,0.0,0.0203,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0039,0.0034
position,93,0.003,0.0001,0.0001,0.0018,0.0059,0.0044,0.0001,0.0,0.0162,0.0,0.0042,0.0001,0.0001,0.0,0.0017
entwickeln,93,0.0065,0.0001,0.0073,0.0022,0.0,0.0,0.0136,0.0013,0.0001,0.0,0.0043,0.0037,0.0001,0.0,0.0029
grundlegend,91,0.0087,0.0001,0.0001,0.0,0.0005,0.0084,0.0122,0.0,0.0001,0.0001,0.0067,0.0001,0.0001,0.0,0.0
bne,91,0.0,0.0001,0.0035,0.0,0.011,0.0051,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0089
moralisch,91,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0109,0.0001,0.0001,0.0,0.0013
toleranz,90,0.0,0.0001,0.0001,0.0,0.0,0.0201,0.0001,0.0,0.0001,0.0,0.0054,0.0001,0.0001,0.0025,0.0017
kommunikation,89,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0051,0.0001,0.0152,0.0,0.0001,0.0001,0.0,0.013
beziehen,88,0.0,0.0001,0.0001,0.0067,0.0,0.0,0.0232,0.0,0.0047,0.0,0.0,0.0001,0.0001,0.0058,0.0039
iii,87,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0099,0.0,0.0017,0.0001,0.0001,0.0207,0.0
wahrnehmen,86,0.0,0.0001,0.0001,0.0,0.0,0.0035,0.0001,0.0,0.0108,0.0001,0.0,0.0001,0.0001,0.0,0.0141
demokratisch,85,0.0,0.0001,0.0254,0.0,0.0,0.0066,0.0001,0.0,0.0001,0.0,0.0071,0.0001,0.0001,0.0,0.0
auseinandersetzung,84,0.0112,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0058,0.0,0.0078,0.0001,0.0001,0.0002,0.0011
frieden,84,0.0,0.0001,0.0001,0.0131,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0048,0.0001,0.0001,0.0063,0.0003
menschenwürde,83,0.0,0.0042,0.0001,0.0156,0.0079,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0015
ökonomisch,81,0.0,0.0053,0.0048,0.0,0.0237,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
sinn,80,0.0,0.0051,0.0257,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0051,0.0001,0.0001,0.0026,0.0
strafe,79,0.0245,0.0001,0.0001,0.0057,0.0,0.0,0.0001,0.0,0.0101,0.0025,0.0011,0.0001,0.0001,0.0,0.0
lernen,79,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.005,0.0001,0.005,0.0005,0.0265,0.01,0.0043,0.0
achtung,78,0.0,0.0001,0.0001,0.0,0.0,0.0278,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0055
herausforderung,77,0.0037,0.0001,0.0001,0.0,0.0193,0.0,0.0001,0.0,0.0001,0.0,0.0022,0.0001,0.0001,0.0,0.0
erörtern,77,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0135,0.0,0.0001,0.0,0.0072,0.0001,0.0001,0.0,0.0025
demokratie,76,0.0,0.0001,0.0001,0.0008,0.003,0.0,0.0001,0.0,0.0001,0.0,0.0086,0.0001,0.009,0.0,0.0
familie,76,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0596,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0013
interpretieren,75,0.0,0.0001,0.0001,0.0,0.0016,0.0015,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0138
gestalten,71,0.0,0.0001,0.0001,0.0,0.0015,0.0,0.0001,0.0077,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0119
kriterium,71,0.0001,0.0001,0.0209,0.0,0.0,0.0241,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0018,0.0
miteinander,70,0.0,0.0001,0.0001,0.0,0.0,0.0116,0.0001,0.0,0.0001,0.0,0.0029,0.0001,0.0001,0.0092,0.0003
individuell,69,0.0,0.0001,0.0001,0.0,0.0024,0.0,0.0061,0.0086,0.0001,0.0,0.004,0.003,0.0001,0.0,0.0
sozialstaat,69,0.0,0.0001,0.0001,0.0018,0.0,0.0,0.0001,0.0,0.0001,0.0254,0.0049,0.0001,0.0001,0.0,0.0
untersuchen,69,0.0,0.0001,0.0001,0.0,0.0,0.0,0.012,0.0,0.0001,0.0,0.002,0.0001,0.0001,0.0046,0.0053
wirtschaftlich,69,0.0,0.0001,0.0001,0.0006,0.0111,0.0,0.0001,0.0,0.0001,0.0,0.0057,0.001,0.0001,0.0,0.0
ungerecht,68,0.0345,0.0001,0.011,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
beziehung,67,0.0,0.0037,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0086,0.0001,0.0001,0.0,0.0
entscheidung,67,0.0,0.0001,0.0001,0.0,0.0,0.0282,0.0001,0.0,0.0001,0.0,0.0,0.0152,0.0001,0.0,0.0
anspruch,66,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0195,0.0091,0.0,0.0,0.0001,0.0001,0.0058,0.0
bereich,66,0.0065,0.0001,0.0074,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0171,0.0026,0.0001,0.0001,0.0009,0.0
staat,66,0.0,0.0016,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.009,0.0001,0.0001,0.0,0.0
grundrecht,64,0.0,0.0001,0.0001,0.0256,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
deutschland,64,0.0,0.0001,0.0001,0.0,0.0195,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0112,0.0,0.0
partizipation,64,0.0,0.0001,0.0001,0.0,0.0,0.0249,0.0001,0.0,0.0001,0.0,0.0048,0.0001,0.0001,0.0,0.0
gesetz,63,0.0119,0.0001,0.0076,0.0077,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0021,0.0001,0.0001,0.0,0.0
medial,63,0.0,0.0001,0.0001,0.006,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0114
aufgabe,62,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0031,0.0001,0.0143,0.0102,0.0
ökologisch,60,0.0,0.0001,0.0001,0.0,0.0081,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0118,0.0
aktuell,60,0.0,0.0001,0.0001,0.0073,0.0107,0.0,0.0001,0.0,0.0001,0.0,0.0015,0.0001,0.0002,0.0014,0.0
ungerechtigkeit,59,0.0116,0.0001,0.0001,0.0,0.0,0.0,0.032,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
marktwirtschaft,58,0.0,0.0001,0.0001,0.0,0.0171,0.0,0.0001,0.0,0.0001,0.0,0.002,0.0001,0.0001,0.0,0.0
chance,57,0.0052,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0018,0.0001,0.0001,0.0125,0.0001
überprüfen,56,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0083,0.0102,0.0,0.0,0.0001,0.0001,0.0,0.0058
stellen,55,0.0,0.0001,0.0001,0.0,0.0,0.0037,0.0001,0.0139,0.0001,0.0,0.0025,0.0001,0.0035,0.0,0.0
bleiben,55,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0218,0.0
nehmen,55,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0033,0.0001,0.032,0.0,0.0
friedlich,55,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0183,0.0
anforderung,54,0.0027,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0247,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
jugendliche,53,0.0,0.0353,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0013,0.0001,0.0001,0.0012,0.0
wirtschaft,53,0.0,0.0001,0.0001,0.0,0.0099,0.0,0.0001,0.0,0.0001,0.0149,0.0,0.0001,0.0001,0.0,0.0
international,52,0.0,0.0041,0.0001,0.0178,0.0,0.0,0.0001,0.0,0.0077,0.0,0.0,0.0001,0.0001,0.0,0.0
darstellung,52,0.0209,0.0001,0.0001,0.0059,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0005,0.0001,0.0001,0.0,0.0
leitperspektive,52,0.0012,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0001,0.0176,0.0
hineinversetzen,51,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0105
beispielsweise,51,0.0,0.0001,0.0001,0.0,0.0,0.0183,0.0104,0.0,0.005,0.0,0.0,0.0001,0.0001,0.0,0.0
digital,51,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0152,0.0001,0.0,0.0008,0.0001,0.0001,0.0,0.0034
verbindlich,51,0.0,0.0001,0.0001,0.0134,0.0,0.0,0.0036,0.0026,0.0001,0.0001,0.0,0.0001,0.0001,0.0031,0.0
technik,50,0.0007,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0276,0.0,0.0001,0.0001,0.0002,0.0
dimension,50,0.0,0.0001,0.0001,0.0,0.0167,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
krieg,50,0.0,0.0001,0.0001,0.016,0.0,0.0027,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0021,0.0,0.0
gruppe,49,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0054,0.0001,0.0135,0.0,0.0
europäisch,49,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0099,0.0202,0.0
fachübergreifend,49,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0464,0.0001,0.0,0.0
wissen,49,0.0217,0.0001,0.0001,0.0,0.0,0.0043,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0032,0.0
arbeit,48,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.032,0.0001,0.0001,0.0001,0.0,0.0
kinderrecht,48,0.0,0.0001,0.0001,0.0,0.0,0.0191,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0014,0.0021
nachhaltigkeit,48,0.0,0.0001,0.0001,0.0,0.0105,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0026
zukunft,48,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0014,0.0001,0.0001,0.014,0.0
rawls,46,0.0013,0.0001,0.0001,0.0134,0.0,0.0,0.0053,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
afb,45,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0128,0.0145,0.0,0.0,0.0001,0.0001,0.0,0.0
stehen,45,0.0,0.0001,0.0173,0.0,0.0,0.0,0.0001,0.0028,0.0001,0.0,0.0012,0.0001,0.0001,0.0031,0.0
lernbereich,45,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0463,0.0,0.0
aspekt,44,0.0,0.0001,0.0001,0.0014,0.0,0.0,0.0001,0.0,0.0181,0.0,0.0018,0.0001,0.0001,0.0,0.0017
rechtlich,43,0.0,0.0001,0.0001,0.0099,0.0,0.0,0.0001,0.0026,0.0001,0.0,0.0027,0.0001,0.0001,0.0,0.0
konkretisierung,43,0.0061,0.0001,0.0001,0.0089,0.0,0.0,0.0038,0.0,0.0001,0.0001,0.0006,0.0001,0.0001,0.0,0.0
idee,42,0.0,0.009,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0022,0.0001,0.0001,0.0044,0.0
fachinterne,42,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0022,0.0001,0.0157,0.0
problematisieren,41,0.0,0.0001,0.0011,0.0,0.0,0.0,0.0166,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.004
interessenausgleich,41,0.0,0.0001,0.0001,0.0091,0.0,0.0,0.0072,0.0,0.0001,0.0,0.0012,0.0001,0.0001,0.0,0.0
stellung,41,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0329,0.0021,0.0
setzen,40,0.0,0.0092,0.0001,0.0,0.0,0.0,0.0001,0.0036,0.0001,0.0,0.0028,0.0001,0.0001,0.0,0.0
konzept,40,0.0,0.0088,0.0001,0.0025,0.0012,0.0,0.0001,0.0,0.0001,0.0,0.0027,0.0001,0.0001,0.0,0.0
leer,40,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.017,0.0
wahlbereich,40,0.0,0.0001,0.0001,0.0,0.003,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0341,0.0,0.0
fair,40,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0144,0.0
prozeß,39,0.0,0.0001,0.0147,0.0012,0.0021,0.0,0.0001,0.0071,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
klassenstuf,39,0.0,0.0269,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0061,0.0,0.0
inhaltsbezogen,38,0.0153,0.0001,0.0005,0.0,0.0,0.0,0.0001,0.0047,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0005
schutz,37,0.0,0.0001,0.0001,0.013,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0012
diskussion,37,0.0,0.0001,0.0125,0.0,0.0,0.0036,0.0001,0.0,0.0104,0.0,0.0007,0.0001,0.0001,0.0,0.0
verantwortlich,37,0.0,0.0001,0.0001,0.0,0.0,0.0148,0.0001,0.0,0.0001,0.0,0.0008,0.0001,0.0001,0.0,0.0006
zunehmend,37,0.0045,0.0053,0.0001,0.0013,0.0,0.0,0.0001,0.0093,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
öffentlich,36,0.0,0.0001,0.0116,0.0,0.0036,0.0001,0.0115,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
aristoteles,36,0.0,0.0001,0.0001,0.0127,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
situation,36,0.0126,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0085,0.0,0.0018
chancengleichheit,36,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0354,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
umwelt,36,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0122,0.0,0.0001,0.0001,0.0,0.0041
themenbereich,35,0.0,0.0001,0.0001,0.0072,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0177,0.0001,0.0,0.0
verständnis,35,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0279,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
eth,35,0.0,0.0001,0.0001,0.0122,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0045,0.0,0.0
wesentlich,34,0.0059,0.0001,0.0001,0.0,0.0,0.0138,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
klasse,33,0.0,0.0001,0.0001,0.0,0.0,0.0006,0.0001,0.0,0.0001,0.0179,0.0,0.0001,0.0001,0.0,0.003
themenfeld,33,0.0,0.0051,0.0001,0.0101,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
lebensumfeld,33,0.0,0.0001,0.0001,0.0,0.0,0.01,0.0121,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001
gehören,32,0.0,0.0178,0.0001,0.0,0.0011,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0018,0.0
leitperspektiven,32,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0011,0.0001,0.0,0.0,0.0265,0.0001,0.0,0.0
verteilen,32,0.0,0.0001,0.0001,0.0,0.0008,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0215,0.0001,0.0,0.0
fachbezoge,32,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0284,0.0001,0.0,0.0
handlung,31,0.0023,0.0001,0.0109,0.0,0.0,0.0,0.0001,0.0013,0.0001,0.0,0.0014,0.0001,0.0001,0.0,0.0
bundesrepublik,30,0.0,0.0001,0.0001,0.0,0.0112,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
maßnahme,30,0.0,0.0001,0.0001,0.0124,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
verteilungsgerechtigkeit,30,0.0,0.0001,0.0148,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0011,0.0038,0.0001,0.0,0.0
bedeuten,29,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0023,0.0001,0.0,0.0013,0.0001,0.0133,0.0,0.0
berücksichtigen,29,0.0022,0.0109,0.0001,0.0,0.0017,0.0,0.0001,0.0,0.0001,0.0,0.001,0.0001,0.0001,0.0,0.0
inklusion,29,0.0,0.0001,0.0001,0.0,0.0,0.0171,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
sprachbildung,29,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.028,0.0001,0.0,0.0
darlegen,29,0.0,0.0001,0.0001,0.0,0.0,0.0124,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0011
kontroverse,29,0.0,0.0001,0.0001,0.0001,0.0125,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
leisten,29,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0109,0.0
erziehung,29,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.028,0.0001,0.0,0.0
alltag,28,0.0,0.0001,0.0001,0.0,0.0017,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.014,0.0,0.0014
anwenden,28,0.0124,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0022
kind,28,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0025,0.0001,0.0,0.0,0.0001,0.0278,0.0,0.0
thematisch,28,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0201,0.0,0.0001,0.0001,0.0,0.0
raum,27,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0182,0.0,0.0001,0.0001,0.0,0.0
sachverhalte,27,0.0,0.0001,0.0001,0.0,0.003,0.0,0.0001,0.009,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
information,27,0.0,0.0001,0.0001,0.0,0.0,0.0137,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0015,0.0
bestimmen,27,0.0,0.0189,0.0001,0.0,0.0,0.0,0.0001,0.0019,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
erweitert,27,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.014,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0
vorgegeben,27,0.0,0.0001,0.0001,0.0,0.0,0.0011,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0152,0.0,0.0015
gelten,26,0.0,0.0126,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0013,0.0001,0.0001,0.0,0.0
aufzeigen,26,0.0,0.0001,0.0001,0.0,0.0,0.0115,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0015
interkulturelle,26,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0238,0.0001,0.0,0.0
text,26,0.0063,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.015,0.0,0.0
lösung,26,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0035,0.0,0.0001,0.0,0.0,0.0001,0.0193,0.0,0.0
