topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,1,52,1,0,2,56
2,2,39,4,0,11,56
3,0,34,2,0,9,45
4,1,54,0,0,40,95
5,7,29,9,1,106,152
6,2,33,3,1,11,50
7,0,35,0,0,0,35
8,14,25,14,4,10,67
9,0,30,2,0,14,46
10,2,15,3,0,18,38
11,6,220,19,2,100,347
12,0,27,0,0,15,42
13,0,20,3,0,8,31
14,7,67,5,0,17,96
15,1,146,2,0,38,187
