topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,49,1,2,0,0,52
2,23,5,22,7,23,80
3,7,2,0,0,0,9
4,1,1,121,1,62,186
5,1,9,13,0,13,36
6,8,11,0,2,16,37
7,3,15,14,0,11,43
8,0,7,0,0,0,7
9,59,3,6,0,6,74
10,4,6,22,2,73,107
11,23,3,0,0,6,32
12,7,18,59,1,210,295
13,28,3,0,1,1,33
14,8,6,2,3,0,19
15,2,2,50,0,37,91
16,1,1,32,0,6,40
17,5,1,6,0,22,34
18,20,12,8,0,4,44
19,11,4,2,0,16,33
20,3,9,5,0,8,25
