term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
naturwissenschaftlich,32,0.0002,0.0007,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0,0.0389,0.0001,0.0001,0.0002,0.0001,0.0004,0.0004,0.0003,0.0017,0.0009,0.0467
rahmen,32,0.0002,0.0006,0.0017,0.0259,0.0003,0.0018,0.0002,0.0001,0.013,0.0006,0.0001,0.0001,0.0002,0.0136,0.0004,0.0233,0.0003,0.0017,0.0009,0.0001
selbstständig,32,0.0022,0.0006,0.0026,0.0003,0.0003,0.0018,0.0002,0.0001,0.0014,0.0006,0.0001,0.0335,0.0002,0.0022,0.0003,0.0003,0.0092,0.0017,0.0009,0.005
ökologie,32,0.0002,0.0006,0.0023,0.0003,0.0003,0.0018,0.0001,0.0077,0.0,0.0006,0.0001,0.0395,0.0002,0.0001,0.0097,0.0003,0.0003,0.0017,0.0009,0.0002
demokratisch,31,0.0002,0.0006,0.0017,0.0003,0.0008,0.0018,0.0002,0.0001,0.033,0.0006,0.0272,0.0001,0.0039,0.0001,0.0004,0.0004,0.0003,0.0017,0.0009,0.0001
gesellschaft,31,0.0249,0.0084,0.0017,0.0003,0.0003,0.0018,0.0041,0.0001,0.0038,0.0006,0.0115,0.0001,0.0273,0.0037,0.0097,0.0004,0.0003,0.0017,0.0009,0.0001
interesse,31,0.0002,0.0006,0.0018,0.0003,0.0003,0.0018,0.0001,0.0149,0.0,0.0006,0.1184,0.0085,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0008,0.0001
kriterium,31,0.0002,0.0006,0.0023,0.0003,0.0122,0.0018,0.0002,0.0002,0.0,0.0006,0.0001,0.0366,0.0002,0.015,0.0003,0.0003,0.0003,0.0016,0.0009,0.0002
perspektive,31,0.0244,0.0006,0.0017,0.0003,0.0003,0.0019,0.0353,0.0132,0.0001,0.0006,0.0001,0.0066,0.0002,0.0053,0.0003,0.0003,0.0003,0.0016,0.0009,0.0001
ökonomie,31,0.0107,0.0006,0.0023,0.0003,0.0003,0.0018,0.0002,0.0059,0.0,0.0006,0.0001,0.0349,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0003
philosophisch,30,0.0002,0.0006,0.0019,0.0003,0.0003,0.0248,0.0013,0.0001,0.0001,0.0006,0.0001,0.0002,0.0002,0.0226,0.0003,0.0004,0.0003,0.0016,0.0185,0.0083
ethisch,29,0.0002,0.008,0.0017,0.0613,0.0041,0.0018,0.0237,0.0002,0.0001,0.0082,0.0001,0.0004,0.017,0.0026,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
human,29,0.0002,0.0007,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0003,0.0006,0.0001,0.0001,0.0599,0.0032,0.0004,0.0004,0.0003,0.0016,0.0009,0.0001
problem,28,0.022,0.0006,0.0017,0.0003,0.0236,0.0018,0.0022,0.0112,0.0,0.0006,0.0001,0.0001,0.0019,0.0003,0.0003,0.0072,0.0063,0.0017,0.0009,0.0001
sinnvorstellung,28,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0001,0.0001,0.0,0.0006,0.0001,0.0004,0.0002,0.0001,0.1302,0.0003,0.0003,0.0016,0.0009,0.0001
wissenschaftlich,28,0.0045,0.0007,0.0017,0.0003,0.0003,0.0021,0.0304,0.0003,0.0001,0.0006,0.0001,0.0001,0.0002,0.0054,0.0186,0.0003,0.0046,0.0017,0.0009,0.0012
begründen,27,0.0002,0.0006,0.0245,0.0004,0.0185,0.0018,0.0002,0.0267,0.0,0.0006,0.0082,0.0002,0.0002,0.0017,0.0182,0.0003,0.0003,0.0017,0.0009,0.0178
lernen,27,0.0002,0.0006,0.0021,0.0003,0.0101,0.0018,0.0002,0.0036,0.0,0.0006,0.0011,0.0001,0.0002,0.0025,0.0004,0.0003,0.0089,0.0017,0.0009,0.0301
kritisch,26,0.0002,0.0122,0.0017,0.0003,0.026,0.0018,0.0245,0.0001,0.0046,0.0006,0.0001,0.0093,0.0002,0.0014,0.0003,0.0004,0.0233,0.0016,0.0008,0.0004
urteilsfähigkeit,26,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0675,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0016,0.0009,0.0001
erkenntnis,25,0.042,0.0007,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0001,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0048,0.0017,0.0009,0.0068
denken,24,0.0168,0.0006,0.0017,0.0003,0.021,0.0018,0.0002,0.0023,0.0,0.0006,0.0001,0.0001,0.0002,0.0006,0.0003,0.0082,0.0003,0.0017,0.0008,0.0113
grenze,24,0.0025,0.0006,0.0019,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0037,0.0176,0.0017,0.0009,0.0304
nennen,24,0.0002,0.0006,0.0029,0.0003,0.0003,0.0018,0.0002,0.0113,0.0,0.0006,0.0001,0.0349,0.0002,0.0001,0.0004,0.0003,0.0003,0.0016,0.0009,0.0002
toleranz,24,0.0002,0.0135,0.0017,0.0003,0.0122,0.0018,0.0002,0.0001,0.0263,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0262,0.0016,0.0009,0.0001
verstehen,24,0.0003,0.071,0.0017,0.0004,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0172,0.0024,0.0004,0.0003,0.0089,0.0017,0.0009,0.015
wirtschaft,24,0.0212,0.0006,0.0017,0.0003,0.0155,0.0018,0.0002,0.0001,0.0037,0.0006,0.0001,0.0001,0.022,0.0001,0.0097,0.011,0.0003,0.0016,0.0009,0.0001
bereitschaft,23,0.0002,0.0007,0.0017,0.0003,0.0106,0.0018,0.0002,0.0002,0.0099,0.0006,0.0001,0.0001,0.0002,0.0201,0.0003,0.0003,0.0003,0.0016,0.0009,0.0001
spannungsverhältnis,23,0.0002,0.0006,0.0023,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.035,0.0002,0.0001,0.0003,0.0003,0.0003,0.0016,0.0009,0.0002
umsetzungsmöglichkeit,23,0.0002,0.0006,0.0023,0.0003,0.0003,0.0018,0.0001,0.0001,0.0,0.0006,0.0001,0.0351,0.0002,0.0001,0.0003,0.0003,0.0003,0.0016,0.0009,0.0002
verschieden,23,0.0002,0.0085,0.0017,0.0283,0.0003,0.0018,0.0002,0.0222,0.0001,0.0006,0.0001,0.0141,0.0073,0.0067,0.0003,0.0003,0.0133,0.0017,0.0009,0.0036
wissenschaft,23,0.0042,0.0006,0.0016,0.0003,0.0003,0.0018,0.0001,0.0001,0.0037,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0683,0.0003,0.0018,0.0009,0.0001
auseinandersetzung,22,0.0159,0.0148,0.002,0.0003,0.0018,0.0018,0.0002,0.0058,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0112,0.0003,0.0016,0.0221,0.007
entwicklung,22,0.0091,0.0214,0.0017,0.0003,0.0003,0.0248,0.0002,0.0001,0.0039,0.0081,0.0001,0.0001,0.0026,0.0006,0.0003,0.022,0.0046,0.0017,0.0009,0.0055
ermöglichen,22,0.001,0.0007,0.0017,0.0003,0.0004,0.0018,0.0007,0.0001,0.0,0.0079,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0349
unterschiedlich,22,0.0042,0.0006,0.0019,0.0264,0.0127,0.0018,0.0001,0.015,0.0001,0.0079,0.0001,0.0018,0.0211,0.0001,0.0097,0.0003,0.0003,0.0016,0.0009,0.0001
methode,21,0.0042,0.0006,0.0017,0.0003,0.0062,0.0018,0.0002,0.0006,0.0007,0.0006,0.0001,0.0048,0.0002,0.0005,0.0004,0.0003,0.0003,0.0017,0.0009,0.022
setzen,21,0.0023,0.0006,0.0017,0.0003,0.0175,0.0248,0.0002,0.0001,0.0001,0.0006,0.0001,0.0001,0.0215,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0094
wissen,21,0.0148,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0001,0.0006,0.0001,0.0001,0.0002,0.0065,0.0003,0.0003,0.0003,0.0017,0.0009,0.0136
bedingung,20,0.0167,0.0064,0.0017,0.0003,0.0003,0.0018,0.004,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0037,0.0274,0.0003,0.0003,0.0017,0.0009,0.0001
möglichkeit,20,0.0002,0.0006,0.0019,0.0004,0.0003,0.0018,0.0146,0.0277,0.0087,0.015,0.0001,0.0033,0.0021,0.0001,0.0004,0.0003,0.015,0.0017,0.0009,0.0001
philosophie,20,0.0126,0.0085,0.0017,0.0003,0.0003,0.002,0.0021,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0004,0.0003,0.0005,0.0184,0.0017,0.0823,0.0001
politik,20,0.0107,0.0006,0.0017,0.0003,0.0236,0.0018,0.0002,0.0131,0.0007,0.0006,0.0031,0.0001,0.0216,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
theorie,20,0.0104,0.0006,0.0243,0.0003,0.0003,0.0018,0.0002,0.0002,0.0073,0.0006,0.0001,0.0001,0.0002,0.0001,0.019,0.0003,0.0003,0.0016,0.0009,0.0139
diskurs,19,0.0002,0.0006,0.0017,0.0333,0.0116,0.0018,0.0002,0.0001,0.0,0.0079,0.0001,0.0005,0.0142,0.0001,0.0004,0.0005,0.0003,0.0017,0.0118,0.0001
diskurse,19,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0001,0.0006,0.0001,0.0008,0.0002,0.0171,0.0003,0.0003,0.0003,0.0017,0.0009,0.0035
medium,19,0.0002,0.0006,0.0239,0.0003,0.0003,0.0018,0.0002,0.0001,0.0212,0.0006,0.0123,0.0001,0.0052,0.0001,0.0003,0.0003,0.0089,0.0017,0.0009,0.0001
psychologisch,19,0.0134,0.0006,0.0017,0.0003,0.0003,0.0019,0.0137,0.0192,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0015
stellen,19,0.0002,0.0187,0.0017,0.0004,0.0142,0.0248,0.0001,0.0149,0.0,0.0457,0.0001,0.0002,0.0002,0.0001,0.0003,0.0003,0.0089,0.0016,0.0118,0.0002
technik,19,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0082,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0514,0.0003,0.0016,0.0009,0.0001
argument,18,0.0022,0.0162,0.0017,0.0003,0.0084,0.0018,0.0065,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0079,0.0003,0.0003,0.0046,0.0228,0.0009,0.0001
argumentativ,18,0.0002,0.0006,0.0017,0.0308,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0114,0.0004,0.0003,0.0003,0.0016,0.0009,0.0001
hinaus,18,0.0002,0.0006,0.0018,0.0003,0.0003,0.0018,0.0002,0.0001,0.0001,0.0006,0.0001,0.0002,0.0243,0.0023,0.0004,0.0003,0.0003,0.0016,0.0009,0.0182
religion,18,0.0142,0.0006,0.0017,0.0005,0.0003,0.0018,0.0079,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0313,0.0017,0.0009,0.0001
ziel,18,0.0024,0.0006,0.0017,0.0003,0.0193,0.0018,0.0002,0.0058,0.0,0.0148,0.0001,0.0001,0.0098,0.0001,0.0097,0.0003,0.0003,0.0017,0.0009,0.0021
analyse,17,0.0042,0.0006,0.0017,0.0003,0.0116,0.0018,0.0002,0.0001,0.0219,0.0006,0.0001,0.0015,0.0002,0.0001,0.0238,0.0003,0.0003,0.0016,0.0009,0.0002
analytisch,17,0.0006,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0039,0.0006,0.0001,0.0001,0.0002,0.0001,0.019,0.0003,0.0003,0.0017,0.0009,0.0197
begründeter,17,0.0002,0.0006,0.0017,0.0003,0.0089,0.0018,0.0002,0.0001,0.0364,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0001
einnehmen,17,0.0002,0.0006,0.0018,0.0003,0.0003,0.0018,0.0002,0.0002,0.0,0.0006,0.0001,0.0255,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0005
form,17,0.0002,0.0006,0.0017,0.0003,0.0162,0.0018,0.0001,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0041,0.0003,0.0207,0.0003,0.0017,0.035,0.0001
historisch,17,0.0002,0.0268,0.0017,0.0003,0.0094,0.0018,0.0002,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0117,0.0003,0.0017,0.0009,0.0138
normativ,17,0.0044,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.001,0.0002,0.0077,0.0326,0.0003,0.0003,0.0016,0.0009,0.0001
wesentlich,17,0.0002,0.0013,0.0017,0.0003,0.0003,0.0018,0.0002,0.0002,0.0,0.0621,0.0001,0.0001,0.0002,0.017,0.0003,0.0003,0.0003,0.0016,0.0009,0.0055
überzeugung,17,0.0002,0.0216,0.0017,0.0004,0.0003,0.0018,0.0002,0.0002,0.0006,0.0006,0.0001,0.0001,0.0224,0.0001,0.0003,0.0003,0.0165,0.0017,0.0009,0.0001
bedeutung,16,0.0022,0.0287,0.0017,0.0003,0.0003,0.0018,0.012,0.0001,0.0038,0.0006,0.0001,0.0001,0.0002,0.0001,0.0092,0.0045,0.0003,0.0227,0.0009,0.0001
grundlegend,16,0.0047,0.0006,0.0017,0.0003,0.0003,0.0018,0.0024,0.0001,0.0001,0.0006,0.0001,0.0035,0.0002,0.0142,0.0004,0.0003,0.0105,0.0017,0.0009,0.0001
konflikt,16,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0095,0.0002,0.0037,0.0006,0.038,0.0001,0.0002,0.0001,0.0004,0.0003,0.0089,0.0017,0.0009,0.0001
maßstab,16,0.0002,0.0006,0.0016,0.0003,0.0003,0.0018,0.0001,0.002,0.0365,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
notwendig,16,0.0002,0.0084,0.0017,0.0003,0.0175,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0274,0.0017,0.0009,0.0075
nutzen,16,0.0044,0.0006,0.0018,0.0003,0.0003,0.0018,0.0001,0.0286,0.0093,0.0006,0.0001,0.0001,0.0002,0.0011,0.0004,0.0003,0.0003,0.0017,0.0009,0.0042
situation,16,0.0002,0.0006,0.0017,0.0003,0.0176,0.0018,0.0002,0.0298,0.0,0.0006,0.0333,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0227,0.0009,0.0001
argumentieren,15,0.0023,0.0006,0.0017,0.0003,0.0187,0.0019,0.0154,0.0002,0.0,0.0006,0.0001,0.0001,0.0002,0.0004,0.0004,0.0003,0.0003,0.0228,0.0009,0.0001
betrachtung,15,0.0004,0.0007,0.0017,0.0004,0.0003,0.0018,0.0021,0.0001,0.0,0.0006,0.0001,0.0062,0.0002,0.0001,0.0004,0.0004,0.0003,0.0017,0.0009,0.0172
geschichte,15,0.0209,0.0222,0.0017,0.0003,0.0012,0.0018,0.0001,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0023,0.0003,0.0003,0.0003,0.0017,0.0009,0.0001
grundordnung,15,0.0002,0.0007,0.0017,0.0003,0.0003,0.0018,0.0001,0.0002,0.0181,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
herausforderung,15,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0078,0.0002,0.0,0.0314,0.0001,0.0001,0.0242,0.0001,0.0003,0.0003,0.009,0.0017,0.0009,0.0001
inhalt,15,0.0042,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0092,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0092,0.0004,0.0003,0.0227,0.0442,0.002
moralisch,15,0.0002,0.0006,0.0017,0.0365,0.0003,0.0018,0.0078,0.0043,0.0,0.0006,0.0001,0.0005,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
problemstellung,15,0.0002,0.0006,0.0017,0.0259,0.0003,0.0018,0.0081,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0042,0.0003,0.0003,0.0003,0.0016,0.0008,0.0021
regel,15,0.0002,0.0006,0.0017,0.0003,0.0005,0.0018,0.0002,0.0001,0.0,0.0006,0.0408,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0016,0.0008,0.0084
untersuchen,15,0.0002,0.0006,0.0017,0.0259,0.0003,0.0019,0.0062,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0284,0.0003,0.0003,0.0017,0.0009,0.0001
verfahren,15,0.0002,0.0006,0.0017,0.0003,0.0003,0.0019,0.0114,0.0001,0.0073,0.0006,0.0237,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0016,0.0009,0.0001
weitgehend,15,0.0002,0.0006,0.0018,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0203,0.0002,0.0001,0.0003,0.0037,0.0003,0.0016,0.0009,0.0014
argumentation,14,0.0022,0.0428,0.0017,0.0003,0.0011,0.0018,0.0068,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0084,0.0003,0.0003,0.0003,0.0017,0.0009,0.002
aufgabe,14,0.0002,0.0006,0.0017,0.0003,0.0156,0.0018,0.0001,0.0002,0.0,0.0387,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0176,0.0017,0.0009,0.002
berücksichtigen,14,0.0002,0.0006,0.0017,0.0004,0.0003,0.0018,0.0002,0.0112,0.0,0.0006,0.0001,0.0001,0.0002,0.0192,0.0004,0.0003,0.0048,0.0016,0.0009,0.007
erfassen,14,0.0002,0.0006,0.0017,0.0393,0.0003,0.0018,0.0002,0.0001,0.0037,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.011,0.0046,0.0017,0.0009,0.0001
identität,14,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0001,0.0006,0.0001,0.0001,0.0304,0.0001,0.0004,0.0003,0.005,0.0017,0.0009,0.0001
orientierung,14,0.0002,0.0142,0.0016,0.0003,0.0003,0.0018,0.0002,0.0039,0.0,0.0006,0.0001,0.0002,0.0002,0.001,0.0004,0.0238,0.0003,0.0017,0.0009,0.0043
struktur,14,0.0003,0.0006,0.0016,0.0003,0.0181,0.0018,0.003,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0014,0.0103,0.0162,0.0003,0.0017,0.0009,0.0001
tragen,14,0.0049,0.0353,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0158,0.0001,0.0001,0.0002,0.0001,0.0003,0.002,0.0003,0.0227,0.0009,0.0066
urteilsbildung,14,0.0002,0.0006,0.0017,0.0303,0.0142,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0092,0.0003,0.0003,0.0003,0.0016,0.0009,0.0001
wertbezogen,14,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0359,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0001
überprüfen,14,0.0002,0.0006,0.0018,0.0003,0.0003,0.0018,0.0002,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0001,0.019,0.0003,0.0086,0.0227,0.0009,0.0116
beitrag,13,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0024,0.0001,0.0001,0.0006,0.0001,0.0011,0.0002,0.0107,0.0003,0.0003,0.0003,0.0227,0.0009,0.0001
bewältigung,13,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.02,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0053
erwerben,13,0.0002,0.0006,0.0018,0.0003,0.0004,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0218
meinung,13,0.0022,0.0006,0.0017,0.0003,0.0316,0.0018,0.0002,0.0001,0.0002,0.0006,0.0002,0.0001,0.0002,0.0041,0.0003,0.0003,0.0003,0.0016,0.0009,0.0001
menschlich,13,0.0267,0.0006,0.0017,0.0011,0.0003,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0016,0.0008,0.0001
naturwissenschaft,13,0.0063,0.0007,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0,0.0159,0.0001,0.0001,0.0002,0.0003,0.0004,0.0003,0.0003,0.0016,0.0009,0.0137
person,13,0.0002,0.0006,0.0017,0.0004,0.0003,0.0018,0.0002,0.0056,0.0,0.0006,0.0001,0.0061,0.0002,0.0002,0.0003,0.0003,0.0258,0.0016,0.0008,0.0001
phänomen,13,0.0002,0.0006,0.0017,0.0003,0.0003,0.0019,0.0166,0.0001,0.0147,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0012
psychologie,13,0.0044,0.0006,0.0017,0.0003,0.0003,0.0021,0.015,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0335,0.0012
reflexion,13,0.0002,0.0099,0.0287,0.0003,0.0003,0.0249,0.0069,0.0001,0.0,0.0006,0.0001,0.0001,0.0002,0.0031,0.0003,0.0004,0.014,0.0016,0.0009,0.0002
religiös,13,0.0003,0.0006,0.0017,0.0003,0.0003,0.0018,0.0097,0.0002,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0092,0.0003,0.0259,0.0016,0.0009,0.0001
rolle,13,0.0012,0.0006,0.0017,0.0003,0.0003,0.0018,0.0002,0.0001,0.0043,0.0006,0.0373,0.0002,0.0193,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0001
standpunkt,13,0.0042,0.0084,0.0017,0.0003,0.0122,0.0018,0.0002,0.0001,0.0,0.0006,0.0001,0.0092,0.0002,0.0001,0.0003,0.0003,0.0003,0.0227,0.0009,0.0002
technisch,13,0.0106,0.0007,0.0017,0.0003,0.0003,0.0018,0.0001,0.0002,0.0001,0.0313,0.0001,0.0001,0.0002,0.0042,0.0003,0.0003,0.0003,0.0016,0.0009,0.0002
theoretisch,13,0.0002,0.0006,0.0016,0.0003,0.0003,0.002,0.0245,0.0008,0.0,0.0006,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0003,0.0017,0.0009,0.0009
verhalten,13,0.0002,0.0006,0.0017,0.0003,0.0003,0.0018,0.0275,0.0153,0.0,0.0006,0.0353,0.0001,0.0002,0.0001,0.0004,0.0003,0.0003,0.0017,0.0009,0.0001
