topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,1,9,2,3,6,21
2,0,5,2,0,0,7
3,0,0,0,0,1,1
4,0,7,0,0,0,7
5,0,4,3,0,7,14
6,0,1,0,0,0,1
7,1,10,1,6,3,21
8,0,5,0,1,11,17
9,0,0,1,0,15,16
10,4,2,0,0,0,6
11,0,0,1,0,10,11
12,0,1,0,0,21,22
13,0,1,12,0,2,15
14,4,20,2,0,18,44
15,0,3,0,0,6,9
16,0,8,2,0,6,16
17,0,12,1,1,0,14
18,0,1,0,0,0,1
19,0,6,0,0,0,6
20,15,9,2,3,1,30
