Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,300,0.22338049143708116,-1_gesellschaft_ethik_recht_verantwortung,"['gesellschaft', 'ethik', 'recht', 'verantwortung', 'gerechte', 'freiheit', 'lernbereich', 'demokratie', 'dabei', 'ustd', 'handeln', 'kompetenzen', 'werte', 'fragen', 'soziale', 'politischen', 'probleme', 'wahlbereich', 'beschreiben', 'globale']","['Fähigkeit zur ethischen Orientierung. Das durch den Ethikunterricht erarbeitete Orientierungswissen ermöglicht den Schülerinnen und Schülern die Auseinandersetzung mit der Vielfalt in einer pluralistischen Gesellschaft. Dabei spielen reflektierte Vorstellungen von Selbstbestimmung, Gerechtigkeit und das Wissen um die eigene Verantwortung eine grundlegende Rolle. Leitbegriffe für das Fach Ethik Freiheit, Gerechtigkeit und Verantwortung sind zentrale Werte unserer Gesellschaft. Als Leitbegriffe des Bildungsplans Ethik sind', 'Fähigkeit zur ethischen Orientierung. Das durch den Ethikunterricht erarbeitete Orientierungswissen ermöglicht den Schülerinnen und Schülern die Auseinandersetzung mit der Vielfalt in einer pluralistischen Gesellschaft. Dabei spielen reflektierte Vorstellungen von Selbstbestimmung, Gerechtigkeit und das Wissen um die eigene Verantwortung eine grundlegende Rolle. Leitbegriffe für das Fach Ethik Freiheit, Gerechtigkeit und Verantwortung sind zentrale Werte unserer Gesellschaft. Als Leitbegriffe des Bildungsplans Ethik sind', 'ist das Verhältnis von Recht und Gerechtigkeit Was bedeutet Moral im Vergleich zu Ethik Wie lässt sich Strafe begründen Was ist eine gerechte Strafe Was macht eine Gesellschaft zu einer gerechten Gesellschaft Welche Rolle spielt der Staat für eine gerechte Gesellschaft Wie ist damit umzugehen, wenn Gesetze als ungerecht empfunden werden Wie wichtig sind moralische Vorstellungen für eine Gesellschaft Wie können']"
0,645,0.4802680565897245,0_recht_freiheit_verantwortung_ethik,"['recht', 'freiheit', 'verantwortung', 'ethik', 'handeln', 'beispiel', 'menschenrechte', 'bedeutung', 'werte', 'leben', 'natur', 'beurteilen', 'analysieren', 'moral', 'erlutern', 'menschen', 'recht gerechtigkeit', 'fragen', 'diskutieren', 'normen']","['Verhältnis des Menschen zur Natur auch im Hinblick auf Aspekte von Freiheit, Gerechtigkeit und Verantwortung identifizieren zum Beispiel Abhängigkeit, Herrschaft, Achtung, voneinander abgrenzen und im Hinblick auf Vorstellungen eines guten, gerechten und verantwortungsvollen Lebens überprüfen und diskutieren BO Einschätzung und Überprüfung eigener Fähigkeiten und Potenziale VB Bedürfnisse und Wünsche verschiedene Ansätze der Naturethik bestimmen, unterscheiden und an Beispielen erörtern zum Beispiel', 'Gewalt PG Mobbing und Gewalt moralische Werte und Normen als Voraussetzung und Grundlage eines friedlichen Zusammenlebens beschreiben, in ihrer Bedeutung erläutern und altersgemäß dazu Stellung nehmen zum Beispiel Toleranz, Achtung, Gerechtigkeit, Menschenrechte, Grundgesetz Analysieren und interpretieren , Argumentieren und reflektieren , , , Identität, Individualität und Rolle Gerechtigkeit Handeln in der medial vermittelten Welt GK Frieden und Menschenrechte Verantwortung im Umgang', 'von Gerechtigkeit aufzeigen und erklären beispielsweise Menschenrechte, UN-Konvention, Kinderrechte die wechselseitige Achtung als wesentliche Grundlage der Gerechtigkeit herausarbeiten und darlegen zum Beispiel Inklusion, Integration, Partizipation verantwortliches Handeln im Hinblick auf gerechte Lebensverhältnisse entwerfen und bewerten BNE Demokratiefähigkeit MB Information und Wissen Analysieren und interpretieren , Beurteilen und sich entscheiden , Friedliches Zusammenleben und die Bedeutung von Konflikten Verantwortung im Umgang mit']"
1,218,0.16232315711094564,1_soziale_politik_sozialen_sozialer,"['soziale', 'politik', 'sozialen', 'sozialer', 'politische', 'marktwirtschaft', 'gesellschaft', 'sozialer gerechtigkeit', 'deutschland', 'entwicklung', 'konomischen', 'politischen', 'soziale gerechtigkeit', 'beurteilen', 'wirtschaft', 'gemeinwohl', 'folgen', 'demokratie', 'freiheit', 'demokratischen']","['Umverteilung durch Steuern und Transfers. vergleichen politische Positionen zur gerechten Einkommens- und Vermögensverteilung. erörtern politische Vorschläge zur gerechten Einkommens- und Vermögensverteilung vor dem Hintergrund von Grundwerten der sozialen Marktwirtschaft Freiheit, Gerechtigkeit, Sicherheit. beschreiben Prinzipien der sozialen Marktwirtschaft Sozialprinzip, Wettbewerbsprinzip, Marktkonformitätsprinzip, Eigentumsprinzip, Haftungsprinzip. erläutern Aufgaben des Staates in der sozialen Marktwirtschaft u. a. Ordnungsrahmen, Bereitstellung öffentlicher Güter, Wettbewerbssicherung, soziale Sicherung. erörtern kriterienorientiert', 'Gerechtigkeit in der sozialen Marktwirtschaft Ustd. Sich positionieren zum Spannungsverhältnis von wirtschaftlicher Freiheit und sozialer Gerechtigkeit Stabilitätsgesetz, Magisches Vieleck Chancengerechtigkeit, Leistungsgerechtigkeit, Verteilungsgerechtigkeit soziale Sicherungssysteme Möglichkeiten des Engagements von Jugendlichen für Gerechtigkeit Meinungsumfrage, kontroverse Gesprächsführung Bildung für nachhaltige Entwicklung Werteorientierung Sozialkompetenz Beurteilen von Entwicklungsmöglichkeiten der sozialen Marktwirtschaft demografischer Wandel Digitalisierung Zukunft von Arbeit Genossenschaftsmodell, Sharing Economy, Prosumentennetzwerke Bildung für nachhaltige Entwicklung Lernbereich', 'Inhaltsbereich Gesellschaft, hier Soziale Gerechtigkeit, beschäftigt: Das Sozialstaatsprinzip der Bundesrepublik Deutschland Das Sozialstaatsgebot des Grundgesetzes Prinzipien und Säulen der sozialen Sicherung u.a. Solidar- und Subsidiaritätsprinzip Unterschiedliche Ansätze zur Realisierung sozialer Gerechtigkeit Leistungs- und Bedarfsprinzip; Generationengerechtigkeit; Gerechtigkeit als Fairness Entwicklung der Kosten des Sozialstaates Ursachen der Kostenexplosion: Arbeitslosigkeit, demographischer Wandel Folgen: Entwicklung der Staatshaushalte, Staatsverschuldung Konzepte zur Reform der Rentenversicherung Systemimmanente Vorschläge']"
2,43,0.03201787043931496,2_wissen_bergang_oberstufe_ziel,"['wissen', 'bergang', 'oberstufe', 'ziel', 'handeln', 'unterschiedliche', 'miteinander', 'basis', 'toleranz', 'daher', 'gesichtspunkten', 'sekundarstufe', 'eigene', 'sollen', 'guten', 'werte', 'anforderungen', 'beschreiben', 'normen', 'pluralitt']","['zur Medienbildung. Werteorientierung Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler', 'zur Medienbildung. Werteorientierung Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler', 'zur Medienbildung. Werteorientierung Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler']"
3,29,0.021593447505584513,3_klassenstufe_strken_klassenstufen_lernausgangslage,"['klassenstufe', 'strken', 'klassenstufen', 'lernausgangslage', 'ende', 'zwei', 'innerhalb', 'fhigkeiten', 'ausgewiesen', 'vier', 'themenfeld', 'erwartungen', 'verbundenen', 'beschriebenen', 'schrfen', 'bildung', 'differenzierter weise', 'differenzierter', 'kurshalbjahre', 'verbindlich']","['Diese haben orientierende Funktion, da sich Schüler am Ende der Klassenstufe auf unterschiedlichen Niveaustufen ihrer Kompetenzentwicklung befinden können und der beschriebenen Lernausgangslage und den damit verbundenen Erwartungen in differenzierter Weise gerecht werden. Im Ethikunterricht der Grundschule hat sich der Schüler mit vier Themenkomplexen auseinandergesetzt, die sich aus den vier Kantischen Fragen ableiten. Diese vier Themenkomplexe werden in den folgenden Klassenstufen aufgenommen', 'Diese haben orientierende Funktion, da sich Schüler am Ende der Klassenstufe auf unterschiedlichen Niveaustufen ihrer Kompetenzentwicklung befinden können und der beschriebenen Lernausgangslage und den damit verbundenen Erwartungen in differenzierter Weise gerecht werden. Im Ethikunterricht der Grundschule hat sich der Schüler mit vier Themenkomplexen auseinandergesetzt, die sich aus den vier Kantischen Fragen ableiten. Diese vier Themenkomplexe werden in den folgenden Klassenstufen aufgenommen', 'Diese haben orientierende Funktion, da sich Schüler am Ende der Klassenstufe auf unterschiedlichen Niveaustufen ihrer Kompetenzentwicklung befinden können und der beschriebenen Lernausgangslage und den damit verbundenen Erwartungen in differenzierter Weise gerecht werden. Politik in meiner Lebenswelt Lernausgangslage Ethik Der Schüler kann am Ende der Klassenstufe - über ein faires und gerechtes Miteinander in seinem Lebensumfeld reflektieren, - sich in die Rolle']"
4,25,0.018615040953090096,4_neue_digitalen_welt_digitale,"['neue', 'digitalen', 'welt', 'digitale', 'medien', 'kultusministerkonferenz', 'rahmenplan', 'mediale', 'bestandteil', 'formuliert', 'bildungsauftrag', 'umsetzung', 'fcher', 'prozesse', 'stellen', 'anforderungen', 'bildung', 'kompetenzen', 'sollen', 'digitaler']","['erweiterte Anforderungen stellen. Kommunikations- und Arbeitsabläufe verändern sich z. B. durch digitale Medien, Werkzeuge und Kommunikationsplattformen und erlauben neue schöpferische Prozesse und damit neue mediale Wirklichkeiten. Um diesem erweiterten Bildungsauftrag gerecht zu werden, hat die Kultusministerkonferenz einen Kompetenzrahmen zur Bildung in der digitalen Welt formuliert, dessen Umsetzung integrativer Bestandteil aller Fächer ist. Diese Kompetenzen werden in Abstimmung mit den im Rahmenplan', 'erweiterte Anforderungen stellen. Kommunikations- und Arbeitsabläufe verändern sich z. B. durch digitale Medien, Werkzeuge und Kommunikationsplattformen und erlauben neue schöpferische Prozesse und damit neue mediale Wirklichkeiten. Um diesem erweiterten Bildungsauftrag gerecht zu werden, hat die Kultusministerkonferenz einen Kompetenzrahmen zur Bildung in der digitalen Welt formuliert, dessen Umsetzung integrativer Bestandteil aller Fächer ist. Diese Kompetenzen werden in Abstimmung mit den im Rahmenplan', 'erweiterte Anforderungen stellen. Kommunikations- und Arbeitsabläufe verändern sich z. B. durch digitale Medien, Werkzeuge und Kommunikationsplattformen und erlauben neue schöpferische Prozesse und damit neue mediale Wirklichkeiten. Um diesem erweiterten Bildungsauftrag gerecht zu werden, hat die Kultusministerkonferenz einen Kompetenzrahmen zur Bildung in der digitalen Welt formuliert, dessen Umsetzung integrativer Bestandteil aller Fächer ist. Diese Kompetenzen werden in Abstimmung mit den im Rahmenplan']"
5,22,0.016381236038719285,5_medien kommunikation_kommunikation_konflikte_medien,"['medien kommunikation', 'kommunikation', 'konflikte', 'medien', 'gestaltet', 'beeinflussen', 'beeinflussen medien', 'gruppen vlkern', 'einzelnen gruppen', 'konflikte konfliktlsungen', 'vlkern', 'konfliktlsungen', 'kommunikation beeinflussen', 'gruppen', 'sicht', 'einzelnen', 'beziehungen einzelnen', 'tolerant gerecht', 'tolerant', 'konfliktlsungen beziehungen']","['Wie werden natürliche Lebensgrundlagen und Lebensräume genutzt, erhalten und gestaltet analysieren Aspekte der wirtschaftlichen Entwicklung beider deutscher Staaten. Konflikte Konfliktlösungen Wie werden Beziehungen zwischen Einzelnen, Gruppen und Völkern tolerant und gerecht gestaltet überprüfen Wirkmechanismen für gesellschaftliche Veränderungen Protest, Widerstand, Flucht. Medien Kommunikation Wie beeinflussen Medien und Kommunikation die Sicht auf die Wirklichkeit und welche Möglichkeiten bieten sich, andere zu beeinflussen beschreiben', 'Lebensgrundlagen und Lebensräume genutzt, erhalten und gestaltet erläutern die Funktion von öffentlichen Räumen für Repräsentation, Demonstration und Konfliktaustragungen. Konflikte Konfliktlösungen Wie werden Beziehungen zwischen Einzelnen, Gruppen und Völkern tolerant und gerecht gestaltet analysieren gesellschaftliche, politische und wirtschaftliche Missstände, die zu Krisen, Umbrüchen oder Revolutionen führen können. Medien Kommunikation Wie beeinflussen Medien und Kommunikation die Sicht auf die Wirklichkeit und welche Möglichkeiten', 'Nachhaltigkeit Wie werden natürliche Lebensgrundlagen und Lebensräume genutzt, erhalten und gestaltet erläutern die Folgen kriegerischer Auseinandersetzungen auf Räume. Konflikte Konfliktlösungen Wie werden Beziehungen zwischen Einzelnen, Gruppen und Völkern tolerant und gerecht gestaltet stellen typische Merkmale des religiösen und kulturellen Fundamentalismus dar. Medien Kommunikation Wie beeinflussen Medien und Kommunikation die Sicht auf die Wirklichkeit und welche Möglichkeiten bieten sich, andere zu beeinflussen']"
6,16,0.011913626209977662,6_afb_anforderungen gerecht_legen_werte normen,"['afb', 'anforderungen gerecht', 'legen', 'werte normen', 'regel', 'mssen', 'reproduktion', 'normen', 'drei', 'werte', 'persnlichkeit', 'bersicht ber', 'anforderungen', 'fllen', 'faches', 'leistet', 'bersicht', 'ideen', 'verbindlichen', 'formuliert']","['gemeinsame Beschreibung zugrunde. In den Standards für inhaltsbezogene Kompetenzen werden Operatoren handlungsleitende Verben verwendet. Diese sind in der vorliegenden Liste aufgeführt. Standards legen fest, welchen Anforderungen die Schülerinnen und Schüler gerecht werden müssen. Daher werden Operatoren in der Regel nach drei Anforderungsbereichen AFB gegliedert: Reproduktion AFB I Reorganisation AFB II Transfer AFB III Nicht in allen Fällen ist eine eindeutige Zuordnung', 'gemeinsame Beschreibung zugrunde. In den Standards für inhaltsbezogene Kompetenzen werden Operatoren handlungsleitende Verben verwendet. Diese sind in der vorliegenden Liste aufgeführt. Standards legen fest, welchen Anforderungen die Schülerinnen und Schüler gerecht werden müssen. Daher werden Operatoren in der Regel nach drei Anforderungsbereichen AFB gegliedert: Reproduktion AFB I Reorganisation AFB II Transfer AFB III Nicht in allen Fällen ist eine eindeutige Zuordnung', 'gemeinsame Beschreibung zugrunde. In den Standards für inhaltsbezogene Kompetenzen werden Operatoren handlungsleitende Verben verwendet. Diese sind in der vorliegenden Liste aufgeführt. Standards legen fest, welchen Anforderungen die Schülerinnen und Schüler gerecht werden müssen. Daher werden Operatoren in der Regel nach drei Anforderungsbereichen AFB gegliedert: Reproduktion AFB I Reorganisation AFB II Transfer AFB III Nicht in allen Fällen ist eine eindeutige Zuordnung']"
7,15,0.011169024571854059,7_lediglich_allein_aufgefhrten_reproduktion,"['lediglich', 'allein', 'aufgefhrten', 'reproduktion', 'sachverhalte', 'ansprchen', 'kompetenzerwartungen', 'berprfen', 'verlauf', 'ausbildung', 'schulischen', 'komplexitt', 'dabei', 'sekundarstufe', 'anforderungen', 'leistungen', 'dargestellt', 'verbindlichen', 'oberstufe', 'grundstze']","['die Erreichung der dort aufgeführten Kompetenzerwartungen zu überprüfen. Ein isoliertes, lediglich auf Reproduktion angelegtes Abfragen einzelner Daten und Sachverhalte allein kann dabei den zuvor formulierten Ansprüchen an die Leistungsfeststellung nicht gerecht werden. Durch die zunehmende Komplexität der Lernerfolgsüberprüfungen im Verlauf der Sekundarstufe I werden die Schülerinnen und Schüler auf die Anforderungen der nachfolgenden schulischen und beruflichen Ausbildung vorbereitet. Beurteilungsbereich Sonstige Leistungen', 'die Erreichung der dort aufgeführten Kompetenzerwartungen zu überprüfen. Ein isoliertes, lediglich auf Reproduktion angelegtes Abfragen einzelner Daten und Sachverhalte allein kann dabei den zuvor formulierten Ansprüchen an die Leistungsfeststellung nicht gerecht werden. Durch die zunehmende Komplexität der Lernerfolgsüberprüfungen im Verlauf der Sekundarstufe I werden die Schülerinnen und Schüler auf die Anforderungen der nachfolgenden schulischen und beruflichen Ausbildung vorbereitet. Beurteilungsbereich Sonstige Leistungen', 'die Erreichung der dort aufgeführten Kompetenzerwartungen zu überprüfen. Ein isoliertes, lediglich auf Reproduktion angelegtes Abfragen einzelner Daten und Sachverhalte allein kann dabei den zuvor formulierten Ansprüchen an die Leistungsfeststellung nicht gerecht werden. Durch die zunehmende Komplexität der Lernerfolgsüberprüfungen im Verlauf der Sekundarstufe I werden die Schülerinnen und Schüler auf die Anforderungen der nachfolgenden schulischen und beruflichen Ausbildung vorbereitet. Beurteilungsbereich Sonstige Leistungen']"
8,15,0.011169024571854059,8_courage_begriffe_problem_ethisch,"['courage', 'begriffe', 'problem', 'ethisch', 'begriffen', 'formulieren', 'zivilcourage', 'erstellen', 'funktionen', 'beziehen', 'aufeinander', 'inhaltsbezogene', 'ungerecht behandelt', 'argumente', 'ber', 'perspektiven', 'behandelt', 'kompetenzen methodischdidaktische', 'methodischdidaktische', 'methodischdidaktische hinweise']","['für Handlungen analysieren Gerechtigkeit, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Gerechtigkeit, einen eigenen Lösungsweg für ein ethisch relevantes Problem schriftlich formulieren Courage, Begriffe über Funktionen des zu Bestimmenden definieren Gerechtigkeit, Zivilcourage, zu Begriffen Wortfelder erstellen und Begriffe Wortfeldern zuordnen Gerechtigkeit. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Gerechtigkeit Die Schülerinnen und Schüler beschreiben Situationen, in denen sich ungerecht behandelt gefühlt haben, Placemat-Methode, Präzisieren,', 'die Befindlichkeit eines anderen hineinversetzen Courage, Handlungsmuster in Beziehung zu Handlungsgrundsätzen und Wertvorstellungen setzen Courage, die Relevanz sozialer Kontexte für Handlungen analysieren Gerechtigkeit, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Gerechtigkeit, einen eigenen Lösungsweg für ein ethisch relevantes Problem schriftlich formulieren Courage, Begriffe über Funktionen des zu Bestimmenden definieren Gerechtigkeit, Zivilcourage, zu Begriffen Wortfelder erstellen und Begriffe Wortfeldern zuordnen Gerechtigkeit. inhaltsbezogene', 'die Befindlichkeit eines anderen hineinversetzen Courage, Handlungsmuster in Beziehung zu Handlungsgrundsätzen und Wertvorstellungen setzen Courage, die Relevanz sozialer Kontexte für Handlungen analysieren Gerechtigkeit, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Gerechtigkeit, einen eigenen Lösungsweg für ein ethisch relevantes Problem schriftlich formulieren Courage, Begriffe über Funktionen des zu Bestimmenden definieren Gerechtigkeit, Zivilcourage, zu Begriffen Wortfelder erstellen und Begriffe Wortfeldern zuordnen Gerechtigkeit. inhaltsbezogene']"
