topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,12,0.1735,53,23.7623
2,7,0.1332,41,16.5263
3,3,0.1221,32,16.1273
4,1,0.1126,33,24.9217
5,9,0.0838,20,38.9977
6,10,0.0725,18,28.1129
7,8,0.068,21,39.0881
8,5,0.066,17,23.6947
9,11,0.0529,13,15.5054
10,4,0.0514,15,18.329
11,6,0.0384,11,24.3129
12,2,0.0255,5,30.4659
