topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,13,0,1,3,17
2,0,2,10,0,0,12
3,0,10,0,0,2,12
4,0,12,6,0,0,18
5,0,25,0,0,0,25
6,2,9,0,2,0,13
7,0,2,0,0,0,2
8,0,0,0,0,10,10
9,0,8,0,2,6,16
10,0,23,3,0,2,28
11,0,10,6,2,0,18
12,0,10,12,2,8,32
13,0,18,0,0,0,18
14,2,33,0,11,16,62
15,0,2,0,0,0,2
