rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,prozeß,18,12.313674169049973,0.06099695121803691
2,motivation,52,12.140555386163355,0.060139390931018555
3,gedächtnis,17,9.031698622415677,0.04473937451359441
4,kognition,34,8.838760780172576,0.04378363863900096
5,vielfältig,14,8.23258620171685,0.04078089545414287
6,lernen,31,7.0663949326718045,0.03500405655356236
7,funktion,29,6.141977406653088,0.030424866787327677
8,verschieden,36,5.1306423327989785,0.025415122715974823
9,phase,13,4.939716439381203,0.024469353220438247
10,nutzen,10,4.861432114905959,0.02408156440488265
11,bewusst,7,4.805400012145504,0.023804004077087555
12,kommunikation,16,4.571946870733384,0.022647571830877553
13,individuum,18,4.2808813570229445,0.02120575124205014
14,medium,14,3.8635809347784624,0.019138614078157104
15,einfluss,7,3.818492874559687,0.018915266101596773
16,signal,5,3.505080326467971,0.017362747361485752
17,interaktion,5,3.4836390850225065,0.01725653614129687
18,betrachten,12,3.4785211678175063,0.017231184053706636
19,lassen,5,3.4747900946841557,0.0172127018295726
20,methodisch,5,3.4438710935635286,0.017059541629199128
