rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethisch,28,0.060379577852731126,0.0030264253618683583
2,handeln,46,0.06021381475801728,0.0030181167639658133
3,sozial,93,0.05813540867400904,0.0029139401349034836
4,ausdrücken,30,0.058093190106991134,0.0029118239998374785
5,fremd,8,0.05754710390577028,0.0028844523422685547
6,selbstwirksamkeit,29,0.05751204161619336,0.0028826949036412164
7,einlassen,20,0.05744541062325741,0.002879355136553085
8,aversiv,25,0.05727949789127191,0.002871039038332549
9,gehören,26,0.057261570982418394,0.00287014048200699
10,sensibel,15,0.05722776003431055,0.0028684457647780623
11,adressat,29,0.05706413663133269,0.0028602444153453914
12,denken,32,0.05690367134125949,0.002852201361040481
13,emotionsregulation,25,0.056820021481783965,0.0028480085517291784
14,eingehen,29,0.05680647008340879,0.0028473293105488002
15,belastend,25,0.05679137826662281,0.002846572858471756
16,global,6,0.05670010614554131,0.0028419979960448223
17,bewältigen,26,0.05665142930349139,0.0028395581507435707
18,empathisch,25,0.05655122033999181,0.002834535344036287
19,äußern,25,0.0565443086148162,0.0028341889053709363
20,stellen,31,0.056497508500009466,0.0028318431278841357
