rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethisch,537,250.80310568747734,0.027889621910966014
2,urteil,214,176.29510561192856,0.019604238260100652
3,prinzip,149,147.1174943056939,0.016359651055466832
4,frage,314,143.4346688477927,0.015950116216161717
5,handeln,523,142.9137098736328,0.01589218492069144
6,handlung,207,119.0487300912541,0.013238369047004584
7,position,137,97.05903098717448,0.010793086751685265
8,argumentation,109,96.97255451650919,0.010783470458998462
9,mensch,422,92.09279878715346,0.010240835462766848
10,entwickeln,119,89.65240930859954,0.009969461072542275
11,begründen,129,89.59991191359141,0.009963623295956238
12,verantwortung,268,81.25770381406574,0.0090359592259256
13,verantwortlich,71,72.54331138866378,0.008066907789094125
14,denken,66,68.80662404197037,0.0076513834397719475
15,ethik,635,67.35842054594346,0.007490341383121106
16,folge,72,63.999406020809744,0.007116814728247232
17,verschieden,193,63.28993143743045,0.007037920259091235
18,hinblick,70,62.9132649634147,0.006996034471760012
19,begründet,57,57.36706980685779,0.006379290570057497
20,religiös,108,54.943697622666726,0.0061098085244449514
