term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
demokratisch,31,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0209,0.0003,0.0004,0.0205
gesellschaft,31,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0077,0.0004,0.0128,0.0003,0.0239,0.0072
interesse,31,0.0002,0.0011,0.0059,0.0004,0.0002,0.0006,0.0002,0.0004,0.0947,0.0003,0.0004,0.0003
kriterium,31,0.0002,0.0011,0.0267,0.0004,0.0279,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0016
perspektive,31,0.0114,0.0011,0.0001,0.0004,0.0002,0.0006,0.0382,0.0156,0.0005,0.0003,0.0004,0.0014
ökonomie,31,0.0002,0.0011,0.0268,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0237,0.0001
philosophisch,30,0.0002,0.0127,0.0036,0.0004,0.0004,0.0203,0.0002,0.0431,0.0002,0.0179,0.0004,0.0
ethisch,29,0.0002,0.0011,0.0001,0.0445,0.0003,0.0006,0.0162,0.0005,0.0001,0.0091,0.0004,0.0027
problem,28,0.0133,0.0011,0.0001,0.0006,0.0004,0.0006,0.0022,0.0027,0.0001,0.0003,0.0366,0.0017
sinnvorstellung,28,0.0002,0.0012,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0283,0.0003,0.0004,0.0001
wissenschaftlich,28,0.0002,0.0184,0.0001,0.0004,0.0002,0.0054,0.021,0.0004,0.001,0.0176,0.0004,0.0005
begründen,27,0.0002,0.0011,0.0137,0.0004,0.0029,0.0069,0.0052,0.0004,0.0094,0.0003,0.0004,0.0052
lernen,27,0.0081,0.0011,0.0147,0.0032,0.0004,0.0006,0.0037,0.0004,0.0026,0.0082,0.0004,0.0001
kritisch,26,0.0002,0.0011,0.0083,0.0004,0.0104,0.0006,0.0217,0.0004,0.0001,0.0003,0.0003,0.0043
urteilsfähigkeit,26,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0413
erkenntnis,25,0.0175,0.0011,0.0001,0.0004,0.0002,0.0006,0.0112,0.0004,0.0001,0.0003,0.0174,0.0
denken,24,0.0233,0.0011,0.0001,0.0004,0.0121,0.0006,0.0048,0.0004,0.0002,0.0003,0.0004,0.0
grenze,24,0.0201,0.0011,0.0133,0.0004,0.0003,0.001,0.0002,0.0004,0.0001,0.0004,0.0004,0.0001
nennen,24,0.0002,0.0011,0.0267,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0023
toleranz,24,0.0002,0.0011,0.0047,0.0004,0.0078,0.0006,0.0031,0.0004,0.0002,0.0003,0.0004,0.0162
verstehen,24,0.0135,0.0011,0.0037,0.0282,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.003
wirtschaft,24,0.0002,0.0011,0.0001,0.0004,0.0003,0.0156,0.0002,0.0004,0.0001,0.0003,0.0295,0.0079
bereitschaft,23,0.0002,0.0012,0.0001,0.0005,0.0374,0.0053,0.0002,0.0004,0.0004,0.0003,0.0004,0.0066
spannungsverhältnis,23,0.0002,0.0011,0.0268,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0001
umsetzungsmöglichkeit,23,0.0002,0.0011,0.0268,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0001
wissenschaft,23,0.0319,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0053,0.0004,0.0023
auseinandersetzung,22,0.0002,0.0203,0.0049,0.0004,0.0035,0.02,0.0002,0.0004,0.0001,0.0003,0.029,0.0
entwicklung,22,0.0082,0.0012,0.001,0.0004,0.0116,0.0216,0.0002,0.0051,0.0002,0.0003,0.0004,0.0037
ermöglichen,22,0.0249,0.0011,0.0002,0.0004,0.0003,0.0006,0.0038,0.0004,0.0002,0.0107,0.0004,0.0
unterschiedlich,22,0.0035,0.0011,0.0002,0.0238,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0082
methode,21,0.0245,0.0011,0.0002,0.0004,0.0003,0.0006,0.0004,0.0004,0.0036,0.0046,0.0004,0.0004
wissen,21,0.0217,0.0011,0.0002,0.0004,0.0004,0.0006,0.0002,0.0098,0.0001,0.0127,0.0004,0.0
bedingung,20,0.0036,0.0011,0.0001,0.0004,0.0003,0.0098,0.0028,0.0004,0.0044,0.0094,0.018,0.0
möglichkeit,20,0.0002,0.0011,0.0002,0.0005,0.0002,0.0006,0.0193,0.0004,0.0007,0.0003,0.0004,0.0108
philosophie,20,0.0002,0.0223,0.0066,0.0004,0.0003,0.0006,0.0034,0.0004,0.0001,0.0003,0.026,0.0
diskurs,19,0.0002,0.0011,0.0001,0.0351,0.0042,0.0006,0.0002,0.0004,0.0003,0.0003,0.0004,0.0017
diskurse,19,0.0002,0.0011,0.0023,0.0004,0.0002,0.0006,0.0002,0.0507,0.0003,0.0004,0.0004,0.0
medium,19,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0065,0.0082,0.0003,0.0004,0.0145
psychologisch,19,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0231,0.0004,0.0001,0.0044,0.0004,0.0018
stellen,19,0.0002,0.0011,0.0023,0.0096,0.0085,0.0053,0.0002,0.0005,0.0002,0.0144,0.0004,0.003
technik,19,0.024,0.0011,0.0001,0.0004,0.0002,0.0006,0.0053,0.0004,0.0001,0.0003,0.0004,0.0
argument,18,0.002,0.0011,0.0001,0.0064,0.0065,0.0006,0.0052,0.0228,0.0002,0.0004,0.0004,0.0
argumentativ,18,0.0002,0.0011,0.0001,0.0173,0.0003,0.0006,0.0032,0.0293,0.0003,0.0003,0.0004,0.0
religion,18,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0112,0.0084,0.0001,0.0003,0.0187,0.0
analyse,17,0.0018,0.0011,0.0001,0.0056,0.0041,0.0006,0.0002,0.0047,0.003,0.0003,0.0004,0.0141
analytisch,17,0.0193,0.0011,0.0006,0.0004,0.0003,0.0006,0.0002,0.0004,0.0039,0.0003,0.0004,0.0024
begründeter,17,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0231
einnehmen,17,0.0002,0.0011,0.0172,0.0004,0.0003,0.0006,0.0002,0.0004,0.0023,0.0003,0.0004,0.0001
form,17,0.0056,0.0739,0.0002,0.0004,0.0004,0.0006,0.0002,0.0004,0.0027,0.0071,0.0004,0.0
historisch,17,0.0002,0.0184,0.0001,0.0004,0.0179,0.0156,0.004,0.0004,0.0001,0.0003,0.0004,0.0
wesentlich,17,0.0019,0.0011,0.0001,0.0004,0.032,0.0006,0.0028,0.0004,0.0001,0.0212,0.0004,0.0
überzeugung,17,0.0002,0.0013,0.0001,0.0081,0.0002,0.0006,0.0002,0.0181,0.0002,0.0003,0.0004,0.0031
bedeutung,16,0.002,0.0353,0.0002,0.0073,0.0022,0.0105,0.0054,0.0004,0.0002,0.0003,0.0004,0.0024
grundlegend,16,0.0056,0.0011,0.0002,0.0004,0.0215,0.0006,0.0086,0.0004,0.0005,0.0003,0.0004,0.0
konflikt,16,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0075,0.0004,0.0289,0.0003,0.0004,0.0023
maßstab,16,0.0002,0.0011,0.0001,0.0032,0.0002,0.0006,0.0002,0.0004,0.0001,0.003,0.0004,0.022
nutzen,16,0.0002,0.0011,0.0014,0.0004,0.0002,0.0006,0.0002,0.0034,0.0001,0.003,0.0004,0.0123
situation,16,0.0003,0.0011,0.0001,0.0033,0.0002,0.0006,0.0002,0.0004,0.0354,0.0003,0.0004,0.0035
argumentieren,15,0.0027,0.0011,0.0001,0.0004,0.0003,0.0283,0.0039,0.0004,0.0001,0.0003,0.0004,0.0018
betrachtung,15,0.0165,0.0011,0.0002,0.0004,0.0002,0.0006,0.0062,0.0004,0.0006,0.0003,0.0004,0.0
geschichte,15,0.0054,0.0212,0.0001,0.0004,0.0033,0.0006,0.0002,0.0004,0.0018,0.0003,0.0186,0.0001
grundordnung,15,0.0002,0.0012,0.0001,0.0005,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0111
inhalt,15,0.0049,0.0614,0.0004,0.0094,0.0012,0.0006,0.0002,0.0045,0.0001,0.0003,0.0004,0.0001
moralisch,15,0.0002,0.0011,0.0001,0.0279,0.0003,0.0006,0.0066,0.0004,0.0001,0.0003,0.0004,0.0001
problemstellung,15,0.0002,0.0011,0.0001,0.0173,0.0031,0.0006,0.0061,0.0094,0.0002,0.0003,0.0004,0.0
regel,15,0.0002,0.0011,0.0029,0.0004,0.0002,0.0025,0.0002,0.0004,0.0321,0.0003,0.0004,0.0
weitgehend,15,0.0002,0.0011,0.0152,0.0004,0.0003,0.0053,0.0014,0.0004,0.0001,0.0003,0.0004,0.0001
berücksichtigen,14,0.0003,0.0011,0.0035,0.0004,0.0349,0.0006,0.0004,0.0004,0.0001,0.0057,0.0004,0.0023
erfassen,14,0.0002,0.0011,0.0001,0.0173,0.0005,0.0201,0.0039,0.0004,0.0001,0.0003,0.0004,0.0023
orientierung,14,0.0146,0.0011,0.0002,0.0004,0.0002,0.0006,0.0062,0.0004,0.0002,0.0004,0.0004,0.0001
tragen,14,0.0004,0.0011,0.0002,0.0004,0.0164,0.0006,0.0064,0.0004,0.0001,0.0004,0.0004,0.0003
verantwortlich,14,0.0002,0.0011,0.0001,0.0004,0.0003,0.0156,0.0038,0.0004,0.0003,0.021,0.0004,0.0001
wertbezogen,14,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.022
beitrag,13,0.0003,0.0011,0.0001,0.0004,0.0003,0.0006,0.0018,0.0264,0.0005,0.0069,0.0004,0.0001
bewältigung,13,0.0002,0.0011,0.0036,0.0004,0.0003,0.0007,0.0129,0.0004,0.0001,0.0003,0.0004,0.0
beziehen,13,0.0002,0.0011,0.0002,0.0004,0.0004,0.0007,0.013,0.0004,0.0001,0.003,0.0004,0.0026
ethik,13,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0178,0.0177,0.0
maß,13,0.0049,0.0011,0.0001,0.0004,0.0002,0.0053,0.0002,0.0004,0.0001,0.0232,0.0004,0.0
menschlich,13,0.0002,0.0011,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0376,0.0
naturwissenschaft,13,0.0166,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0086,0.0004,0.0
phänomen,13,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0115,0.0004,0.0003,0.0003,0.0004,0.009
psychologie,13,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0131,0.0004,0.0001,0.0003,0.0087,0.0
religiös,13,0.0002,0.0184,0.0001,0.0006,0.0005,0.0006,0.0075,0.015,0.0001,0.0003,0.0004,0.0
rolle,13,0.0018,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0279,0.0003,0.0004,0.0053
technisch,13,0.0071,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0002,0.0231,0.0004,0.0
theoretisch,13,0.0002,0.0011,0.0001,0.0004,0.0002,0.0054,0.0156,0.0004,0.0001,0.0005,0.0004,0.0
verhalten,13,0.0002,0.0011,0.0001,0.0004,0.0003,0.0007,0.0192,0.0004,0.0316,0.0003,0.0004,0.0005
wahrnehmen,13,0.0002,0.0011,0.0001,0.0035,0.0002,0.0006,0.0028,0.0004,0.02,0.0003,0.0004,0.0
begriff,12,0.0002,0.0115,0.0001,0.0108,0.0006,0.0006,0.0015,0.0096,0.0001,0.0003,0.0087,0.0001
bereich,12,0.0002,0.0011,0.0001,0.0004,0.0003,0.059,0.0002,0.0006,0.0001,0.0003,0.0004,0.0
grund,12,0.0065,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0213,0.0001,0.0029,0.0004,0.0
lassen,12,0.0059,0.0011,0.0001,0.0004,0.0002,0.0006,0.0239,0.0004,0.0001,0.0003,0.0004,0.0
modell,12,0.0002,0.0011,0.0001,0.0004,0.0002,0.0009,0.0147,0.0004,0.0008,0.0003,0.0004,0.0001
spezifisch,12,0.02,0.0011,0.0002,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
vernunft,12,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0017,0.0004,0.0002,0.0272,0.0004,0.0
widerstand,12,0.0002,0.0011,0.014,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0001
arbeit,11,0.0164,0.0011,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0031,0.0004,0.0001
bürger,11,0.0002,0.0011,0.006,0.0004,0.0002,0.0006,0.0002,0.0191,0.0001,0.0003,0.0004,0.0
chance,11,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0002,0.0003,0.0004,0.0115
denkweise,11,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0507,0.0003,0.0004,0.0
diskussion,11,0.0033,0.0011,0.0002,0.0004,0.0003,0.0006,0.0002,0.0234,0.0002,0.001,0.0033,0.0
gestaltung,11,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0194,0.0035
leben,11,0.0002,0.0011,0.0001,0.0004,0.0003,0.0156,0.0101,0.0004,0.0002,0.0003,0.0004,0.0
lernbereich,11,0.0002,0.014,0.0001,0.0004,0.0239,0.0006,0.0076,0.0004,0.0001,0.0003,0.0004,0.0025
nachhaltig,11,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0187,0.0004,0.0052
behandeln,10,0.0002,0.0097,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0265,0.0001
beitragen,10,0.0002,0.0011,0.0001,0.0004,0.0048,0.0006,0.0002,0.0004,0.0002,0.0205,0.0004,0.0
beteiligen,10,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0154,0.0001,0.0003,0.0004,0.0019
kritik,10,0.0018,0.0011,0.0001,0.006,0.0002,0.0006,0.0002,0.0004,0.0001,0.0182,0.0004,0.0
prozeß,10,0.0002,0.0011,0.0001,0.0004,0.0338,0.0006,0.0041,0.0004,0.0001,0.0003,0.0004,0.0001
rechtlich,10,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0112
sachverhalt,10,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0149
angemessen,9,0.0002,0.0011,0.0001,0.0004,0.0002,0.019,0.004,0.0004,0.0001,0.0003,0.0004,0.0027
element,9,0.0002,0.0011,0.0001,0.0004,0.0575,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
erkenntnisgewinnung,9,0.0152,0.0011,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0004,0.0004,0.0
kommunizieren,9,0.0152,0.0011,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0004,0.0004,0.0
systematisch,9,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.023,0.0004,0.0001,0.0003,0.0032,0.0
wesen,9,0.0145,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
austausch,8,0.0002,0.0011,0.0001,0.0173,0.0003,0.01,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
austragen,8,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0279,0.0003,0.0004,0.0
befähigung,8,0.0002,0.0011,0.0001,0.0173,0.0041,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
handlung,8,0.0002,0.0011,0.0001,0.0035,0.0003,0.0006,0.0002,0.0208,0.0001,0.0004,0.0005,0.0
offenheit,8,0.0002,0.0182,0.0002,0.0173,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
perspektivwechsel,8,0.0002,0.0011,0.0036,0.0004,0.0002,0.0006,0.0002,0.0004,0.0298,0.0003,0.0004,0.0001
revolution,8,0.0052,0.0011,0.0001,0.0006,0.0002,0.0006,0.0002,0.0159,0.0001,0.0003,0.0004,0.0
teilthema,8,0.0035,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.018,0.0001
verstand,8,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0002,0.0202,0.0004,0.0
zeigen,8,0.0002,0.0011,0.0001,0.0004,0.0003,0.0298,0.0002,0.0004,0.0021,0.0003,0.0004,0.0
bieten,7,0.002,0.0011,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0173,0.0
einhalten,7,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0269,0.0003,0.0004,0.0
fairness,7,0.0002,0.0011,0.0001,0.0202,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
fakt,7,0.0002,0.0011,0.0001,0.0004,0.0339,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
gewaltfrei,7,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0269,0.0003,0.0004,0.0
legitimieren,7,0.0002,0.0011,0.0001,0.0201,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
menschheit,7,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0001,0.0186,0.0004,0.0
revidieren,7,0.0003,0.0011,0.0001,0.02,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
wirtschaftsordnung,7,0.0002,0.0011,0.0001,0.0004,0.0003,0.0202,0.0002,0.0004,0.0001,0.0003,0.0092,0.0001
begreifen,6,0.0002,0.0011,0.0001,0.0004,0.0003,0.0156,0.0028,0.0004,0.0011,0.0003,0.0004,0.0
blick,6,0.0002,0.0011,0.0001,0.0004,0.0003,0.01,0.0181,0.0004,0.0001,0.0003,0.0004,0.0019
entfalten,6,0.0002,0.0011,0.0001,0.0173,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
entscheidend,6,0.0002,0.0011,0.0001,0.0004,0.0003,0.0205,0.0002,0.0004,0.0001,0.0056,0.0004,0.0
fragestellung,6,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0178,0.0002,0.0003,0.0004,0.0001
funktion,6,0.0002,0.0011,0.0001,0.0004,0.0003,0.0156,0.0002,0.0004,0.0031,0.0003,0.0004,0.0
förderlich,6,0.0002,0.0011,0.0001,0.0173,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
geprägt,6,0.0002,0.0011,0.0001,0.0173,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
grundsätzlich,6,0.0002,0.0184,0.0032,0.0004,0.0008,0.0006,0.0014,0.0004,0.0001,0.0003,0.0004,0.0
hinsichtlich,6,0.0006,0.0252,0.0002,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0012
methodisch,6,0.0018,0.027,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0021,0.0003,0.0004,0.0
nachdenken,6,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0177,0.0
persönlichkeitsentwicklung,6,0.0002,0.0011,0.0001,0.0173,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
schemata,6,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0134
simulativ,6,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0259,0.0003,0.0004,0.0
somit,6,0.0002,0.0011,0.0001,0.0004,0.0005,0.0006,0.0002,0.0004,0.0001,0.0155,0.0004,0.0
unterscheidung,6,0.0002,0.0184,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0103,0.0004,0.0
versetzen,6,0.0002,0.0011,0.0001,0.0004,0.0003,0.0006,0.0002,0.0004,0.0258,0.0003,0.0004,0.0
allgemeinmenschlich,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0154,0.0001,0.0003,0.0004,0.0
auszutrag,5,0.0002,0.0011,0.0001,0.0004,0.0298,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
entscheiden,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0193,0.0004,0.0001,0.0003,0.0004,0.0001
entscheidungsfindung,5,0.0002,0.0011,0.0001,0.0004,0.0299,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0001
erfolgen,5,0.0002,0.0011,0.0001,0.0004,0.0279,0.0006,0.0002,0.0004,0.0001,0.0003,0.0033,0.0
gegenstand,5,0.0002,0.0265,0.0002,0.0061,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
legitim,5,0.0002,0.0011,0.0001,0.0004,0.0298,0.0006,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
rechtfertigen,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0154,0.0001,0.0004,0.0004,0.0
soziale,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0149,0.0
unterliegen,5,0.0002,0.0011,0.0001,0.0004,0.0279,0.0053,0.0002,0.0004,0.0001,0.0003,0.0004,0.0
verflechtung,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0156,0.0026,0.0004,0.0001,0.0003,0.0004,0.0
ästhetischexpressiv,5,0.0002,0.0011,0.0001,0.0004,0.0002,0.0006,0.0002,0.0004,0.0001,0.0003,0.0149,0.0
