topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,96,0,0,0,0,96
2,61,0,0,1,0,62
3,51,4,0,0,0,55
4,18,1,4,0,3,26
5,118,5,5,4,5,137
6,38,0,0,0,0,38
7,116,0,1,0,0,117
8,13,0,0,0,0,13
9,13,2,6,0,0,21
10,49,2,0,0,0,51
11,11,2,0,0,0,13
12,58,6,0,0,0,64
13,156,0,0,0,0,156
14,89,0,0,0,0,89
15,39,0,12,1,1,53
