topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,10,0.1823,232,38.0418
2,2,0.1603,210,30.3989
3,6,0.1267,166,68.2806
4,3,0.0912,97,26.1576
5,9,0.0813,85,71.0015
6,4,0.0809,79,33.9356
7,5,0.0773,77,29.8593
8,7,0.0767,85,56.8685
9,1,0.0629,67,71.2775
10,8,0.0604,57,41.1228
