term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
verfolgung,16,0.0047,0.0028,0.0148,0.0017,0.0046,0.0093,0.0001,0.0008,0.015,0.0004,0.0003,0.0024
widerstand,16,0.0046,0.0028,0.0459,0.0018,0.0045,0.0005,0.0003,0.0008,0.0137,0.0004,0.0004,0.0105
herrschaft,15,0.0046,0.0029,0.005,0.0017,0.0047,0.0006,0.0001,0.0008,0.0009,0.0004,0.011,0.0283
krieg,15,0.0047,0.0028,0.0136,0.0017,0.0047,0.0106,0.013,0.0008,0.0008,0.0003,0.0004,0.0009
sozial,15,0.0046,0.0027,0.0003,0.0016,0.0047,0.0352,0.0002,0.0008,0.0008,0.0004,0.0005,0.0144
weltdeutung,15,0.0046,0.0029,0.0003,0.0017,0.0047,0.0005,0.0001,0.0008,0.0008,0.0003,0.0165,0.0283
kultur,14,0.0046,0.0028,0.0003,0.0018,0.005,0.0122,0.0001,0.0008,0.0134,0.0004,0.0129,0.0009
möglichkeit,14,0.0048,0.0029,0.0322,0.0017,0.0051,0.0051,0.0058,0.005,0.0008,0.0003,0.0003,0.0009
versus,14,0.0047,0.0028,0.0003,0.0016,0.0046,0.0006,0.0268,0.0008,0.0008,0.1495,0.0003,0.0009
geschichte,13,0.0047,0.0028,0.0003,0.0017,0.005,0.0258,0.0001,0.0008,0.0181,0.0004,0.0007,0.0009
holocaust,13,0.0046,0.0028,0.0352,0.0017,0.005,0.0006,0.0002,0.0008,0.039,0.0004,0.0004,0.0009
lebensraum,13,0.0047,0.003,0.0003,0.0017,0.0047,0.0006,0.0001,0.0008,0.0008,0.0004,0.0128,0.0283
stereotyp,13,0.0046,0.003,0.0003,0.0017,0.0045,0.0006,0.0124,0.0363,0.0092,0.0004,0.0012,0.0009
deutsch,12,0.0047,0.0029,0.0003,0.0104,0.0047,0.0015,0.0001,0.0008,0.005,0.0003,0.0141,0.01
extremismus,12,0.0046,0.0029,0.0003,0.0781,0.0047,0.0005,0.0131,0.0008,0.0009,0.0004,0.0003,0.0009
grundgesetz,12,0.0047,0.0028,0.0003,0.0397,0.0048,0.0005,0.0158,0.0008,0.0008,0.0004,0.0003,0.0009
hinblick,12,0.0048,0.003,0.0003,0.0017,0.0046,0.0006,0.0001,0.0508,0.0008,0.0004,0.0003,0.0009
perspektive,12,0.0046,0.0028,0.0003,0.0017,0.0047,0.0094,0.0051,0.0008,0.0009,0.1046,0.0003,0.001
religiös,12,0.0047,0.0028,0.0003,0.0018,0.0048,0.022,0.0001,0.0008,0.0009,0.0004,0.0086,0.0009
terror,12,0.0046,0.0028,0.0158,0.0017,0.0046,0.0005,0.0001,0.0008,0.0008,0.0384,0.0003,0.0012
wert,12,0.0047,0.0434,0.0003,0.0484,0.0046,0.0006,0.0134,0.0008,0.0008,0.0003,0.0008,0.0009
zwischenkriegszeit,12,0.0048,0.0029,0.0003,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0003,0.0182,0.0102
europäisch,11,0.0047,0.0029,0.0003,0.0017,0.0044,0.0006,0.0001,0.0008,0.0462,0.0004,0.0007,0.0009
jahrhundert,11,0.0048,0.0029,0.0003,0.0072,0.0048,0.0006,0.0002,0.0008,0.01,0.0004,0.0148,0.0009
afrika,10,0.0047,0.0028,0.0003,0.0017,0.0045,0.0006,0.0001,0.0008,0.0428,0.0004,0.0003,0.0009
courage,10,0.0046,0.037,0.0003,0.0018,0.0047,0.007,0.0001,0.0008,0.0008,0.0004,0.0102,0.0009
ermitteln,10,0.0046,0.003,0.0003,0.0017,0.0046,0.0006,0.0001,0.0425,0.0008,0.0004,0.0003,0.0009
errichtung,10,0.0046,0.0029,0.0447,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0003,0.0013
handeln,10,0.0046,0.0383,0.0003,0.0017,0.0048,0.0006,0.0001,0.0008,0.0008,0.0004,0.0068,0.0191
heutig,10,0.0047,0.0028,0.0003,0.0016,0.0047,0.0006,0.0037,0.0008,0.0008,0.1071,0.004,0.0009
migration,10,0.0047,0.0028,0.0003,0.0016,0.005,0.0007,0.0282,0.0008,0.0008,0.0003,0.0004,0.0009
thema,10,0.0046,0.0028,0.0003,0.018,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0148,0.0009
ausgrenzung,9,0.0045,0.0029,0.0003,0.0017,0.0048,0.0006,0.0013,0.0008,0.0154,0.0004,0.0003,0.0168
ethik,9,0.0046,0.0414,0.0003,0.0105,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.01,0.0009
kulturell,9,0.0046,0.0029,0.0003,0.0017,0.0046,0.0006,0.0369,0.0008,0.0008,0.0004,0.0058,0.0009
menschenwürde,9,0.0046,0.0028,0.0003,0.0191,0.005,0.018,0.0001,0.0008,0.0008,0.0004,0.0021,0.0008
nsdiktatur,9,0.0046,0.0028,0.0722,0.0017,0.0046,0.0006,0.0002,0.0008,0.0008,0.0003,0.0003,0.0009
recherch,9,0.0046,0.0031,0.0003,0.0016,0.0046,0.0005,0.0001,0.0008,0.0008,0.0004,0.0164,0.0009
ziel,9,0.0057,0.0028,0.0003,0.0105,0.0047,0.0006,0.0021,0.0008,0.0009,0.0003,0.0082,0.0014
begründen,8,0.0047,0.0028,0.0003,0.0446,0.0046,0.0006,0.0002,0.0008,0.0008,0.0004,0.0057,0.0009
biologismus,8,0.0046,0.0029,0.0003,0.0017,0.0047,0.0006,0.0001,0.0342,0.0008,0.0004,0.0003,0.0009
chauvinismen,8,0.0047,0.003,0.0003,0.0017,0.0045,0.0006,0.0001,0.0342,0.0008,0.0004,0.0003,0.0009
engagement,8,0.0046,0.0028,0.0003,0.0022,0.0049,0.0007,0.027,0.0008,0.0008,0.0004,0.0003,0.0009
erkenntnis,8,0.0047,0.003,0.0003,0.0017,0.0047,0.0007,0.0001,0.0339,0.0008,0.0004,0.0004,0.0009
ethnozentrismen,8,0.0047,0.0028,0.0003,0.0017,0.0047,0.0006,0.0001,0.0342,0.0008,0.0003,0.0003,0.0009
folge,8,0.0046,0.0028,0.0003,0.0104,0.0046,0.0043,0.0001,0.0008,0.0236,0.0004,0.0003,0.0024
gewalt,8,0.0045,0.0029,0.0353,0.0017,0.0046,0.0006,0.0124,0.0008,0.0008,0.0004,0.0041,0.001
grundlegend,8,0.0061,0.0028,0.0003,0.0018,0.005,0.0006,0.0001,0.005,0.0008,0.0003,0.0126,0.0009
gruppe,8,0.0047,0.0028,0.0004,0.0016,0.0046,0.0006,0.0133,0.0008,0.0008,0.043,0.0003,0.0009
individuell,8,0.0047,0.0028,0.0128,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
jugendliche,8,0.0047,0.0327,0.0004,0.0017,0.0046,0.0012,0.0001,0.0008,0.0009,0.0004,0.0105,0.0009
kinderarbeit,8,0.0047,0.0028,0.0003,0.0018,0.005,0.0238,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
maßnahme,8,0.0047,0.0028,0.0003,0.0017,0.0047,0.0081,0.0144,0.0008,0.0008,0.0005,0.0004,0.0009
motiv,8,0.0047,0.0029,0.0005,0.0166,0.0046,0.0005,0.0002,0.0008,0.0065,0.0003,0.0086,0.0009
recherche,8,0.0046,0.0029,0.0003,0.0017,0.0044,0.0005,0.0001,0.0008,0.0008,0.0004,0.0146,0.0008
sozialisation,8,0.0047,0.0029,0.0003,0.0017,0.0045,0.0006,0.0492,0.0008,0.0008,0.0004,0.0003,0.0009
theorie,8,0.0047,0.0029,0.0003,0.0017,0.0045,0.0006,0.0118,0.03,0.0008,0.0004,0.0003,0.0009
typisch,8,0.0047,0.003,0.0003,0.0017,0.0046,0.0005,0.0001,0.0342,0.0008,0.0003,0.0003,0.0009
versatzstück,8,0.0046,0.0029,0.0003,0.0016,0.0046,0.0006,0.0001,0.0342,0.0008,0.0004,0.0003,0.0009
analyse,7,0.0046,0.0028,0.0003,0.0017,0.0045,0.0006,0.0234,0.005,0.0008,0.0003,0.0075,0.0009
bürgerrecht,7,0.0046,0.0029,0.0003,0.0359,0.0046,0.0006,0.0002,0.0008,0.0134,0.0004,0.0003,0.0009
diversität,7,0.0047,0.0028,0.0003,0.0017,0.0046,0.0006,0.0375,0.0008,0.0008,0.0004,0.0003,0.0009
integration,7,0.0047,0.0028,0.0003,0.0016,0.0048,0.0208,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
jude,7,0.0047,0.0028,0.0003,0.0017,0.0054,0.0005,0.0001,0.0008,0.0202,0.0004,0.0046,0.0009
menschenrechtsverletzung,7,0.0046,0.0029,0.0003,0.0017,0.005,0.0209,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
modell,7,0.0047,0.0028,0.0003,0.0017,0.0046,0.0006,0.0001,0.03,0.0008,0.0004,0.0003,0.0009
nationalismus,7,0.0049,0.0028,0.0003,0.0017,0.0047,0.0006,0.0124,0.0008,0.0008,0.0004,0.0092,0.0009
nennen,7,0.0046,0.0029,0.0003,0.0597,0.0047,0.0006,0.0003,0.0008,0.0008,0.0004,0.0003,0.0009
nsideologie,7,0.0047,0.0029,0.0402,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
ordnung,7,0.0046,0.0029,0.0004,0.0016,0.0045,0.0006,0.0001,0.0295,0.0008,0.0004,0.0004,0.001
partizipation,7,0.0047,0.0029,0.0003,0.0017,0.0047,0.0006,0.0154,0.0008,0.0008,0.0003,0.0003,0.0008
stehend,7,0.0048,0.0028,0.0003,0.0016,0.0046,0.0006,0.0001,0.03,0.0008,0.0004,0.0003,0.0009
verschieden,7,0.0048,0.003,0.0308,0.0017,0.0048,0.0006,0.0136,0.0008,0.0008,0.0003,0.004,0.0009
veränderung,7,0.0048,0.0028,0.0003,0.0017,0.0047,0.0006,0.0001,0.0258,0.0008,0.0004,0.0021,0.0009
weimarer,7,0.0046,0.0029,0.0006,0.0017,0.0046,0.0005,0.0001,0.0008,0.0091,0.0004,0.0019,0.019
wissenschaftlich,7,0.0046,0.0029,0.0003,0.0016,0.0046,0.0006,0.0001,0.03,0.0008,0.0003,0.0003,0.0009
arbeitsmigration,6,0.0046,0.0029,0.0003,0.0017,0.0047,0.0005,0.0048,0.0008,0.0008,0.0657,0.0004,0.0009
auseinandersetzung,6,0.0047,0.0028,0.066,0.0104,0.0047,0.0006,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
auswirkung,6,0.0046,0.0028,0.0003,0.0017,0.0045,0.0006,0.0118,0.0008,0.0008,0.0402,0.0004,0.01
betroffener,6,0.0048,0.0028,0.0003,0.0017,0.0046,0.0006,0.0118,0.0008,0.0008,0.0384,0.0057,0.0009
erziehung,6,0.0046,0.0029,0.0003,0.0017,0.0047,0.0151,0.0001,0.0008,0.0008,0.0003,0.0003,0.0054
frieden,6,0.0047,0.0029,0.0003,0.0017,0.0045,0.0006,0.024,0.0008,0.0008,0.0004,0.0058,0.0009
gerechtigkeit,6,0.0046,0.0028,0.0003,0.0104,0.005,0.0006,0.0252,0.0008,0.0008,0.0003,0.0003,0.0009
grenze,6,0.0047,0.0028,0.0004,0.0016,0.0047,0.0178,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
grundbegriff,6,0.0046,0.0028,0.0004,0.0018,0.0048,0.0178,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
musik,6,0.0047,0.0029,0.0003,0.0017,0.0046,0.0035,0.0001,0.0008,0.0048,0.0004,0.0075,0.0009
neuzeit,6,0.0048,0.0028,0.0003,0.0017,0.0046,0.0006,0.0001,0.0008,0.0249,0.0004,0.0003,0.0021
osten,6,0.0047,0.0029,0.0006,0.0156,0.0047,0.0006,0.0002,0.0008,0.0008,0.0004,0.0003,0.0191
produkt,6,0.0046,0.0028,0.0003,0.0017,0.005,0.0151,0.0001,0.0008,0.0008,0.0004,0.0021,0.0009
republik,6,0.0047,0.003,0.0005,0.0017,0.0047,0.0006,0.0001,0.0008,0.0091,0.0004,0.0004,0.0186
rom,6,0.0047,0.0028,0.0003,0.0017,0.0045,0.0006,0.0001,0.0008,0.0208,0.0371,0.0003,0.0008
sinto,6,0.0046,0.0028,0.0003,0.0016,0.0047,0.0005,0.0001,0.0008,0.0208,0.037,0.0003,0.0009
verbrechen,6,0.0049,0.0029,0.0035,0.0017,0.0045,0.0006,0.0001,0.0008,0.0008,0.0003,0.0073,0.0009
webquest,6,0.0047,0.0179,0.0003,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0093,0.0009
zukunft,6,0.0058,0.0028,0.0003,0.0016,0.0047,0.0173,0.0002,0.0008,0.0008,0.0003,0.0004,0.0009
aktiv,5,0.0046,0.0327,0.0004,0.0173,0.0045,0.0006,0.0008,0.0008,0.0008,0.0004,0.0003,0.001
antidemokratisch,5,0.0049,0.0028,0.0003,0.0016,0.0047,0.0035,0.0001,0.0008,0.0008,0.0004,0.0037,0.0105
arbeitsteilig,5,0.0047,0.003,0.0003,0.0017,0.0047,0.0005,0.0001,0.0008,0.0008,0.0004,0.0093,0.0009
bleiben,5,0.0049,0.0029,0.0003,0.0016,0.0045,0.0006,0.0142,0.0008,0.0008,0.0004,0.0003,0.0009
bundesrepublik,5,0.0048,0.0028,0.0003,0.0018,0.0046,0.0006,0.0016,0.0008,0.0112,0.0004,0.0003,0.0009
ergebnis,5,0.0047,0.0029,0.0003,0.0016,0.0046,0.0151,0.0001,0.0008,0.0008,0.0004,0.0003,0.0009
fachbegriff,5,0.0046,0.0028,0.0003,0.0016,0.0046,0.0006,0.0252,0.0008,0.0008,0.0004,0.0004,0.0009
fachintern,5,0.005,0.0028,0.0003,0.0016,0.0046,0.0006,0.0141,0.0008,0.0008,0.0004,0.0004,0.0009
fakultativ,5,0.0047,0.0028,0.0003,0.0017,0.0045,0.0006,0.0001,0.0008,0.0049,0.0004,0.0075,0.0009
grundbedürfnisse,5,0.0048,0.0028,0.0003,0.0017,0.005,0.0151,0.0001,0.0008,0.0008,0.0003,0.0003,0.0009
herrschaftspraxis,5,0.0046,0.0029,0.0004,0.0016,0.0049,0.0005,0.0001,0.0008,0.0008,0.0004,0.0003,0.0235
kolonie,5,0.0046,0.0028,0.0003,0.0016,0.0047,0.0006,0.0001,0.0008,0.0168,0.0003,0.0025,0.0009
kritisch,5,0.0047,0.0028,0.0003,0.0017,0.0046,0.0006,0.0001,0.005,0.0008,0.0004,0.0003,0.0191
leer,5,0.0049,0.0029,0.0003,0.0017,0.0047,0.0006,0.0142,0.0008,0.0008,0.0004,0.0003,0.0009
legitimität,5,0.0048,0.0029,0.0003,0.0017,0.0047,0.0005,0.0127,0.0008,0.0008,0.0394,0.0003,0.0009
lernorte,5,0.0046,0.0179,0.0003,0.0017,0.0046,0.0006,0.0001,0.0008,0.0008,0.0004,0.0075,0.0009
machtergreifung,5,0.0047,0.0029,0.0003,0.0017,0.0048,0.0006,0.0001,0.0008,0.0008,0.0004,0.0003,0.0237
notwendigkeit,5,0.0045,0.0028,0.0003,0.0191,0.0047,0.0093,0.0001,0.0008,0.0009,0.0003,0.0003,0.0009
sexismus,5,0.0057,0.0028,0.0003,0.0017,0.0047,0.0006,0.0028,0.0008,0.0008,0.0004,0.0003,0.0032
system,5,0.0047,0.0028,0.0006,0.0018,0.0045,0.0005,0.0002,0.005,0.0146,0.0004,0.0003,0.0024
ungleichheit,5,0.0046,0.0028,0.0003,0.0016,0.0045,0.0151,0.0001,0.0008,0.0008,0.0004,0.0004,0.0009
