rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,fähigkeit,500,334.4533622541164,0.02529447640921335
2,kompetenz,885,334.4104028603804,0.025291227419984817
3,entwickeln,491,325.83176459515084,0.024642430942770296
4,angemessen,256,176.54350689043147,0.01335186329162057
5,unterschiedlich,349,154.33759675233682,0.011672445670139524
6,reflektieren,287,147.21288374866805,0.011133608554617307
7,wissen,339,142.41148868806624,0.010770482367835456
8,lernende,351,141.83351994391714,0.010726770991559819
9,ziel,367,138.7804253035887,0.01049586755607213
10,entscheidung,147,130.2845312479698,0.009853328966187217
11,einsetzen,132,124.3063089873062,0.009401200152405115
12,problem,230,121.63050473527419,0.009198830927971153
13,historisch,225,120.53466154630941,0.009115953065704646
14,treffen,119,115.98189638524748,0.008771630586220432
15,bilden,144,114.51934795576905,0.008661019060304104
16,bewusst,171,113.38929970689514,0.00857555429302006
17,beschreiben,189,110.88956106316357,0.008386500788737972
18,meinung,106,108.54565514562134,0.008209232805731
19,nutzen,356,104.82579855815455,0.007927902625453592
20,erwerb,188,104.32172628685903,0.007889779988297577
