rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,393,149.10518045034885,0.011304198105417886
2,unterricht,727,127.86689033667204,0.009694047216359497
3,gesellschaftlich,199,121.79275003487602,0.009233544871073985
4,erkennen,175,118.14491747637864,0.008956989611410294
5,bildung,364,115.25303162080114,0.00873774538051927
6,kritisch,143,109.4161768059252,0.008295232498400524
7,ziel,367,109.08560436276504,0.00827017061675169
8,klassenstuf,138,108.71316893282066,0.008241934952042713
9,leben,339,108.11847014238754,0.008196848705409269
10,kompetenz,885,108.08770157067221,0.008194516029716579
11,zusammenhang,250,107.47488376183257,0.008148056115361301
12,medium,427,107.09127591221305,0.008118973429476109
13,kennen,355,107.04993881344383,0.0081158395158711
14,bedeutung,221,104.00171265552727,0.00788474256635445
15,unterschiedlich,349,101.78906149383951,0.007716993551904677
16,miteinander,102,98.39835429343505,0.007459931887145132
17,handeln,299,96.61675418003473,0.0073248623975024265
18,frage,186,94.11237722063854,0.007134996604817338
19,selbstregulation,107,92.18151993411293,0.006988611393959803
20,vielfältig,146,90.2745120798546,0.006844034294036018
