rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,bezug,232,205.92911719133843,0.014825300887057724
2,fachübergreifend,222,197.3949788634527,0.014210909050447649
3,inhalt,431,189.79209869156574,0.013663560585627394
4,sozial,393,175.35887928697719,0.012624480617916323
5,politisch,237,174.39084661913117,0.012554789766204548
6,leben,339,159.58900133647168,0.011489171591407006
7,kennen,355,134.2196843355455,0.009662777330276756
8,gesellschaft,201,124.3662415019493,0.008953405791303196
9,mensch,286,120.97208697518886,0.008709052963482162
10,entwicklung,379,118.23673477437447,0.008512128798690692
11,sprachbildung,151,115.39985581746706,0.008307895494095708
12,globales,114,113.09904988621207,0.00814225529382287
13,fachbezoge,113,112.36551308111375,0.008089446327341411
14,leitperspektiven,140,112.06054096117309,0.00806749069764732
15,demokratie,124,110.7420662676912,0.007972570735334859
16,politik,100,91.00936510387614,0.00655196914165087
17,kompetenz,885,76.36175677671278,0.005497454832612193
18,rechtserziehung,75,73.23114683806908,0.005272075173176843
19,denken,125,72.63192862784108,0.0052289361048178
20,gesellschaftlich,199,72.1756495305733,0.005196087545091374
