rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,jahrgangsstufe,164,132.55179997473834,0.02362448267709814
2,niveaustuf,102,103.15974507814224,0.018385986542897886
3,förderschwerpunkt,103,99.92592455821195,0.01780962819190984
4,sonderpädagogisch,92,89.93605004358665,0.016029149786772168
5,unterricht,727,81.52311859834163,0.014529727272482033
6,niveaustufen,86,74.81709203881127,0.013334523523321495
7,gymnasial,96,70.26715355596397,0.012523595698196725
8,beruflich,119,68.10997951535803,0.012139126224651341
9,kompetenz,885,62.9811388379472,0.011225021642441364
10,psychologie,62,62.94722533789503,0.011218977296799472
11,erreichen,148,54.15492634847901,0.009651940748016941
12,kerncurriculum,80,54.07553579060744,0.009637791103428791
13,schriftlich,51,52.32339907948081,0.009325510746709325
14,wissen,339,52.29840948277699,0.00932105689323808
15,unterstützung,54,50.88567289667438,0.009069267245628282
16,entwicklung,379,50.44214662039157,0.008990218309039885
17,lernende,351,49.460899510046715,0.008815332299459385
18,gymnasium,88,47.48609594706211,0.008463366407081516
19,kompetenzorientiert,46,44.20462537448377,0.007878515467961424
20,wesentlich,88,43.860678983759584,0.007817214485620463
