term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
arbeitslosigkeit,20,0.0,0.0,0.0001,0.0,0.0,0.0014,0.0001,0.0196,0.0,0.0,0.0021,0.0,0.0,0.0,0.0
anwenden,19,0.0,0.0,0.0001,0.0,0.0014,0.0001,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
persönlich,19,0.0,0.0,0.0001,0.0,0.0,0.014,0.0001,0.0001,0.0,0.001,0.0,0.0,0.0,0.0007,0.0014
gesichtspunkt,18,0.0,0.0001,0.0001,0.0,0.0138,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argument,18,0.0,0.0133,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sozialverhalten,18,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0108,0.0,0.0
beobachtung,18,0.0,0.0,0.0126,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0012,0.0,0.0
deutung,18,0.0,0.0,0.0001,0.0,0.0,0.0001,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0013
gesetzmäßigkeit,16,0.0,0.0118,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angebot,16,0.0,0.0,0.0001,0.0,0.0,0.0066,0.0001,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grundkurs,16,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beteiligt,16,0.0,0.0,0.0139,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kontrovers,16,0.0,0.0,0.0001,0.0,0.0,0.0231,0.0001,0.0001,0.0,0.0008,0.0,0.0,0.0,0.0,0.0
definition,16,0.0,0.0123,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
körper,16,0.0,0.0,0.0105,0.0,0.0016,0.0001,0.0001,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0
verständlich,16,0.0,0.0118,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasser,16,0.0,0.0,0.0111,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0007,0.0,0.0,0.0,0.0
fachkonzept,16,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0085,0.0,0.0006,0.0,0.0,0.0
primat,16,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0096,0.0,0.0
krankheit,14,0.0,0.002,0.009,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
operator,14,0.0,0.0107,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbeits,13,0.0,0.0,0.001,0.0,0.0,0.0117,0.0001,0.0001,0.0,0.0,0.0014,0.0,0.0,0.0,0.0
sucht,13,0.0,0.0,0.0001,0.0,0.0,0.0179,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konfrontation,13,0.0,0.0,0.0001,0.0,0.0,0.0145,0.0001,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verknüpfung,13,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0099,0.0001,0.0,0.0,0.0004,0.0,0.0,0.0,0.0
rassistisch,12,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0096,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anforderungsniveau,12,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indikator,12,0.0,0.0,0.0001,0.0,0.0,0.0001,0.003,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marktwirtschaft,12,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verschiebung,11,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0146,0.0,0.0,0.0,0.0,0.0,0.0004,0.0
geschichtskulturell,10,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbeitsmarkt,10,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
süchte,10,0.0,0.0,0.0001,0.0,0.0,0.013,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nachfrage,10,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instabilität,8,0.0,0.0,0.0001,0.0,0.0,0.0113,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bezogen,8,0.0,0.0,0.0001,0.0,0.0,0.0124,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
komplexere,8,0.0,0.0,0.0001,0.0,0.0,0.0124,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offenkundig,8,0.0,0.0,0.0001,0.0,0.0,0.0123,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verfolgt,7,0.0,0.0,0.0001,0.0,0.0,0.011,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
