document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,2,0.9632260837612668,"Telefax -- www.schulministerium.nrw poststellemsb.nrw.de Vorwort Liebe Leserinnen und Leser, ein wesentlicher Bestandteil des Bildungsauftrags der Schulen ist es, unsere Schülerinnen und Schüler zur gesellschaftlichen Teilhabe und zur selbstbestimmten Gestaltung ihrer Zukunft zu befähigen. Die Basis hierfür bilden die Unterrichtsvorgaben. Sie sind auch Grundlage für die Gestaltung eines Unterrichts, der zur allgemeinen Bildung beiträgt und auf die Berufsund Arbeitswelt oder auf die",NRW,,Sek1,2024.0,"Ethik, Philo"
1,2,0.6324623210384188,einer globalisierten und komplexen Welt werden in Beziehung zu lokalem Handeln gesetzt. Dabei wird die eigene Rolle in unterschiedlichen Strukturen des Zusammenlebens in den Blick genommen. Inhaltsfeld : Gegenwart und Zukunft Dieses Inhaltsfeld greift das Spannungsverhältnis von Gegenwart und Zukunft auf. Dabei stehen das menschliche Handeln und die damit verbundene Verantwortung des Menschen für sich und die Welt im Fokus. Krieg,NRW,,Sek1,2024.0,"Ethik, Philo"
2,2,0.6121543967008916,"lokalem Handeln gesetzt. Dabei wird die eigene Rolle in unterschiedlichen Strukturen des Zusammenlebens in den Blick genommen. Inhaltsfeld : Gegenwart und Zukunft Dieses Inhaltsfeld greift das Spannungsverhältnis von Gegenwart und Zukunft auf. Dabei stehen das menschliche Handeln und die damit verbundene Verantwortung des Menschen für sich und die Welt im Fokus. Krieg und Frieden, Konsumgewohnheiten und Konsumverantwortung sowie ökologische Krisen werden",NRW,,Sek1,2024.0,"Ethik, Philo"
3,3,0.9611513813026598,"der Schülerinnen und Schüler sollen im Rahmen der Behandlung der nachfolgenden obligatorischen Inhaltsfelder entwickelt werden: . Das Selbst . Zwischenmenschliche Beziehungen . Verantwortung . Strukturen des Zusammenlebens . Gegenwart und Zukunft . Sinnsuche und Lebensentwürfe . Menschliche Erkenntnis Bezieht man übergeordnete Kompetenzerwartungen sowie die unten aufgeführten inhaltlichen Schwerpunkte aufeinander, so ergeben sich die nachfolgenden konkretisierten Kompetenzerwartungen: Inhaltsfeld : Das Selbst Inhaltlicher",NRW,,Sek1,2024.0,"Ethik, Philo"
4,2,0.6241586947734874,"für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld : Gegenwart und Zukunft Inhaltlicher Schwerpunkt: - Nachhaltiges Leben und Lernen Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutung kritischen Denkens sowie der Verantwortungsübernahme für Lernprozesse, überprüfen ihr alltägliches Verhalten als Konsumentin und Konsument,",NRW,,Sek1,2024.0,"Ethik, Philo"
5,2,0.8140541724883853,"in einer pluralen Welt, erläutern Wahrnehmungs- und Erkenntnisprozesse auch im Hinblick auf den Einfluss und den Umgang mit Medien, erläutern Konzepte von Nachhaltigkeit, reflektieren Chancen und Grenzen der Gestaltung von Zukunft. Methodenkompetenz Die Schülerinnen und Schüler erschließen Kernaussagen und Grundgedanken einfacher diskursiver und präsentativer Materialien mit philosophischem Gehalt, recherchieren in analogen und digitalen Materialien Informationen und Begriffe für den philosophischen Diskurs,",NRW,,Sek1,2024.0,"Ethik, Philo"
6,3,0.9611513813026598,"der Schülerinnen und Schüler sollen im Rahmen der Behandlung der nachfolgenden obligatorischen Inhaltsfelder entwickelt werden: . Das Selbst . Zwischenmenschliche Beziehungen . Verantwortung . Strukturen des Zusammenlebens . Gegenwart und Zukunft . Sinnsuche und Lebensentwürfe . Menschliche Erkenntnis Bezieht man übergeordnete Kompetenzerwartungen sowie die unten aufgeführten inhaltlichen Schwerpunkte aufeinander, so ergeben sich die nachfolgenden konkretisierten Kompetenzerwartungen: Inhaltsfeld : Das Selbst Inhaltliche",NRW,,Sek1,2024.0,"Ethik, Philo"
7,2,0.5906400998206147,"demokratischen Gesellschaft, beurteilen gesellschaftliche Probleme hinsichtlich ethischer Aspekte, beurteilen Freiheitsrechte und deren mögliche Grenzen und Gefährdungen, beurteilen Gerechtigkeitsgrundsätze, reflektieren das Verhältnis von Recht, Gerechtigkeit und Staat. Inhaltsfeld : Gegenwart und Zukunft Inhaltliche Schwerpunkte: - Utopien und ihre Funktion - Friedenskonzepte - Nachhaltige Entwicklung Sachkompetenz Die Schülerinnen und Schüler erläutern Wirkungen von Utopien und Dystopien, benennen Krisenphänomene der Welt und deren Auswirkungen",NRW,,Sek1,2024.0,"Ethik, Philo"
8,3,0.9721711384470991,"auch mit gesellschaftlich-globalen Problemfeldern bei und fördert dadurch die Persönlichkeitsentwicklung der Schülerinnen und Schüler. Diese sollen ein die eigene Persönlichkeit bejahendes und stabiles Ich entwickeln, das sich in Gegenwart und Zukunft den zwischenmenschlichen und gesellschaftlichen Anforderungen zu stellen weiß. Die Thematisierung sozialer, ökonomischer, ökologischer und politischer Phänomene und Probleme der nachhaltigen Entwicklung leistet einen Beitrag, um wechselseitige Abhängigkeiten und Wertmaßstäbe für",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,5,0.9731645292449154,"aus den didaktischen Bereichen Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen, Entwicklung ethischer Urteilsfähigkeit sowie Werteorientierung in lebensanschaulichen und religiösen Diskursen und lauten: - Fragen nach dem Ich, - Fragen nach der Zukunft, - Fragen nach Moral und Ethik, - Fragen nach der Wirklichkeit, - Fragen nach Orientierungsmöglichkeiten. Die inhaltsbezogenen Kompetenzbereiche sind im Unterrichtskontext systematisch und kumulativ zu festigen. Dies geschieht dadurch, dass",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
10,5,0.9738513782143042,die Schuljahrgänge und Leitthemen für die Schuljahrgänge und Fragen nach dem Ich Ich und meine Beziehungen Das Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Fragen nach,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
11,1,0.9664736834410954,"differenzierten Einschätzung ihrer Wünsche, Hoffnungen und Ängste. Auf dieser Grundlage ist es ihnen möglich, ein positives Selbstwertgefühl zu entwickeln und ihre Persönlichkeit eigenverantwortlich und selbstbejahend zu entfalten. Fragen nach der Zukunft Die Schülerinnen und Schüler haben mit Blick auf ihre Zukunft verschiedene, zum Teil sich widersprechende Erwartungen. Diese beziehen sich nicht nur auf Zielvorstellungen für ein persönliches Lebensglück sowie eine gelungene",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
12,1,0.9664369083701266,"ist es ihnen möglich, ein positives Selbstwertgefühl zu entwickeln und ihre Persönlichkeit eigenverantwortlich und selbstbejahend zu entfalten. Fragen nach der Zukunft Die Schülerinnen und Schüler haben mit Blick auf ihre Zukunft verschiedene, zum Teil sich widersprechende Erwartungen. Diese beziehen sich nicht nur auf Zielvorstellungen für ein persönliches Lebensglück sowie eine gelungene individuelle Lebensgestaltung, sondern auch auf gesellschaftliche Pflichten innerhalb eines sozialen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
13,3,0.9690797672017781,"Ziele und Bedürfnisse verbunden. Gelegentlich sorgen Misserfolg, Langeweile oder ein mangelndes Selbstkonzept gar dafür, dass sich die Schülerinnen und Schüler in Süchte und Abhängigkeiten flüchten. Der Kompetenzbereich Fragen nach der Zukunft sensibilisiert die Schülerinnen und Schüler für die Handlungsspielräume, Chancen, Risiken, Erfordernisse und Verpflichtungen, die für eine Gestaltung der Zukunft relevant sind. Die Schülerinnen und Schüler reflektieren ihre Hoffnungen und Befürchtungen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
14,3,0.9711960592905616,"Schüler in Süchte und Abhängigkeiten flüchten. Der Kompetenzbereich Fragen nach der Zukunft sensibilisiert die Schülerinnen und Schüler für die Handlungsspielräume, Chancen, Risiken, Erfordernisse und Verpflichtungen, die für eine Gestaltung der Zukunft relevant sind. Die Schülerinnen und Schüler reflektieren ihre Hoffnungen und Befürchtungen angesichts kommender Lebensphasen, entwickeln eigene Zielvorstellungen für eine gelungene Gestaltung ihrer privaten wie beruflichen Zukunft und analysieren das Spannungsfeld",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
15,4,0.9730231670636263,"für eine Gestaltung der Zukunft relevant sind. Die Schülerinnen und Schüler reflektieren ihre Hoffnungen und Befürchtungen angesichts kommender Lebensphasen, entwickeln eigene Zielvorstellungen für eine gelungene Gestaltung ihrer privaten wie beruflichen Zukunft und analysieren das Spannungsfeld zwischen eigenen Bedürfnissen einerseits und gesellschaftlichen Anforderungen andererseits. Sie erhalten Einsicht in die Notwendigkeit, die natürlichen Lebensgrundlagen zu erhalten und der Umwelt sowie den Menschen nicht",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
16,3,0.9731180284410395,"veränderten Lebensbedingungen des Alterns auseinander und steigern dadurch ihre Empathie gegenüber älteren Menschen. Eine intensive Beschäftigung mit diesen Aspekten leistet somit einen wichtigen Beitrag, damit die Schülerinnen und Schüler der Zukunft realistisch, verantwortungsbewusst und selbstbejahend entgegentreten. Fragen nach Moral und Ethik Moralische Normen bieten für die Schülerinnen und Schüler Orientierung und Verlässlichkeit im Alltag. Eben dort erfahren die Schülerinnen und Schüler",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
17,4,0.9793739880949804,"Vorbildern für das eigene Leben. Identifikations- und Abgrenzungsangebote bezüglich verschiedener Kriterien: Schönheit, Berühmtheit, Reichtum, Erfolg, Mut, Zivilcourage, Hilfsbereitschaft, Gewaltlosigkeit ... Grundbegriffe: Familienformen, Freundschaft, Idol, Vorbild Inhaltsbezogener Kompetenzbereich: Fragen nach der Zukunft Leitthema: Glück und Lebensgestaltung Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... beschreiben individuelle Zukunftswünsche und nennen Kriterien für glückliches Leben. Berufswunsch,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
18,1,0.9803455386133632,"Erwartung und sozialer Rolle zu begegnen. Nein-Sagen, Abgrenzung gegenüber Gruppenzwängen, Mediation, Beratungslehrkraft, Konfliktlotsen, Vertrauensperson, Aushalten des Konflikts, psychologische Hilfe ... Grundbegriffe: soziale Rolle, Selbstwertgefühl, Konflikt Inhaltsbezogener Kompetenzbereich: Fragen nach der Zukunft Leitthema: Konstruktiver Umgang mit Krisen Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... beschreiben individuelle Krisensituationen und -verläufe. Sucht, Misserfolg, soziale Ausgrenzung,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
19,4,0.9793424060648,"eigenen Endlichkeit. Krankheit, Altern, Sterben, Tod Trauer Phasen der Trauerbewältigung, Leiden, carpe diem vs. memento mori religiöse Jenseitsvorstellungen ... Grundbegriffe: Endlichkeit, Freiheit, Gender/Sex, Glück, Identität Inhaltsbezogener Kompetenzbereich: Fragen nach der Zukunft Leitthema: Verantwortung für Natur und Umwelt Erwartete Kompetenzen am Ende von Schuljahrgang am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler... benennen die Chancen und Gefahren,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
20,1,0.9657331756224997,"Erfolg und Misserfolg gilt und nehmen Stellung dazu, Was ist Erfolg/Misserfolg für mich persönlich persönliche Bezugsnorm Eingehen auf die Begleiterscheinungen von Erfolg und Misserfolg Gefühle, Folgen Erfahrungen für die persönliche Zukunft nutzen Sein: Ich Mensch sein Ethik / Stärken/Schwächen - Erfolge/Misserfolge inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise beschreiben und bewerten an ausgewählten Beispielen den eigenen Umgang mit Erfolg und Misserfolg, setzen sich mit",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
21,5,0.5383831496985473,"befähigen. Dies geschieht in Dialog und Auseinandersetzung mit Erfahrungen und Fragen, Befürchtungen und Hoffnungen der Schülerinnen und Schüler sowie mit Herausforderungen, die unsere private und öffentliche Lebensgestaltung in Gegenwart und Zukunft betreffen. Der Ethikunterricht trägt damit zur Persönlichkeitsbildung bei und will zur aktiven, mündigen Teilnahme an den relevanten Fragen des öffentlichen Lebens befähigen. Wertbasis des Fachs selbst sind die Grundwerte, wie",,,,2006.0,"Ethik, Philo"
22,2,0.522760023780215,"zu verantworten sind. Ziel des Fachs ist es hier nicht zuletzt, die Schülerinnen und Schüler zu befähigen, sowohl ihre Lebensgestaltungschancen als auch ihre Verantwortung in dieser Welt und für die Zukunft zuversichtlich wahrzunehmen. Ethische Fragestellungen erfordern interdisziplinäres Arbeiten. So sind die Bezugswissenschaften des Faches Ethik neben der Philosophie mit Schwerpunkt praktische Philosophie die Religionswissenschaft und die Gesellschaftswissenschaften. Darüber hinaus werden für",,,,2006.0,"Ethik, Philo"
23,4,0.5494156633280222,"entwickelten, ihr Verhalten an der inneren Vorstellung zukünftiger Zustände auszurichten. Es sind insbesondere zwei antizipative Leistungen, die Voraussetzungen für solches Verhalten sind: die Fähigkeit, mehr oder weniger weit in der Zukunft liegende Effekte des eigenen Verhaltens zu antizipieren und zu bewerten und das Verhalten an solchen mental repräsentierten Zielzuständen auszurichten sowie die Fähigkeit, zukünftige Veränderungen der eigenen Bedürfnislage zu antizipieren und",,,,2006.0,"Ethik, Philo"
24,4,0.5973509434422918,"Was hier mit menschlichen Embryonen geschieht, ist nicht Therapie, sondern das Gegenteil: Sie werden getötet, und zwar werden bestimmte existierende Embryonen getötet im Dienst wissenschaftlicher Verfahren, die vielleicht einmal in Zukunft einer unbestimmten Zahl von Menschen zu einem besseren Leben verhelfen werden. Und dies, obwohl die Wissenschaft bereits auf dem besten Wege ist, mit Stammzellen, die erwachsenen Menschen entnommen werden, das",,,,2006.0,"Ethik, Philo"
25,2,0.6782637237413338,"für die moralische Beurteilung einer Handlung. Aktuelle Versionen des Utilitarismus Präferenzutilitarismus; Singer / Hoerster gehen vom Begriff des Interesses aus. Z.B. unterscheidet Hoerster das Überlebensinteresse als rationale Orientierung an der Zukunft vom Überlebensinstinkt vieler Lebewesen, die keine Zukunftsorientierung kennen. Das Vorhandensein dieses bewussten Überlebensinteresses unterscheidet den Menschen als Person von dem Menschen als Gattungswesen. Der Embryo ist als bloßes Gattungswesen daher",,,,2006.0,"Ethik, Philo"
