topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,1,3,27,1,72,104
2,12,8,8,1,9,38
3,0,1,2,0,2,5
4,0,1,1,0,0,2
5,2,6,4,0,7,19
6,6,1,11,0,7,25
7,4,7,6,1,7,25
8,0,0,0,0,0,0
9,18,4,8,2,22,54
10,16,6,3,1,14,40
11,0,4,7,1,16,28
12,4,6,6,1,7,24
13,12,15,16,11,38,92
14,11,2,13,0,13,39
15,0,3,0,0,2,5
16,1,4,0,1,0,6
17,0,1,1,0,0,2
18,0,0,0,0,0,0
19,10,12,7,0,18,47
20,3,4,2,3,2,14
