topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,11,0.2409,35,10.4649
2,7,0.1501,21,10.4724
3,6,0.1399,22,7.4871
4,9,0.1163,16,21.6539
5,3,0.0949,14,15.3786
6,12,0.0727,9,22.8459
7,8,0.0601,7,11.0684
8,4,0.0484,6,16.6459
9,10,0.0363,2,31.843
10,2,0.0276,3,17.4658
11,1,0.0064,0,1.3086
12,5,0.0064,0,1.2441
