topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.2506,71,22.3394
2,3,0.1289,37,24.0577
3,7,0.1029,30,29.9135
4,2,0.0934,27,30.3481
5,14,0.0599,17,35.7981
6,13,0.0583,13,16.6284
7,4,0.0576,15,14.0696
8,15,0.0485,11,29.3233
9,10,0.0441,11,29.1191
10,6,0.0438,9,28.5707
11,5,0.0358,10,48.9081
12,11,0.0327,9,13.8394
13,8,0.0217,4,33.1324
14,9,0.0134,3,54.8433
15,12,0.0083,1,23.0027
