topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.2549,89,41.2227
2,5,0.1725,61,25.3354
3,8,0.1434,46,25.2952
4,1,0.1063,32,32.5039
5,9,0.0769,21,60.0312
6,4,0.0673,20,26.4615
7,3,0.0638,17,19.2923
8,6,0.06,16,28.574
9,2,0.0363,8,34.0779
10,10,0.0186,2,21.3789
