rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,hinblick,96,54.745979167145705,0.015331697178454671
2,menschenrecht,147,52.891231271235796,0.014812272126330805
3,achtung,78,45.06054241396195,0.012619275451782855
4,handeln,287,43.75382524617316,0.012253327263090148
5,afb,45,41.967992502504636,0.011753202007248055
6,toleranz,90,41.64591702804307,0.011663004266369667
7,einzeln,101,40.862142818799484,0.011443507071959874
8,überprüfen,56,39.19348353703175,0.010976196427574986
9,unterschiedlich,193,38.30407806605183,0.010727117032935017
10,leistung,95,37.521631955063675,0.010507991774520987
11,miteinander,70,35.63746091240043,0.009980326724082686
12,partizipation,64,35.2497369267883,0.009871744014874407
13,anspruch,66,34.71920081813885,0.009723166547016632
14,wert,295,33.54128466748917,0.009393289284830228
15,herrschaft,53,33.30546101652499,0.009327246502161903
16,legitimität,34,33.18746788433482,0.009294202340756848
17,erschließen,47,31.292862546274133,0.008763615149556104
18,inklusion,29,29.13845652330601,0.008160270369791738
19,sachverhalte,27,28.674606302054382,0.008030368389106058
20,umgang,103,27.194490084825002,0.00761585952513639
