rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,werturteil,72,72.55161373852309,0.05046442743317339
2,historisch,115,49.361899774056255,0.03433445351180067
3,geltend,48,34.637647029358625,0.024092765617435393
4,gegenwärtig,32,30.409726138012452,0.02115196808006445
5,perspektive,88,24.715597451243063,0.017191326419573737
6,berücksichtigung,41,23.423607339754792,0.016292662173998752
7,sachurteil,29,18.51284652931692,0.012876904483850668
8,politisch,113,18.338333068491927,0.012755518873991536
9,überprüfen,54,17.998407703729324,0.012519078386746398
10,deutung,24,17.71279674672791,0.012320417148615122
11,hinblick,44,17.2287144426611,0.011983706012274241
12,geschichte,36,16.940640770037902,0.011783331793171486
13,kontext,71,15.448899877430074,0.01074572771870645
14,kriterium,93,14.911980227944076,0.010372264727427125
15,nehmen,51,14.815623988137236,0.01030524261419074
16,kategorie,20,14.727524774649629,0.010243963806775265
17,anthropologie,15,14.34613185132741,0.009978679900453268
18,hinaus,19,14.110330201468823,0.0098146643171363
19,mensch,162,13.813126864592444,0.009607939815035648
20,wandel,27,13.705441507484599,0.009533037554295186
