rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,178,127.22908741462248,0.0320984141591739
2,gesellschaftlich,270,101.6416567797622,0.025643003981544305
3,wert,1230,81.01949777226753,0.020440273897332245
4,entwicklung,107,78.10728762647456,0.019705557259197596
5,europäisch,61,71.47497880513119,0.0180323031338634
6,gesellschaft,171,59.80386498508295,0.015087817303560173
7,freiheit,93,46.88727494765326,0.011829112356675303
8,unterschiedlich,106,46.686837972153434,0.011778544446591668
9,frage,175,44.67296213588772,0.01127046707237496
10,politisch,113,42.09532330357887,0.010620158872626686
11,institution,51,40.94979393392131,0.010331155179477977
12,rolle,54,40.57885597152817,0.010237571859922651
13,verschieden,148,39.950339889243644,0.01007900458631544
14,leben,132,38.538110309453046,0.009722715542189632
15,erörtern,46,36.88092937163977,0.009304628128693768
16,bedeutung,169,36.3393496900556,0.009167993894550199
17,aufgabe,100,34.976319754828836,0.008824117346652926
18,handeln,338,32.88597046072878,0.008296746611368937
19,religion,126,32.32613812575452,0.008155507445759422
20,inhalt,76,29.872856660295447,0.007536573158581002
