rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,240,64.70365527778564,0.06744891601754811
2,unglück,67,40.74330001530948,0.04247196559780547
3,vorbild,26,20.87819212020088,0.02176401659022095
4,ziel,95,20.72404413382171,0.021603328379594736
5,konflikt,24,17.737954372346476,0.01849054415314081
6,krise,20,16.673701269303493,0.017381136688286104
7,glücksvorstellung,144,16.416188561405367,0.017112698175285504
8,zusammenhang,70,15.459665250856519,0.01611559128595979
9,idol,15,14.25553327315788,0.014860370135173835
10,hoffen,17,14.17663709922165,0.014778126537233588
11,themenbereich,14,11.723678018617573,0.012221092775974827
12,unterschied,22,11.084369226429082,0.011554659251493467
13,regel,50,10.978394498813687,0.011444188205117091
14,jahrgangsstufe,18,10.814796115267177,0.011273648633819893
15,schöpfungsmyth,12,10.395276503750932,0.010836329553106561
16,liebe,38,10.281625652644834,0.010717856699004763
17,vorurteil,15,10.109856694166089,0.010538799889847458
18,toleranz,25,10.003548069279738,0.01042798077953419
19,begriff,116,9.909358600278207,0.010329795019283905
20,menschenwürde,19,9.900281005419878,0.010320332278259273
