rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,konsum,86,52.46715664185655,0.030478204924928053
2,situation,63,45.76811147287859,0.026586725292151923
3,handlung,68,45.09570925821261,0.02619612641463974
4,argument,38,32.445566346369375,0.018847650288353866
5,wahrnehmung,36,31.024729246226816,0.018022285106118346
6,sozial,91,30.23377250933747,0.01756281783065265
7,ethisch,76,30.06494838611901,0.017464747789258054
8,bedürfnis,60,29.36544921185303,0.01705840827054496
9,begriff,116,28.874769733110554,0.016773372246815795
10,definieren,53,26.656866835870524,0.015484991032123743
11,inhaltsbezogen,40,26.40520548419779,0.01533880079162104
12,relevanz,31,26.347009108120787,0.015304994479453781
13,denken,51,26.03367000874499,0.015122975595774668
14,entwickeln,43,24.91738411494214,0.014474524404520522
15,methodischdidaktisch,36,24.783071521451365,0.014396502132866779
16,ding,66,24.760721829681433,0.014383519182591377
17,relevant,27,23.02333675179253,0.013374271077174388
18,folge,30,22.385612516222253,0.01300381665994763
19,prüfen,51,22.201723040286623,0.012896995145502676
20,weg,52,20.809159748412952,0.012088054236614187
