rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gesellschaftlich,405,174.99890173699038,0.029135222970059178
2,entscheidung,254,132.66794187563963,0.022087624717410336
3,führen,109,113.91341006054859,0.018965219601102985
4,zusammenhang,170,106.3467891155182,0.01770546776166169
5,entwicklung,218,80.31434918909613,0.013371378037767966
6,beitrag,238,79.81405679977799,0.013288085341823424
7,leitperspektive,167,72.61930492481775,0.012090245252482399
8,ökonomisch,66,70.74027368710475,0.01177740903731144
9,verwendung,69,68.78348618170021,0.01145162733406012
10,folge,144,66.8374717373501,0.01112763921655577
11,norm,1229,63.22774914965863,0.010526663602374416
12,wandel,70,62.80484191883096,0.010456254609269234
13,wissen,106,60.24375545365504,0.010029864360714154
14,nachhaltig,135,58.05777218498806,0.009665924305609403
15,verschieden,305,57.839031878802544,0.009629506662241378
16,ethisch,366,57.812140784666326,0.009625029616866858
17,kriteriengeleiten,56,57.61223163211482,0.009591747135231074
18,gesellschaft,272,56.693752390462734,0.009438831332712937
19,information,158,51.34021065189521,0.008547530697768932
20,ökologisch,76,50.66541365022493,0.008435185072121869
