rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,experiment,159,124.54684297507623,0.02921296295469744
2,deutschland,68,52.3539818201511,0.01227983700678015
3,modell,63,49.26250496906362,0.01155471867725175
4,kultur,113,48.64182715157072,0.011409136198755278
5,abhängigkeit,53,46.56038364028987,0.010920925251493362
6,kind,45,45.90897304622945,0.010768134276643903
7,phwert,46,43.52323072987267,0.010208548820743334
8,enzymaktivität,41,42.33466682581451,0.009929766376570984
9,verschieden,305,42.13474981858047,0.009882875038446011
10,fahren,37,41.67682648267113,0.009775467278213278
11,temperatur,38,39.52752016495737,0.009271338836754236
12,planen,60,38.79751202330221,0.009100112490992367
13,norm,1229,38.450820846010316,0.009018794680945786
14,chance,47,38.19469275819837,0.00895871880778692
15,jugendliche,74,36.34685409948512,0.008525300818267504
16,freundschaft,65,34.2737970709285,0.008039056954259495
17,selbstständig,54,33.5887618602254,0.007878379190336264
18,globalisierung,35,33.017849811844194,0.007744469473145856
19,kommunikation,83,31.85034756635132,0.007470627125701252
20,medium,123,31.6923978192905,0.007433579377244754
