rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,geschichte,13,6.66425820160009,0.05769592577543699
2,fähigkeit,45,6.595943403110398,0.05710448927586095
3,fördern,21,5.07131973749161,0.043905034634998466
4,kritisch,21,3.6055735294816293,0.031215312558703856
5,kultur,13,3.411452927229628,0.029534710229051398
6,perspektive,20,3.392070329486653,0.029366905068014072
7,denken,10,3.311367244728883,0.028668216774857133
8,beitrag,16,2.914705700221276,0.025234112882486004
9,distanz,5,2.5749727016538277,0.02229286881962723
10,fremd,5,2.4752557630784024,0.021429567772074755
11,erfassen,17,2.3920385316030206,0.02070911321206263
12,menschlich,9,2.3700132489474064,0.020518428962617397
13,alltag,9,2.358597953741895,0.020419600855278497
14,leisten,10,2.35532326397301,0.02039125017435833
15,ermöglichen,13,2.3490435840027923,0.02033688374099172
16,interesse,7,2.342582754858144,0.020280949005646698
17,reflexion,8,2.342141878368456,0.020277132110133992
18,historisch,7,2.318457695478665,0.020072085904431283
19,lernen,25,1.8614092543977334,0.01611518145465273
20,moral,10,1.7935287518562548,0.015527504879442579
