rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,religion,114,80.44638564775526,0.05965034739598645
2,verantwortung,268,54.82896171126445,0.040655233757284706
3,weltanschauung,56,51.84886453660504,0.03844551569088714
4,handeln,523,41.899942632023134,0.03106847018355539
5,welt,159,39.33671477696141,0.029167857362005122
6,kirche,39,35.78601188867369,0.026535039752104153
7,ethik,635,32.47534699419487,0.02408020838240086
8,rrk,31,31.80664976942494,0.023584374772984106
9,rev,29,30.970374743063857,0.022964283572623034
10,mensch,422,26.274006137097516,0.019481964055222643
11,eth,17,21.153112210461217,0.015684862429807656
12,ethischmoralisch,252,20.51473152297298,0.015211508288749058
13,rjued,21,19.273652743325503,0.014291258363837427
14,rsyr,21,19.273647666458608,0.01429125459938149
15,glück,237,19.144368480139264,0.014195395123372395
16,vorstellung,77,18.84772068588976,0.01397543317183468
17,verschieden,193,18.318641424794436,0.01358312515861285
18,bild,28,17.832400190106558,0.013222581197142848
19,risl,19,17.417654546001476,0.01291505064057855
20,themenfelder,22,15.660897042663017,0.011612429093061344
