term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
ressource,36,0.0,0.0,0.0,0.0001,0.0029,0.0165,0.0,0.0,0.0,0.0,0.0,0.0
sinn,36,0.0079,0.0008,0.0,0.0001,0.0012,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0
latein,36,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0139
technisch,36,0.0,0.0011,0.0099,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0003,0.0009
thematisch,36,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0077,0.0
fächerübergreifend,35,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0132
handlung,35,0.0,0.0,0.0,0.0144,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0
prägung,35,0.0,0.0,0.0,0.0001,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0
spanisch,35,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0134
tier,35,0.0,0.0,0.0102,0.0001,0.0,0.0001,0.0,0.0,0.003,0.0,0.0,0.0
vorurteil,34,0.0,0.0,0.0,0.0004,0.0,0.0001,0.0114,0.0,0.0,0.0,0.0018,0.0
überzeugung,34,0.0,0.0,0.0,0.0001,0.0,0.008,0.0,0.0103,0.0,0.0,0.0,0.0
verbindung,33,0.0,0.0,0.0,0.0001,0.009,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
katholisch,33,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0127
inhaltsfelder,32,0.0088,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
internet,32,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.01,0.0,0.0,0.0
engagement,32,0.0008,0.0,0.0,0.0001,0.0088,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
einstellung,31,0.0,0.0,0.0055,0.0001,0.0,0.0105,0.0,0.0,0.0,0.0009,0.0,0.0
leitperspektive,31,0.0083,0.0006,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
fenster,31,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0143,0.0,0.0
austausch,30,0.0,0.0012,0.0,0.0001,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
weltanschaulich,30,0.002,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0094,0.0,0.0,0.0,0.0
ideengeschicht,30,0.0081,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
russisch,30,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0116
begründet,29,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0128,0.0,0.0,0.0,0.0
kulturelle,29,0.0,0.0,0.0,0.005,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0
leistungseinschätzung,29,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0126
gemäß,28,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0108
persönlichkeitsentwicklung,28,0.0,0.0,0.0,0.0001,0.0,0.0001,0.013,0.0,0.0,0.0,0.0,0.0
kulturkreis,28,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0127,0.0,0.0007
naturwissenschaftlich,27,0.0,0.0,0.0,0.0001,0.0013,0.0001,0.0,0.0,0.0001,0.0108,0.0,0.0
grundsatzband,27,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0105
definieren,27,0.0,0.0,0.0023,0.0145,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
diversität,27,0.0,0.0,0.0,0.0215,0.0,0.0001,0.0,0.0,0.0004,0.0,0.0,0.0
gestalten,26,0.0,0.0,0.0124,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
lebensverhältnis,26,0.0,0.0,0.0,0.0211,0.0,0.0001,0.0,0.0,0.0003,0.0,0.0,0.0
governance,25,0.0,0.0,0.0,0.0202,0.0,0.0001,0.0,0.0,0.0003,0.0,0.0,0.0
tod,25,0.0,0.0,0.0,0.0172,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
menschenbild,24,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0102,0.0,0.0,0.0,0.0
grundschule,24,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0108,0.0,0.0
rheinlandpfalz,24,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0117,0.0,0.0
dialog,22,0.0003,0.0,0.0,0.0001,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.0
typisch,22,0.0,0.0,0.0,0.0001,0.0,0.0001,0.01,0.0,0.0,0.0,0.0,0.0
bestimmen,21,0.0,0.0,0.0084,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
vernetzung,20,0.0,0.0,0.0,0.0001,0.0,0.0012,0.0,0.0,0.0,0.0084,0.0,0.0
reflexion,20,0.0002,0.0,0.0,0.0001,0.0,0.0105,0.0,0.0,0.0,0.0,0.0006,0.0
angemessen,19,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0093,0.0,0.0,0.0,0.0,0.0
good,19,0.0,0.0,0.0,0.0158,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0
wobei,19,0.0,0.0,0.0,0.0001,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
unterstützen,18,0.0,0.0,0.0,0.0001,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0
ausbreitung,18,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0085,0.0,0.0
szenisch,18,0.0,0.0,0.0,0.0125,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
mobilität,16,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0091,0.0,0.0
aufzeigen,16,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0107,0.0,0.0
