,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
12130,"Freiheit und Verantwortung aufzeigen und eigene Verantwortlichkeiten benennen z. B. soziale Beziehungen, Nachhaltigkeit Die Schülerinnen und Schüler können G M E für ihre eigenen Zukunftsvorstellungen wesentliche Aspekte eines selbstbestimmten und glücklichen Lebens erläutern und bewerten z. B. bezogen auf Berufsziel, Formen der Beteiligung, Beziehungen, sexuelle Identität, Gesundheit, Medien Aspekte eines selbstbestimmten und glücklichen Lebens an Beispielen erläutern und bewerten z. B.",Glück,glücklichen,BaWü,,Sek1,2016,"Ethik, Philo",12130,3
12131,"Glückskonzepte, wie sie von der Werbeindustrie und den Medien suggeriert werden. Inhalte zu den Kompetenzen: persönliche Glückserlebnisse in der Jugendzeit: z. B. erste Liebe, Glück durch Freundschaften, Glück durch Konsum, Glück durch Freizeit- und Feriengestaltung, schulischer Erfolg veränderte Glücksvorstellungen durch z. B. vergrößerten persönlichen Freiraum z. B. in der Freizeitgestaltung, beim Taschengeld, zunehmende Lebenserfahrung und veränderte soziale Bindungen Glücksstrategien in Bezug",Glück,Glück,Bayern,Realschule,,2023,"Ethik, Philo",12131,-1
12132,"und gutes Leben Die Schülerinnen und Schüler können Glücksvorstellungen untersuchen und unterschiedliche Werte, die in Glücksvorstellungen und -versprechen enthalten sind, erschließen und bewerten. Sie können sich mit ihren Vorstellungen eines glücklichen und guten Lebens im Kontext von Freiheit, Gerechtigkeit und Verantwortung auseinandersetzen. Die Schülerinnen und Schüler können G M E aus verschiedenen Quellen z. B. Märchen, Werbung Vorstellungen von Glück angeleitet",Glück,glücklichen,BaWü,,Sek1,2016,"Ethik, Philo",12132,-1
12133,"Kompetenz besondere Bedeutung zu. Im Deutschunterricht bieten sich Ansatzpunkte für interkulturelles Lernen vor allem bei der vergleichenden Textarbeit. Sie unterstützt die Verbreitung weltweit gültiger Literatur, lässt Erlebnisse und Erfahrungen mit Glück und Gerechtigkeit, Liebe und Leid deutlich werden. Sie bietet darüber hinaus Möglichkeiten der Akzentuierung auch im Hinblick auf die historische und laterale Betrachtungsweise der Sprachen, die den Perspektivwechsel unterstützt. Fremdsprachenunterricht",Glück,Glück,MeckPomm,,1-13,2002,"Psychologie, Gesundheit",12133,0
12134,"Entwicklung unterstützen können. Inhalte zu den Kompetenzen: Veränderung der Selbstwahrnehmung in Kindheit und Jugend, Neubestimmung des Verhältnisses zu Eltern und Autoritäten; Lebensziele, z. B. Schulabschluss, Berufsausbildung, Karriereorientierung, Familiengründung, Berühmtheit, Reichtum, Glück Suggestionen der virtuellen Welt, z. B. Schönheitsideale, einfacher Weg zu Ruhm und Reichtum; Gefahr des Realitätsverlustes und der Wirklichkeitsverdrängung; Sinnangebote aus dem Bereich Esoterik und Lebenshilfe, z. B. Gemeinschaft, Heilung,",Glück,Glück,Bayern,Realschule,,2023,"Ethik, Philo",12134,3
12135,"gelingende Kommunikation z. B. F. Schulz von Thun, Achtsamkeit Hinweise auf Glück im philosophischen Denken: Texte zum Zusammenhang zwischen Glück und verantwortbarer Lebensführung, z. B. Aristoteles, E. Fromm Hinweise auf Glück in den Weltreligionen, z. B. Hinduismus, Buddhismus Glücksindizes, z. B. Happy Planet Index Glücksversprechungen z. B. der Medien, Werbeindustrie, virtuellen Realität: Schönheit, materieller Wohlstand, beruflicher Erfolg, Jugendlichkeit, Genuss Kompetenzerwartungen Die",Glück,Glück,Bayern,Realschule,,2023,"Ethik, Philo",12135,-1
12136,"Materialien trennen Umwelt schützen MUS Musik reflektieren BNE Teilhabe, Mitwirkung, Mitbestimmung PG Selbstregulation und Lernen Wahrnehmen und sich hineinversetzen , Beurteilen und sich entscheiden , Ich und meine Freundschaften , Glückliches und gutes Leben , BK Bild BNT Materialien trennen Umwelt schützen MUS Musik reflektieren BNE Teilhabe, Mitwirkung, Mitbestimmung PG Selbstregulation und Lernen Ich und meine Freundschaften Die Schülerinnen und Schüler",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12136,-1
12137,"Materialien trennen Umwelt schützen MUS Musik reflektieren BNE Teilhabe, Mitwirkung, Mitbestimmung PG Selbstregulation und Lernen Wahrnehmen und sich hineinversetzen , Beurteilen und sich entscheiden , Ich und meine Freundschaften , Glückliches und gutes Leben , BK Bild BNT Materialien trennen Umwelt schützen MUS Musik reflektieren BNE Teilhabe, Mitwirkung, Mitbestimmung PG Selbstregulation und Lernen Wahrnehmen und sich hineinversetzen , Beurteilen und sich",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12137,0
12138,"diesen im Kontext von Vorstellungen eines gelungenen Zusammenlebens z. B. bezogen auf Gerechtigkeit, Verantwortung auseinandersetzen Wahrnehmen und sich hineinversetzen , Beurteilen und sich entscheiden , Ich und meine Freundschaften , Glückliches und gutes Leben , BK Bild BNT Materialien trennen Umwelt schützen MUS Musik reflektieren BNE Teilhabe, Mitwirkung, Mitbestimmung PG Selbstregulation und Lernen Wahrnehmen und sich hineinversetzen , Beurteilen und sich",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12138,0
12139,"sind. Sie sind sich des Zusammenhangs zwischen der Begrenztheit des Lebens und der Sinnorientierung des Menschen bewusst. Die Schülerinnen und Schüler machen sich Gedanken darüber, was für sie persönlich ein glückliches Leben ausmacht und erkennen, dass sie altersbedingt in zunehmendem Maß für ihr persönliches Glück verantwortlich sind. Anhand ökologischer und ethischer Kriterien, wie z. B. Mitverantwortung und Solidarität, zeigen die Schülerinnen",Glück,glückliches,Bayern,Realschule,,2023,"Ethik, Philo",12139,3
12140,"Glück zu finden bzw. mit Frustration umzugehen. Inhalte zu den Kompetenzen: individuelle Glückserlebnisse, z. B. Geburt eines Geschwisterkindes, Sieg des Sportvereins, Erfolg in der Schule, Erhalten eines Geschenkes Glück als glücklicher Zufall luck und Glückseligkeit happiness persönliche und kulturelle Voraussetzungen für unterschiedliche Glücksvorstellungen: z. B. Leben in Armut bzw. Reichtum, Alter, persönliche Weltanschauung, Religion Glück durch materielle und immaterielle Dinge positive",Glück,glücklicher,Bayern,Realschule,,2023,"Ethik, Philo",12140,1
12141,"und interpretieren Regeln und Regelkonflikte D Sach- und Gebrauchstexte E Interkulturelle kommunikative Kompetenz F Interkulturelle kommunikative Kompetenz BTV Selbstfindung und Akzeptanz anderer Lebensformen PG Selbstregulation und Lernen Ethik und Moral Glückliches und gutes Leben Die Schülerinnen und Schüler können Glücksvorstellungen untersuchen und unterschiedliche Werte, die in Glücksvorstellungen und -versprechen enthalten sind, erschließen und bewerten. Sie können sich mit ihren Vorstellungen eines",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12141,0
12142,"Verhalten der Menschen zueinander und zu der Natur beziehen. Ethisch-moralisch soll darüber hinaus verdeutlichen, dass im Ethikunterricht die beiden Hauptfragen philosophischer Ethik Wie soll ich handeln, um ein gutes beziehungsweise glückliches Leben zu führen und Wie soll ich handeln, um moralisch gut zu handeln in gleichem Maße zu berücksichtigen sind. Ausgangspunkt im Ethikunterricht sind dabei in der Regel die konkreten moralischen",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12142,0
12143,"und reflektieren Beurteilen und sich entscheiden Standards für inhaltsbezogene Kompetenzen Klassen / Ich und Andere Ich und mein Leben Ich und meine Freundschaften Ich und die Anderen Ethik und Moral Glückliches und gutes Leben Regeln und Regelkonflikte Wahrhaftigkeit und Lüge Medien und Wirklichkeiten Selbst-Darstellung in Medien Mensch und Natur Natur und Umwelt Glauben und Ethos Mythologische, religiöse und wissenschaftliche Erklärungen von",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12143,0
12144,"Gesundheit, Medien Aspekte eines selbstbestimmten und glücklichen Lebens an Beispielen erläutern und bewerten z. B. bezogen auf Berufsziel, Formen der Beteiligung, Beziehungen, sexuelle Identität, Gesundheit, Medien Aspekte eines selbstbestimmten und glücklichen Lebens erläutern und bewerten z. B. bezogen auf Berufsziel, Formen der Beteiligung, Beziehungen, sexuelle Identität, Gesundheit, Medien BNE Teilhabe, Mitwirkung, Mitbestimmung BO Informationen über Berufe, Bildungs-, Studien- und Berufswege BTV",Glück,glücklichen,BaWü,,Sek1,2016,"Ethik, Philo",12144,3
12145,"Arbeitsweisen der Naturwissenschaften und der Technik , D Literarische Texte REV Mensch REV Welt und Verantwortung RRK Welt und Verantwortung BTV Formen interkulturellen und interreligiösen Dialogs Analysieren und interpretieren , Glückliches und gutes Leben Natur und Umwelt , BNT Denk- und Arbeitsweisen der Naturwissenschaften und der Technik , D Literarische Texte REV Mensch REV Welt und Verantwortung RRK Welt und Verantwortung",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12145,0
12146,"mit Hilfe-stellung erfassen und disku-tieren Gemeinsamkeiten und Unterschiede z. B. Sinnfrage, Herkunft, Lebenshilfe zwischen mythologischen, religiösen und wissenschaft-lichen Erklärungen von Mensch und Welt erfassen und diskutieren Analysieren und interpretieren , Glückliches und gutes Leben Natur und Umwelt , BNT Denk- und Arbeitsweisen der Naturwissenschaften und der Technik , D Literarische Texte REV Mensch REV Welt und Verantwortung RRK Welt und Verantwortung",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12146,0
12147,"Arbeitsweisen der Naturwissenschaften und der Technik , D Literarische Texte REV Mensch REV Welt und Verantwortung RRK Welt und Verantwortung BTV Formen interkulturellen und interreligiösen Dialogs Analysieren und interpretieren , Glückliches und gutes Leben Natur und Umwelt , BNT Denk- und Arbeitsweisen der Naturwissenschaften und der Technik , D Literarische Texte REV Mensch REV Welt und Verantwortung RRK Welt und Verantwortung",Glück,glückliches,BaWü,,Sek1,2016,"Ethik, Philo",12147,0
12148,"Welt schafft und die Schülerinnen und Schüler in der Entwicklung ihrer Fähigkeit unterstützt, Möglichkeiten zur Problembewältigung zu finden. Die Suche der Schülerinnen und Schüler nach Sinn, passenden Entwürfen für ein glückliches und selbstbestimmtes Leben und einem stimmigen Welt- und Menschenbild unterstützt der Ethikunterricht, indem er ihnen die Auseinandersetzung mit vielfältigen Vorstellungen und den lebendigen Austausch mit anderen ermöglicht. Kompetenzorientierung im Fach",Glück,glückliches,Bayern,Gym,12,,"Ethik, Philo",12148,3
12149,Weltanschauungen RISL Gesellschaft und Geschichte RJUED HAOLAM RRK Religionen und Weltanschauungen RSYR Religionen und Weltanschauungen Ethik und Moral Glück und Moral Die Schülerinnen und Schüler können Aspekte und Vorstellungen von Glück beschreiben und den Stellenwert von Werten und Normen für das Zusammenleben darlegen. Sie können Spannungsfelder zwischen individuellem Glücksstreben und Werten sowie gesellschaftlichen Vorgaben erfassen und sich dazu positionieren. Sie können,Glück,Glück,BaWü,,Sek1,2016,"Ethik, Philo",12149,0
12150,RAK Welt und Verantwortung RALE Andere Religionen und Weltanschauungen REV Religionen und Weltanschauungen RISL Gesellschaft und Geschichte RJUED HAOLAM RRK Religionen und Weltanschauungen RSYR Religionen und Weltanschauungen Ethik und Moral Glück und Moral Die Schülerinnen und Schüler können Aspekte und Vorstellungen von Glück beschreiben und den Stellenwert von Werten und Normen für das Zusammenleben darlegen. Sie können Spannungsfelder zwischen individuellem Glücksstreben,Glück,Glück,BaWü,,Sek1,2016,"Ethik, Philo",12150,0
12151,"II. Anlässe für Zivilcourage, z. B. Einspruch gegen Vergötzung von Macht, Gefährdung der Menschenwürde und Einschränkung der Gewissensfreiheit Kompetenzerwartungen Die Schülerinnen und Schüler ... beschreiben die Sehnsüchte der Menschen nach Glück, Gemeinschaft und Sinnfindung und vergleichen sie mit eigenen Wünschen für ein gelingendes Leben. nehmen den wachsenden Markt an religiösen und weltanschaulichen Sinnangeboten wahr und bewerten, inwieweit diese Angebote Menschen bei",Glück,Glück,Bayern,Realschule,,2023,"Ethik, Philo",12151,0
12152,"Gesellschaft und Geschichte RJUED HAOLAM RRK Religionen und Weltanschauungen RSYR Religionen und Weltanschauungen Wahrnehmen und sich hineinversetzen , , Argumentieren und reflektieren , Beurteilen und sich entscheiden , , , Glück und Moral BK Bild RAK Welt und Verantwortung RALE Andere Religionen und Weltanschauungen REV Religionen und Weltanschauungen RISL Gesellschaft und Geschichte RJUED HAOLAM RRK Religionen und Weltanschauungen RSYR Religionen und",Glück,Glück,BaWü,,Sek1,2016,"Ethik, Philo",12152,0
12153,"B. Gesundheit, Psyche, Umwelt, Kosten; Gruppenzwänge, Freizeitstress Grenzen der Möglichkeiten, z. B. finanzielle und örtliche Rahmenbedingungen Kompetenzerwartungen Die Schülerinnen und Schüler ... nutzen ausgehend von eigenen Lebenserfahrungen individuelle Quellen des Glücks und die Vielfalt von Glücksvorstellungen für das eigene Leben. nehmen sich selbst als Adressaten vielfältiger Glücksversprechungen wahr und zeigen Bewusstsein für die verhaltensbeeinflussende Wirkung, z. B. der Werbung. schätzen individuelle",Glück,Glücks,Bayern,Realschule,,2023,"Ethik, Philo",12153,5
12154,"Stellenwert von Werten und Normen für das Zusammenleben darlegen. Sie können Spannungsfelder zwischen individuellem Glücksstreben und Werten sowie gesellschaftlichen Vorgaben erfassen und sich dazu positionieren. Sie können die Beziehungen zwischen Glück und Moral für die Einzelne und den Einzelnen sowie das gesellschaftliche Miteinander erörtern und Vorstellungen von gelingendem Leben mit Bezug auf Selbstbestimmung, Gerechtigkeit und Verantwortung darlegen und bewerten. Die Schülerinnen",Glück,Glück,BaWü,,Sek1,2016,"Ethik, Philo",12154,0
12155,"ihre eigenen Zukunftsvorstellungen wesentliche Aspekte eines selbstbestimmten und glücklichen Lebens erläutern und bewerten z. B. bezogen auf Berufsziel, Formen der Beteiligung, Beziehungen, sexuelle Identität, Gesundheit, Medien Aspekte eines selbstbestimmten und glücklichen Lebens an Beispielen erläutern und bewerten z. B. bezogen auf Berufsziel, Formen der Beteiligung, Beziehungen, sexuelle Identität, Gesundheit, Medien Aspekte eines selbstbestimmten und glücklichen Lebens erläutern und bewerten z. B.",Glück,glücklichen,BaWü,,Sek1,2016,"Ethik, Philo",12155,3
12156,"Individuum oder für Gesellschaft/Staat: Utopien Rückführungsspiele: Ich gehe zur Arbeit, um Geld zu Geld verdienen. Ich will Geld verdienen, um mir ein Haus und Autos etc. zu kaufen. usw. Ziel: Glück arbeiten gesellschaftlich dominierende Glücksgüter heraus und kritisieren diese. Placemat Glück und das gute Leben Allgemeine Ethik Hauptphase LK Inhaltsbezogene Kompetenzen Konkretisierungen und Hinweise Die Schülerinnen und Schüler differenzieren den Glücksbegriff,",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12156,8
12157,"im philosophischen Denken finden. hinterfragen kritisch Glückskonzepte, wie sie von der Werbeindustrie und den Medien suggeriert werden. Inhalte zu den Kompetenzen: persönliche Glückserlebnisse in der Jugendzeit: z. B. erste Liebe, Glück durch Freundschaften, Glück durch Konsum, Glück durch Freizeit- und Feriengestaltung, schulischer Erfolg veränderte Glücksvorstellungen durch z. B. vergrößerten persönlichen Freiraum z. B. in der Freizeitgestaltung, beim Taschengeld, zunehmende Lebenserfahrung und",Glück,Glück,Bayern,Realschule,,2023,"Ethik, Philo",12157,-1
12158,"prüfen einen Argumentationsgang Das gute Leben in der Antike, analysieren und beurteilen die historische Bedingtheit ethischen Denkens Das gute Leben in der Antike, entwickeln eigene Gedankengänge in Form eines Essays Glück, definieren Begriffe Glück. Inhaltsbezogene Kompetenzen Konkretisierungen und Hinweise Glück Die Schülerinnen und Schüler erklären Glück als eine Leitidee im Leben, Glück als Ziel formaler Begriff Möglichkeit der Ausweitung: Ziel für",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12158,8
12159,"Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und prüfen einen Argumentationsgang Das gute Leben in der Antike, analysieren und beurteilen die historische Bedingtheit ethischen Denkens Das gute Leben in der Antike, entwickeln eigene Gedankengänge in Form",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12159,0
12160,"Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und prüfen einen Argumentationsgang Das gute Leben in der Antike, analysieren und beurteilen",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12160,0
12161,"gutes Leben Glück und Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12161,0
12162,"Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12162,0
12163,"Denkanstöße Was wären wir ohne Glück Glück ist käuflich. Wie immer auch beim Glück: Haben oder Sein. Glück ist mehr als Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral,",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12163,6
12164,"glücklichen Leben gehörte das moralische Leben. Ist das auch ein heute gangbarer Weg Denkanstöße Was wären wir ohne Glück Glück ist käuflich. Wie immer auch beim Glück: Haben oder Sein. Glück ist mehr als Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die Realität multiperspektivisch individuell, sozial,",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12164,6
12165,noch nicht getrennt: Zum glücklichen Leben gehörte das moralische Leben. Ist das auch ein heute gangbarer Weg Denkanstöße Was wären wir ohne Glück Glück ist käuflich. Wie immer auch beim Glück: Haben oder Sein. Glück ist mehr als Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das zusammen Kompetenzerwartungen Die Schülerinnen und Schüler betrachten die,Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12165,6
12166,wurde beides im Konzept des guten Lebens noch nicht getrennt: Zum glücklichen Leben gehörte das moralische Leben. Ist das auch ein heute gangbarer Weg Denkanstöße Was wären wir ohne Glück Glück ist käuflich. Wie immer auch beim Glück: Haben oder Sein. Glück ist mehr als Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das zusammen,Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12166,6
12167,Antike wurde beides im Konzept des guten Lebens noch nicht getrennt: Zum glücklichen Leben gehörte das moralische Leben. Ist das auch ein heute gangbarer Weg Denkanstöße Was wären wir ohne Glück Glück ist käuflich. Wie immer auch beim Glück: Haben oder Sein. Glück ist mehr als Genuss. Ist ein glückliches Leben auch ein gutes Leben Glück und Moral - passt das,Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12167,6
12168,"Hauptphase LK Das Streben nach einem glücklichen und guten Leben ist eine Grundorientierung des menschlichen Lebens. Gleichzeitig scheint jeder andere Vorstellungen von Glück zu haben. Kann man im Nachdenken über Glück zu Aussagen kommen, die Gültigkeit über das Individuum hinaus erreichen, wie es im Bereich der Moral möglich zu sein scheint Und in welchem Verhältnis stehen diese beiden Grundorientierungen In der",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12168,6
12169,"leben Glück und das gute Leben Allgemeine Ethik Hauptphase LK Das Streben nach einem glücklichen und guten Leben ist eine Grundorientierung des menschlichen Lebens. Gleichzeitig scheint jeder andere Vorstellungen von Glück zu haben. Kann man im Nachdenken über Glück zu Aussagen kommen, die Gültigkeit über das Individuum hinaus erreichen, wie es im Bereich der Moral möglich zu sein scheint Und in",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12169,6
12170,"auf die existenzielle Selbstvergewisserung und Sinnsuche des Menschen und nehmen dazu kritisch Stellung. anhand von Kriterien, wie z. B. Autonomie/Heteronomie, Eindeutigkeit, Diskurstauglichkeit, Zusammenleben in der Gesellschaft, Generieren ethischmoralisch relevanter Normen, Glück Vorschläge und Hinweise Literatur Bayertz, Kurt: Warum überhaupt moralisch sein München: Beck, Schülerduden Philosophie, Berlin: Duden, Ethik und Psychologie Allgemeine Ethik Hauptphase LK Die Psychologie nimmt einen anderen Blickwickel auf",Glück,Glück,Saarland,Gym,Sek2,2019,"Ethik, Philo",12170,-1
12171,"Mitschüler bzw. -schülerin, als Eltern, als Erzieher Vorschläge und Anregungen Hinweis s. Thema Sinn und Transzendenz drittes Halbjahr der Hauptphase Handeln Glückswochen an der Schule: jeden Tag Vorstellen eines anderen Glücks Erstellen eines guten Glücksratgebers Durchführen einer Umfrage zum Thema Glück Literatur Pieper, Annemarie: Glückssache. Die Kunst, gut zu leben. Hamburg: Hoffmann und Campe, Thomä, Dieter u. a. Hg.: Glück. Ein",Glück,Glücks,Saarland,Gym,Sek2,2019,"Ethik, Philo",12171,1
