term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
konkretisierung,42,0.0001,0.0014,0.0121,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0115,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001
marktwirtschaft,42,0.0001,0.0001,0.0,0.0001,0.0001,0.0038,0.0001,0.0,0.0,0.0,0.0,0.0145,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
ethischmoralisch,42,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.015,0.0064,0.0,0.0052,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
rev,41,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0301,0.0,0.0,0.0001,0.0,0.0,0.0
kommunikation,41,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0299,0.0,0.0,0.0038,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
weltanschauung,41,0.0106,0.0252,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0076,0.0,0.0,0.0001,0.0,0.0,0.0
digital,40,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0223,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
anspruch,39,0.0001,0.0071,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0406,0.0,0.0014,0.0,0.0001,0.0,0.0,0.0
aspekt,39,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0131,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
bestimmen,39,0.0001,0.0001,0.0,0.0001,0.0334,0.0,0.0001,0.0071,0.0,0.0,0.0,0.0,0.0001,0.0,0.0061,0.0,0.0001,0.0,0.0,0.0024
kritik,39,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0027,0.0111,0.0,0.0001,0.0047,0.0,0.0,0.0001,0.0,0.0,0.0013
