rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,nationalsozialismus,58,0.08177551543438549,0.0060344878512980085
2,charakterisieren,22,0.07575584511536253,0.005590276314189325
3,demokratisch,18,0.07471670246981027,0.005513594514789574
4,volksgemeinschaft,21,0.07422263380386564,0.005477135541140644
5,ideologisch,31,0.07334870590568175,0.005412645488629357
6,antisemitismus,45,0.07158623777141201,0.00528258709048836
7,sozialdarwinismus,17,0.06967085375667556,0.0051412445198411386
8,führerprinzip,17,0.06965765039752453,0.005140270199961038
9,demokratie,35,0.0696162310318112,0.005137213726909441
10,versus,14,0.06946060321097647,0.005125729431284247
11,verantwortung,6,0.06905678892758954,0.005095930629352705
12,frage,5,0.0687350420371129,0.00507218785388427
13,sozial,15,0.06846758156725487,0.005052451054336295
14,engagement,8,0.06837382699414006,0.0050455325918911526
15,gesellschaftlich,33,0.06796605303188691,0.005015441592057997
16,wert,12,0.0679538720512887,0.005014542716899017
17,terror,12,0.06755446510193244,0.00498506914683576
18,lebensraum,13,0.06745301498788688,0.004977582804775196
19,bundesrepublik,5,0.06660396230851309,0.004914928377571931
20,begründen,8,0.06654773799024417,0.004910779397724613
