rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,versus,14,41.40207750591069,0.07278620366015924
2,sozialisation,8,41.349514888444034,0.07269379686295703
3,diskriminierung,16,32.82822836001308,0.05771309700275314
4,umgang,16,25.958306594044167,0.04563555029713704
5,gesellschaftlich,33,24.79306304631957,0.043587014105535046
6,engagement,8,22.148810032891586,0.03893833099689437
7,gerechtigkeit,6,21.64923870745285,0.03806006830027079
8,diversität,7,21.642737695494507,0.03804863930904856
9,maßnahme,8,13.384060925084212,0.023529615975287292
10,mensch,20,12.443898559752695,0.021876779849204792
11,partizipation,7,12.259307048236154,0.021552261946709166
12,rolle,6,11.797124228865663,0.020739729464151386
13,antisemitismus,45,11.724725041565932,0.02061244932969736
14,arbeitsmigration,6,11.39410766025443,0.020031213181673342
15,leer,5,11.388283929292886,0.020020974872550605
16,bleiben,5,11.387590923443607,0.020019756545647176
17,kulturell,9,11.267522186122712,0.019808671786274674
18,verschieden,7,11.25351190881118,0.019784041261451692
19,grundgesetz,12,11.157755704608501,0.019615698728886147
20,gruppe,8,11.002000415285607,0.01934187584624977
